rank,hostname,cpu_id,cpu_affinity,cpu_numa_node,gpu_id,gpu_pci_bus_id,gpu_pci_numa_node,status,payload_bytes,payload_type,direction,iters,host_buf_numa_node,variant,page_policy,src_page_policy,dst_page_policy,reg_mode,transfer_mode,src_pages,dst_pages,dst_pages_after,lat_min_us,lat_p25_us,lat_median_us,lat_p75_us,lat_iqr_us,lat_max_us,lat_mean_us,lat_stddev_us,bw_gibs_min,bw_gibs_p25,bw_gibs_median,bw_gibs_p75,bw_gibs_iqr,bw_gibs_max,bw_gibs_mean,bw_gibs_stddev,bw_gbps_median,gpu_dma_time_median_us
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",4096,"latency","H2D",50,4,"gpu2-cpu48-src4-dst6-d2h-only",-1,4,6,0,"d2h-only","4:1","6:1","6:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,6,"gpu2-cpu48-src4-dst6-d2h-only",-1,4,6,0,"d2h-only","4:1","6:1","6:1",9.963,10.0828,10.3515,10.9527,0.87,19.347,10.6648,1.31154,0.197173,0.348287,0.368517,0.378339,0.0300523,0.382886,0.360995,0.0275794,0.395692,4.8
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",67108864,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst6-d2h-only",-1,4,6,0,"d2h-only","4:16384","6:16384","6:16384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,6,"gpu2-cpu48-src4-dst6-d2h-only",-1,4,6,0,"d2h-only","4:16384","6:16384","6:16384",2300.2,2302.82,2303.59,2304.31,1.4875,2305.7,2303.53,1.18752,27.1067,27.1231,27.1316,27.1406,0.01752,27.1716,27.1323,0.0139897,29.1323,2297.3
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst6-d2h-only",-1,4,6,0,"d2h-only","4:65536","6:65536","6:65536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,6,"gpu2-cpu48-src4-dst6-d2h-only",-1,4,6,0,"d2h-only","4:65536","6:65536","6:65536",9174.83,9179.35,9182.57,9184.09,4.7355,9192.28,9182,3.80504,27.1967,27.221,27.2255,27.235,0.014043,27.2484,27.2272,0.0112829,29.2331,9176
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,4,"gpu2-cpu48-src4-dst5-interleaved",-1,4,5,0,"interleaved","4:1","5:1","5:1",9.988,10.4322,10.5145,10.5953,0.163,13.043,10.5802,0.4505,0.292471,0.360038,0.362804,0.365664,0.00562557,0.381928,0.361129,0.0136324,0.389557,4.928
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,5,"gpu2-cpu48-src4-dst5-interleaved",-1,4,5,0,"interleaved","4:1","5:1","5:1",9.993,10.2195,10.4135,10.5168,0.29725,11.055,10.4038,0.26058,0.345065,0.362726,0.366322,0.373277,0.0105513,0.381737,0.366891,0.00902865,0.393336,4.864
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst5-interleaved",-1,4,5,0,"interleaved","4:16384","5:16384","5:16384",1217.87,1218.51,1219.32,1219.5,0.98775,1221.57,1219.15,0.805252,51.1638,51.2505,51.258,51.292,0.0415446,51.319,51.2654,0.0338443,55.0378,1213.39
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,5,"gpu2-cpu48-src4-dst5-interleaved",-1,4,5,0,"interleaved","4:16384","5:16384","5:16384",1527.61,1536.74,1539.15,1541.45,4.7115,1545.53,1538.84,3.84823,40.4391,40.5462,40.6067,40.6705,0.124311,40.9136,40.6154,0.101733,43.6011,1533.17
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst5-interleaved",-1,4,5,0,"interleaved","4:65536","5:65536","5:65536",4840.11,4840.91,4841.24,4842.28,1.369,6423.7,4873.23,221.498,38.9184,51.6285,51.6397,51.6431,0.0146004,51.6517,51.3816,1.78049,55.4477,4835.17
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,5,"gpu2-cpu48-src4-dst5-interleaved",-1,4,5,0,"interleaved","4:65536","5:65536","5:65536",6123.91,6134.41,6137.89,6143.18,8.77525,6154.41,6138.65,6.25244,40.6213,40.6955,40.7306,40.7537,0.0582147,40.8236,40.7256,0.0414771,43.7341,6131.68
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",4096,"latency","H2D",50,4,"gpu2-cpu48-src4-dst5-d2h-only",-1,4,5,0,"d2h-only","4:1","5:1","5:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,5,"gpu2-cpu48-src4-dst5-d2h-only",-1,4,5,0,"d2h-only","4:1","5:1","5:1",9.952,10.0617,10.468,10.9123,0.8505,11.339,10.4883,0.415783,0.336423,0.349583,0.364416,0.37913,0.0295469,0.38331,0.364274,0.0142546,0.391288,4.8
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",67108864,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst5-d2h-only",-1,4,5,0,"d2h-only","4:16384","5:16384","5:16384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,5,"gpu2-cpu48-src4-dst5-d2h-only",-1,4,5,0,"d2h-only","4:16384","5:16384","5:16384",1513.02,1519.01,1522.51,1524.87,5.86575,2420.34,1540.07,125.808,25.8228,40.987,41.0506,41.1452,0.158274,41.3082,40.757,2.1358,44.0777,1516.51
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst5-d2h-only",-1,4,5,0,"d2h-only","4:65536","5:65536","5:65536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,5,"gpu2-cpu48-src4-dst5-d2h-only",-1,4,5,0,"d2h-only","4:65536","5:65536","5:65536",6096.26,6107.81,6113.29,6117.55,9.735,6131.07,6112.45,6.87533,40.7759,40.8661,40.8945,40.9312,0.0651349,41.0088,40.9002,0.0460075,43.9101,6106.74
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,4,"gpu2-cpu48-src4-dst4-interleaved",-1,4,4,0,"interleaved","4:1","4:1","4:1",10.037,10.534,10.672,10.8085,0.2745,13.18,10.7211,0.473768,0.289431,0.352936,0.357449,0.362132,0.00919557,0.380063,0.356439,0.0142519,0.383808,5.056
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,4,"gpu2-cpu48-src4-dst4-interleaved",-1,4,4,0,"interleaved","4:1","4:1","4:1",10.026,10.177,10.3605,10.5197,0.34275,18.458,10.5368,1.15655,0.206669,0.362623,0.368196,0.374835,0.0122122,0.38048,0.364648,0.0240515,0.395348,4.864
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst4-interleaved",-1,4,4,0,"interleaved","4:16384","4:16384","4:16384",1218.07,1218.64,1219.22,1219.49,0.8475,1221.75,1219.19,0.718762,51.156,51.2509,51.2624,51.2866,0.0356423,51.3107,51.2635,0.0302013,55.0426,1213.31
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,4,"gpu2-cpu48-src4-dst4-interleaved",-1,4,4,0,"interleaved","4:16384","4:16384","4:16384",1512.15,1518.6,1523.15,1525.17,6.5795,1530.48,1522.38,4.69384,40.8368,40.9789,41.0335,41.1565,0.177546,41.3319,41.0545,0.126612,44.0593,1517.2
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst4-interleaved",-1,4,4,0,"interleaved","4:65536","4:65536","4:65536",4840.14,4841.02,4841.33,4842.23,1.21175,4845.19,4841.64,0.954324,51.5975,51.6291,51.6387,51.6421,0.0129231,51.6514,51.6353,0.0101748,55.4467,4835.07
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,4,"gpu2-cpu48-src4-dst4-interleaved",-1,4,4,0,"interleaved","4:65536","4:65536","4:65536",6137.36,6150.19,6154.82,6160.41,10.2205,7637.31,6185.17,207.615,32.734,40.5817,40.6186,40.6492,0.0674394,40.7341,40.4564,1.10454,43.6139,6148.13
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",4096,"latency","H2D",50,4,"gpu2-cpu48-src4-dst4-d2h-only",-1,4,4,0,"d2h-only","4:1","4:1","4:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,4,"gpu2-cpu48-src4-dst4-d2h-only",-1,4,4,0,"d2h-only","4:1","4:1","4:1",9.97,10.074,10.415,10.735,0.661,12.584,10.4492,0.470177,0.303139,0.355358,0.36627,0.378668,0.0233099,0.382618,0.365758,0.0153173,0.39328,4.752
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",67108864,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst4-d2h-only",-1,4,4,0,"d2h-only","4:16384","4:16384","4:16384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,4,"gpu2-cpu48-src4-dst4-d2h-only",-1,4,4,0,"d2h-only","4:16384","4:16384","4:16384",1511.88,1520.4,1522.71,1525.98,5.58225,2751.66,1547,172.136,22.7136,40.9572,41.0452,41.1076,0.150377,41.3393,40.6866,2.56965,44.0719,1516.11
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst4-d2h-only",-1,4,4,0,"d2h-only","4:65536","4:65536","4:65536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,4,"gpu2-cpu48-src4-dst4-d2h-only",-1,4,4,0,"d2h-only","4:65536","4:65536","4:65536",6134.56,6146.18,6150.77,6154.27,8.08725,6164.99,6150.2,6.23053,40.5516,40.6222,40.6453,40.6756,0.0534514,40.7527,40.6491,0.0411892,43.6426,6144.27
