rank,hostname,cpu_id,cpu_affinity,cpu_numa_node,gpu_id,gpu_pci_bus_id,gpu_pci_numa_node,status,payload_bytes,payload_type,direction,iters,host_buf_numa_node,variant,page_policy,reg_mode,src_pages,dst_pages,dst_pages_after,lat_min_us,lat_p25_us,lat_median_us,lat_p75_us,lat_iqr_us,lat_max_us,lat_mean_us,lat_stddev_us,bw_gibs_min,bw_gibs_p25,bw_gibs_median,bw_gibs_p75,bw_gibs_iqr,bw_gibs_max,bw_gibs_mean,bw_gibs_stddev,bw_gbps_median,gpu_dma_time_median_us
0,"n23g0004.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,4,"fwd-n4-auto",-1,0,"4:16384","4:16384","4:16384",1542.05,1550.39,1553.68,1556.78,6.387,1564.72,1553.33,5.00823,39.9432,40.147,40.227,40.3123,0.165389,40.5304,40.2367,0.129806,43.1934,1547.38
0,"n23g0004.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,4,"fwd-n4-auto",-1,0,"4:65536","4:65536","4:65536",4839.75,4840.9,4841.3,4842.15,1.25425,4845.25,4841.65,1.23532,51.5969,51.6299,51.639,51.6433,0.013377,51.6556,51.6353,0.0131707,55.4469,4835.22
0,"n23g0004.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,4,"fwd-n4-auto",-1,0,"4:65536","4:65536","4:65536",6251.56,6271.11,6275.28,6280.46,9.3515,6301.77,6275.25,10.4965,39.6714,39.806,39.8389,39.8653,0.0593588,39.99,39.8392,0.066642,42.7767,6268.72
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,5,"fwd-n5-auto",-1,0,"5:1","5:1","5:1",10.462,10.99,11.1045,11.4608,0.47075,13.312,11.2042,0.431736,0.286561,0.332852,0.343527,0.347106,0.0142543,0.364624,0.340939,0.0122311,0.36886,5.296
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,5,"fwd-n5-auto",-1,0,"5:1","5:1","5:1",10.506,10.7428,10.9115,11.079,0.33625,19.126,11.0827,1.18281,0.199451,0.344319,0.349603,0.355095,0.0107765,0.363097,0.346604,0.022781,0.375384,5.12
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,5,"fwd-n5-auto",-1,0,"5:16384","5:16384","5:16384",1469.09,1473.5,1474.61,1475.7,2.20275,1479.95,1474.56,2.19205,42.2311,42.3528,42.3841,42.4161,0.0633132,42.5434,42.3855,0.0629996,45.5096,1468.35
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,5,"fwd-n5-auto",-1,0,"5:16384","5:16384","5:16384",1547.3,1553.71,1555.97,1558.02,4.311,1562.62,1555.71,3.54115,39.9971,40.1151,40.1679,40.2264,0.111305,40.393,40.1748,0.0915223,43.13,1549.73
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,5,"fwd-n5-auto",-1,0,"5:65536","5:65536","5:65536",5854.14,5860.29,5863.04,5865.94,5.65,5872.98,5863.34,4.17299,42.5678,42.6189,42.64,42.66,0.0410896,42.7049,42.6378,0.0303375,45.7844,5856.45
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,5,"fwd-n5-auto",-1,0,"5:65536","5:65536","5:65536",6237.95,6247.04,6250.26,6254.01,6.9695,6264.53,6250.48,6.01504,39.9072,39.9744,39.9983,40.019,0.0445974,40.0772,39.997,0.0384858,42.9479,6244.08
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,6,"fwd-n6-auto",-1,0,"6:1","6:1","6:1",10.402,10.9042,11.0385,11.3042,0.4,13.496,11.137,0.470124,0.282654,0.337457,0.345581,0.349836,0.0123788,0.366727,0.343081,0.0132621,0.371065,5.328
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,6,"fwd-n6-auto",-1,0,"6:1","6:1","6:1",10.335,10.5065,10.781,10.9082,0.40175,11.528,10.7573,0.253877,0.330907,0.349708,0.353836,0.36308,0.0133723,0.369105,0.354809,0.00825304,0.379928,5.12
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,6,"fwd-n6-auto",-1,0,"6:16384","6:16384","6:16384",1559.87,1563.55,1564.63,1566.18,2.62475,1568.81,1564.73,2.05597,39.839,39.9061,39.9455,39.9731,0.0669908,40.0675,39.9431,0.0524807,42.8912,1558.45
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,6,"fwd-n6-auto",-1,0,"6:16384","6:16384","6:16384",2184.33,2188.14,2189.91,2191.07,2.93175,2193.37,2189.62,2.23273,28.495,28.5249,28.54,28.5631,0.0382188,28.6129,28.5438,0.0291116,30.6446,2183.65
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,6,"fwd-n6-auto",-1,0,"6:65536","6:65536","6:65536",6219.36,6222.75,6225.49,6229.45,6.70125,6235.45,6226.17,4.0116,40.0933,40.1319,40.1575,40.1752,0.043218,40.1971,40.1531,0.0258661,43.1188,6218.8
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,6,"fwd-n6-auto",-1,0,"6:65536","6:65536","6:65536",8712.98,8721.56,8724.62,8727.95,6.397,8743,8724.58,5.44804,28.5943,28.6436,28.6545,28.6646,0.0210092,28.6928,28.6547,0.0178874,30.7676,8718.27
0,"n23g0004.hpc.itc.rwth-aachen.de",84,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,7,"fwd-n7-auto",-1,0,"7:1","7:1","7:1",10.465,10.974,11.0965,11.3262,0.35225,19.479,11.3369,1.25707,0.195836,0.336802,0.343775,0.347613,0.0108104,0.36452,0.339134,0.0242943,0.369125,5.312
0,"n23g0004.hpc.itc.rwth-aachen.de",84,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,7,"fwd-n7-auto",-1,0,"7:1","7:1","7:1",10.398,10.546,10.7955,10.9713,0.42525,12.586,10.8649,0.425619,0.303091,0.347699,0.35336,0.36172,0.0140204,0.366868,0.351604,0.0128311,0.379417,5.072
0,"n23g0004.hpc.itc.rwth-aachen.de",84,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,7,"fwd-n7-auto",-1,0,"7:16384","7:16384","7:16384",1965.33,1970.54,1971.29,1972.74,2.19575,1975.92,1971.64,2.05355,31.6308,31.6819,31.7052,31.7172,0.0353027,31.8012,31.6995,0.0330196,34.0432,1965.06
0,"n23g0004.hpc.itc.rwth-aachen.de",84,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,7,"fwd-n7-auto",-1,0,"7:16384","7:16384","7:16384",1822.13,1831.12,1832.74,1834.29,3.172,1854.65,1832.65,4.24239,33.6991,34.0731,34.1019,34.1321,0.059024,34.3004,34.1038,0.0785437,36.6166,1826.21
0,"n23g0004.hpc.itc.rwth-aachen.de",84,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,7,"fwd-n7-auto",-1,0,"7:65536","7:65536","7:65536",7842.07,7847.4,7850.9,7853.84,6.44225,7863.6,7850.99,5.04236,31.792,31.8316,31.8435,31.8577,0.0261318,31.8794,31.8431,0.0204491,34.1917,7844.62
0,"n23g0004.hpc.itc.rwth-aachen.de",84,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,7,"fwd-n7-auto",-1,0,"7:65536","7:65536","7:65536",7284.44,7293.12,7297.4,7301.22,8.096,7310.07,7297.01,6.45963,34.1994,34.2409,34.2588,34.2789,0.0380105,34.3197,34.2606,0.0303298,36.7851,7290.83
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,6,"fwd-n5-p6",6,0,"6:1","6:1","6:1",10.369,10.495,10.78,10.9138,0.41875,14.058,10.8974,0.760938,0.271354,0.349532,0.353868,0.363478,0.0139452,0.367894,0.351463,0.0202214,0.379963,5.024
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,6,"fwd-n5-p6",6,0,"6:1","6:1","6:1",10.36,10.608,10.8885,11.1093,0.50125,19.371,12.1301,3.02364,0.196928,0.343381,0.350342,0.359607,0.0162263,0.368214,0.328571,0.0566586,0.376177,5.184
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,6,"fwd-n5-p6",6,0,"6:16384","6:16384","6:16384",1563.15,1566.45,1567.81,1569.55,3.09725,1572.96,1567.97,2.03289,39.7339,39.8204,39.8646,39.8992,0.0787347,39.9835,39.8604,0.0516719,42.8043,1561.46
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,6,"fwd-n5-p6",6,0,"6:16384","6:16384","6:16384",2148.54,2150.23,2151,2152.34,2.11075,2154.59,2151.27,1.37108,29.0078,29.0381,29.0562,29.0667,0.028505,29.0895,29.0526,0.0185134,31.1989,2144.8
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,6,"fwd-n5-p6",6,0,"6:65536","6:65536","6:65536",6217.34,6229.96,6233.95,6236.3,6.33775,6246.51,6232.81,5.28532,40.0223,40.0879,40.103,40.1287,0.0407815,40.2101,40.1104,0.0340282,43.0603,6227.68
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,6,"fwd-n5-p6",6,0,"6:65536","6:65536","6:65536",8560.49,8566.19,8568.25,8570.63,4.436,8574.46,8568.22,3.30324,29.1564,29.1694,29.1775,29.1845,0.0151054,29.2039,29.1776,0.01125,31.3291,8561.76
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,5,"fwd-n6-p5",5,0,"5:1","5:1","5:1",10.276,10.785,10.9085,11.0535,0.2685,13.541,10.9765,0.479527,0.281715,0.345112,0.3497,0.353704,0.00859179,0.371224,0.348126,0.0136804,0.375487,5.184
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,5,"fwd-n6-p5",5,0,"5:1","5:1","5:1",10.357,10.5213,10.6925,10.916,0.39475,14.171,10.7916,0.53318,0.26919,0.349459,0.356764,0.362571,0.0131115,0.368321,0.354187,0.0142604,0.383072,5.088
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,5,"fwd-n6-p5",5,0,"5:16384","5:16384","5:16384",1471.39,1475.14,1476.35,1477.74,2.59975,1480.77,1476.24,2.02299,42.2077,42.2943,42.334,42.3688,0.0745386,42.477,42.3375,0.0580449,45.4558,1470.26
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,5,"fwd-n6-p5",5,0,"5:16384","5:16384","5:16384",1527.75,1533.76,1537.2,1539.82,6.05525,1546.53,1536.98,4.23624,40.4129,40.5893,40.6583,40.7495,0.160246,40.9099,40.6644,0.112107,43.6565,1530.54
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,5,"fwd-n6-p5",5,0,"5:65536","5:65536","5:65536",5857.06,5861.98,5865.51,5868.78,6.79475,5880.36,5865.78,4.91504,42.5144,42.5983,42.6221,42.6477,0.0493769,42.6836,42.6201,0.0356959,45.7651,5858.99
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,5,"fwd-n6-p5",5,0,"5:65536","5:65536","5:65536",6145.06,6151.93,6156.19,6162.24,10.3072,6171.23,6156.82,6.46528,40.5105,40.5697,40.6095,40.6377,0.0679724,40.6831,40.6054,0.0426351,43.6042,6149.9
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,5,"fwd-n5-alloc",-1,3,"5:1","5:1","5:1",10.355,10.9207,11.1355,11.3905,0.46975,19.119,11.3793,1.34776,0.199524,0.334902,0.342571,0.349307,0.0144056,0.368392,0.338376,0.0269326,0.367833,5.312
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,5,"fwd-n5-alloc",-1,3,"5:1","5:1","5:1",10.365,10.5983,10.836,11.0422,0.444,18.78,10.9919,1.14874,0.203126,0.345467,0.35204,0.359937,0.0144698,0.368036,0.349401,0.0228557,0.378,5.056
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,5,"fwd-n5-alloc",-1,3,"5:16384","5:16384","5:16384",1465.82,1472.62,1473.79,1475.45,2.826,1480.05,1474,2.37587,42.2282,42.3599,42.4077,42.4412,0.0812893,42.6382,42.4018,0.0683927,45.5349,1467.71
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,5,"fwd-n5-alloc",-1,3,"5:16384","5:16384","5:16384",1561.11,1569.63,1574.51,1579.7,10.0673,1584.66,1574.09,6.17108,39.4405,39.5645,39.6949,39.8183,0.253758,40.0357,39.706,0.155738,42.6221,1567.84
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,5,"fwd-n5-alloc",-1,3,"5:65536","5:65536","5:65536",5848.09,5860.73,5862.85,5864.66,3.93675,5874.46,5862.23,4.61276,42.5571,42.6282,42.6414,42.6568,0.0286341,42.749,42.6459,0.0335674,45.7859,5856.37
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,5,"fwd-n5-alloc",-1,3,"5:65536","5:65536","5:65536",6192.69,6204.34,6209.16,6214.53,10.194,6291.73,6211.03,13.4167,39.7347,40.2283,40.2631,40.2944,0.0660969,40.3702,40.2512,0.0861593,43.2321,6202.62
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,6,"fwd-n6-alloc",-1,3,"6:1","6:1","6:1",10.33,10.9,10.9995,11.119,0.219,17.648,11.3155,1.24214,0.216155,0.343079,0.346807,0.349972,0.00689299,0.369283,0.340006,0.0265188,0.372381,5.312
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,6,"fwd-n6-alloc",-1,3,"6:1","6:1","6:1",10.277,10.4445,10.6095,10.7865,0.342,19.166,10.9546,1.6274,0.199035,0.353655,0.359555,0.365235,0.0115807,0.371188,0.352899,0.0316135,0.38607,5.056
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,6,"fwd-n6-alloc",-1,3,"6:16384","6:16384","6:16384",1561.75,1564.66,1565.82,1567.15,2.49225,1570.01,1565.92,1.93347,39.8087,39.8812,39.9153,39.9447,0.0635243,40.0192,39.9126,0.0492815,42.8587,1559.74
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,6,"fwd-n6-alloc",-1,3,"6:16384","6:16384","6:16384",2165.35,2168.24,2169.63,2170.58,2.33375,2175.17,2169.64,1.9785,28.7334,28.7942,28.8068,28.8252,0.0309921,28.8637,28.8067,0.0262622,30.9311,2163.46
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,6,"fwd-n6-alloc",-1,3,"6:65536","6:65536","6:65536",6221.02,6229.32,6232.17,6235.59,6.272,6241.78,6232.25,4.68015,40.0527,40.0925,40.1145,40.1328,0.0403671,40.1863,40.1139,0.0301225,43.0726,6225.55
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,6,"fwd-n6-alloc",-1,3,"6:65536","6:65536","6:65536",8630.58,8641.04,8643.54,8646.59,5.54725,8656.32,8643.18,4.86197,28.8806,28.9131,28.9233,28.9317,0.0185612,28.9668,28.9245,0.0162726,31.0562,8637.3
0,"n23g0004.hpc.itc.rwth-aachen.de",84,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,7,"rev-n7-auto",-1,0,"7:1","7:1","7:1",10.564,11.0427,11.1635,11.3657,0.323,13.323,11.2411,0.411799,0.286324,0.335631,0.341712,0.345448,0.00981706,0.361103,0.339771,0.0114826,0.36691,5.344
0,"n23g0004.hpc.itc.rwth-aachen.de",84,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,7,"rev-n7-auto",-1,0,"7:1","7:1","7:1",10.425,10.6,10.8525,10.9443,0.34425,19.554,11.1432,1.67215,0.195085,0.348557,0.351506,0.359877,0.0113199,0.365918,0.347032,0.0315166,0.377427,5.088
0,"n23g0004.hpc.itc.rwth-aachen.de",84,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,7,"rev-n7-auto",-1,0,"7:16384","7:16384","7:16384",1965.27,1968.8,1970.57,1972.51,3.70675,1977.07,1970.61,2.54741,31.6125,31.6856,31.7167,31.7452,0.059656,31.8023,31.7162,0.0409854,34.0555,1964.08
0,"n23g0004.hpc.itc.rwth-aachen.de",84,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,7,"rev-n7-auto",-1,0,"7:16384","7:16384","7:16384",1823.27,1829.1,1832.87,1834,4.90375,1837.95,1831.8,3.44195,34.0053,34.0785,34.0996,34.1698,0.0913632,34.279,34.1196,0.0641675,36.6141,1826.29
0,"n23g0004.hpc.itc.rwth-aachen.de",84,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,7,"rev-n7-auto",-1,0,"7:65536","7:65536","7:65536",7840.47,7847.09,7851.85,7854.71,7.6255,7861.24,7851.1,4.8735,31.8016,31.828,31.8396,31.859,0.0309293,31.8858,31.8427,0.0197651,34.1875,7845.14
0,"n23g0004.hpc.itc.rwth-aachen.de",84,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,7,"rev-n7-auto",-1,0,"7:65536","7:65536","7:65536",7279.03,7289.47,7293.14,7296.38,6.91025,7301.36,7292.74,5.02911,34.2402,34.2635,34.2788,34.296,0.032481,34.3452,34.2807,0.0236484,36.8066,7286.96
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,6,"rev-n6-auto",-1,0,"6:1","6:1","6:1",10.327,10.9025,11,11.3168,0.41425,13.606,11.0927,0.471739,0.280369,0.337084,0.346791,0.349892,0.0128078,0.369391,0.344455,0.0132755,0.372364,5.248
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,6,"rev-n6-auto",-1,0,"6:1","6:1","6:1",10.368,10.533,10.7815,10.9345,0.4015,19.202,10.9407,1.2105,0.198661,0.348868,0.353819,0.362167,0.0132994,0.36793,0.351234,0.0234688,0.37991,5.12
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,6,"rev-n6-auto",-1,0,"6:16384","6:16384","6:16384",1560.36,1564.33,1565.62,1566.85,2.5245,1569.6,1565.49,2.18578,39.819,39.8889,39.9202,39.9533,0.0643725,40.055,39.9237,0.0557617,42.864,1559.54
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,6,"rev-n6-auto",-1,0,"6:16384","6:16384","6:16384",2184.32,2188.16,2190.18,2192.11,3.94575,2198.84,2190.23,3.15467,28.4241,28.5113,28.5365,28.5628,0.0514123,28.613,28.5358,0.0410878,30.6408,2183.87
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,6,"rev-n6-auto",-1,0,"6:65536","6:65536","6:65536",6209.49,6221.39,6224.19,6227.9,6.5035,7462.2,6248.92,173.4,33.5022,40.142,40.1659,40.1839,0.0419621,40.2609,40.0328,0.933525,43.1278,6217.55
0,"n23g0004.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,6,"rev-n6-auto",-1,0,"6:65536","6:65536","6:65536",8713.88,8721.68,8724.45,8726.89,5.202,8735.47,8724.08,4.78527,28.6189,28.6471,28.6551,28.6642,0.0170864,28.6899,28.6563,0.0157183,30.7682,8717.94
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,5,"rev-n5-auto",-1,0,"5:1","5:1","5:1",10.35,10.8358,10.9655,11.1058,0.27,13.298,11.0208,0.449349,0.286862,0.343489,0.347882,0.352047,0.00855899,0.36857,0.346661,0.0129591,0.373535,5.248
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,5,"rev-n5-auto",-1,0,"5:1","5:1","5:1",10.393,10.6188,10.8035,10.9943,0.3755,19.443,11.1464,1.69779,0.196199,0.346972,0.353099,0.359242,0.0122697,0.367045,0.347037,0.0317177,0.379137,5.088
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,5,"rev-n5-auto",-1,0,"5:16384","5:16384","5:16384",1468.73,1472.38,1473.43,1474.75,2.3735,1480.21,1473.72,2.14894,42.2237,42.3801,42.4181,42.4484,0.0683175,42.5537,42.4099,0.0617944,45.5461,1467.42
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,5,"rev-n5-auto",-1,0,"5:16384","5:16384","5:16384",1547.66,1553.8,1556.56,1558.84,5.04275,1565.98,1556.44,4.23124,39.9112,40.0938,40.1526,40.2239,0.130121,40.3836,40.1561,0.109141,43.1135,1550.19
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,5,"rev-n5-auto",-1,0,"5:65536","5:65536","5:65536",5852.97,5862.13,5864.99,5867.7,5.572,5877.91,5865.21,4.94738,42.5321,42.6061,42.6258,42.6466,0.0404975,42.7134,42.6243,0.0359539,45.7691,5858.54
0,"n23g0004.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,5,"rev-n5-auto",-1,0,"5:65536","5:65536","5:65536",6227.49,6237.45,6243.63,6249.35,11.8932,6257.51,6244.1,7.23638,39.952,40.0042,40.0408,40.0805,0.0762778,40.1446,40.0378,0.0463951,42.9935,6237.22
0,"n23g0004.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,4,"rev-n4-auto",-1,0,"4:1","4:1","4:1",10.36,10.8415,10.976,11.0992,0.25775,13.163,11.0027,0.450979,0.289805,0.34369,0.347549,0.351861,0.00817089,0.368214,0.347243,0.013155,0.373178,5.296
0,"n23g0004.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,4,"rev-n4-auto",-1,0,"4:1","4:1","4:1",10.245,10.412,10.699,10.8603,0.44825,19.046,10.8182,1.20335,0.200289,0.351253,0.356547,0.366375,0.0151218,0.372347,0.355228,0.0237576,0.38284,5.056
