rank,hostname,cpu_id,cpu_affinity,cpu_numa_node,gpu_id,gpu_pci_bus_id,gpu_pci_numa_node,status,payload_bytes,payload_type,direction,iters,host_buf_numa_node,variant,page_policy,reg_mode,src_pages,dst_pages,dst_pages_after,lat_min_us,lat_p25_us,lat_median_us,lat_p75_us,lat_iqr_us,lat_max_us,lat_mean_us,lat_stddev_us,bw_gibs_min,bw_gibs_p25,bw_gibs_median,bw_gibs_p75,bw_gibs_iqr,bw_gibs_max,bw_gibs_mean,bw_gibs_stddev,bw_gbps_median,gpu_dma_time_median_us
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,5,"rev-n5-auto",-1,0,"5:16384","5:16384","5:16384",1548.77,1557.18,1559.85,1563.16,5.98225,1566.99,1559.74,4.08504,39.8853,39.983,40.068,40.1366,0.153604,40.3546,40.0712,0.105071,43.0227,1553.22
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,5,"rev-n5-auto",-1,0,"5:65536","5:65536","5:65536",5844.74,5850.91,5854.66,5859.88,8.9715,5873.41,5855.33,5.64768,42.5647,42.663,42.701,42.7284,0.0654173,42.7735,42.6962,0.0411576,45.8499,5848.03
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,5,"rev-n5-auto",-1,0,"5:65536","5:65536","5:65536",6232.55,6246.09,6252.32,6255.17,9.07475,6262.09,6250.64,6.85076,39.9228,39.967,39.9851,40.025,0.0580669,40.112,39.9959,0.0438653,42.9337,6245.94
0,"n23g0009.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,4,"rev-n4-auto",-1,0,"4:1","4:1","4:1",10.521,10.997,11.1105,11.1923,0.19525,13.579,11.1522,0.428674,0.280926,0.340834,0.343342,0.346885,0.00605143,0.362579,0.342506,0.0117547,0.36866,5.376
0,"n23g0009.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,4,"rev-n4-auto",-1,0,"4:1","4:1","4:1",10.402,10.678,10.8365,11.0205,0.3425,11.474,10.855,0.24429,0.332464,0.346146,0.352023,0.357252,0.0111056,0.366727,0.351601,0.00788683,0.377982,5.216
0,"n23g0009.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,4,"rev-n4-auto",-1,0,"4:16384","4:16384","4:16384",1218.07,1219,1219.63,1219.88,0.88625,1222.47,1219.51,0.937176,51.1261,51.2345,51.2449,51.2717,0.0372492,51.3108,51.2499,0.039351,55.0238,1213.5
0,"n23g0009.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,4,"rev-n4-auto",-1,0,"4:16384","4:16384","4:16384",1543.22,1552.57,1554.84,1556.11,3.535,1560.97,1554.18,3.5724,40.0391,40.1643,40.197,40.2558,0.0914487,40.4998,40.2144,0.0925748,43.1612,1548.42
0,"n23g0009.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,4,"rev-n4-auto",-1,0,"4:65536","4:65536","4:65536",4840.1,4840.88,4841.27,4842.72,1.83925,4846.7,4841.8,1.40562,51.5814,51.6239,51.6394,51.6435,0.019614,51.6518,51.6337,0.0149842,55.4474,4835.1
0,"n23g0009.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,4,"rev-n4-auto",-1,0,"4:65536","4:65536","4:65536",6272.48,6288.75,6296.1,6299.87,11.1203,6314.07,6294.54,9.1634,39.5941,39.6834,39.7071,39.7535,0.0701714,39.8566,39.7171,0.057843,42.6352,6289.73
0,"n23g0009.hpc.itc.rwth-aachen.de",36,"36,37,38,39,40,41,42,43,44,45,46,47",3,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,3,"rev-n3-auto",-1,0,"3:1","3:1","3:1",10.453,10.9257,11.0265,11.2497,0.324,13.372,11.1283,0.443145,0.285275,0.339094,0.345957,0.349148,0.0100543,0.364938,0.343292,0.0125643,0.371469,5.264
0,"n23g0009.hpc.itc.rwth-aachen.de",36,"36,37,38,39,40,41,42,43,44,45,46,47",3,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,3,"rev-n3-auto",-1,0,"3:1","3:1","3:1",10.393,10.5687,10.764,10.8825,0.31375,19.134,11.2006,1.78103,0.199367,0.350535,0.354394,0.360948,0.0104131,0.367045,0.346086,0.0348812,0.380528,5.104
0,"n23g0009.hpc.itc.rwth-aachen.de",36,"36,37,38,39,40,41,42,43,44,45,46,47",3,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,3,"rev-n3-auto",-1,0,"3:16384","3:16384","3:16384",1939.65,1944.5,1945.96,1947.61,3.10825,1951.53,1946.27,2.74642,32.0262,32.0907,32.1178,32.142,0.0512973,32.2223,32.1127,0.0453079,34.4862,1939.41
0,"n23g0009.hpc.itc.rwth-aachen.de",36,"36,37,38,39,40,41,42,43,44,45,46,47",3,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,3,"rev-n3-auto",-1,0,"3:16384","3:16384","3:16384",1815.72,1825.43,1828.25,1829.58,4.14375,1832.54,1827.08,3.41197,34.1058,34.1609,34.1858,34.2385,0.0775456,34.4215,34.2077,0.0640103,36.7067,1821.86
0,"n23g0009.hpc.itc.rwth-aachen.de",36,"36,37,38,39,40,41,42,43,44,45,46,47",3,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,3,"rev-n3-auto",-1,0,"3:65536","3:65536","3:65536",7738.99,7749.33,7752.77,7755.05,5.7125,7758.36,7751.75,4.32451,32.2233,32.2371,32.2465,32.2608,0.0237639,32.3039,32.2508,0.0179989,34.6245,7746.22
0,"n23g0009.hpc.itc.rwth-aachen.de",36,"36,37,38,39,40,41,42,43,44,45,46,47",3,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,3,"rev-n3-auto",-1,0,"3:65536","3:65536","3:65536",7269.08,7277,7279.06,7282.5,5.49975,7293.91,7279.55,5.14839,34.2752,34.3289,34.3451,34.3548,0.0259448,34.3922,34.3428,0.0242818,36.8778,7272.61
0,"n23g0009.hpc.itc.rwth-aachen.de",24,"24,25,26,27,28,29,30,31,32,33,34,35",2,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,2,"rev-n2-auto",-1,0,"2:1","2:1","2:1",10.207,10.7302,10.8305,11.155,0.42475,13.266,10.9447,0.44453,0.287554,0.341985,0.352219,0.355509,0.0135241,0.373733,0.349065,0.0128841,0.378192,5.152
0,"n23g0009.hpc.itc.rwth-aachen.de",24,"24,25,26,27,28,29,30,31,32,33,34,35",2,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,2,"rev-n2-auto",-1,0,"2:1","2:1","2:1",10.203,10.4257,10.585,10.7035,0.27775,18.918,10.7683,1.1927,0.201644,0.356397,0.360387,0.365892,0.00949464,0.37388,0.356855,0.0237751,0.386963,4.992
0,"n23g0009.hpc.itc.rwth-aachen.de",24,"24,25,26,27,28,29,30,31,32,33,34,35",2,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,2,"rev-n2-auto",-1,0,"2:16384","2:16384","2:16384",1612.01,1616.29,1617.39,1619.16,2.8635,1623.62,1617.45,2.51179,38.4942,38.6003,38.6425,38.6687,0.0683861,38.7715,38.6411,0.0600186,41.4921,1611.34
0,"n23g0009.hpc.itc.rwth-aachen.de",24,"24,25,26,27,28,29,30,31,32,33,34,35",2,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,2,"rev-n2-auto",-1,0,"2:16384","2:16384","2:16384",2186,2188.94,2190.98,2192.83,3.895,2197.26,2190.96,2.54304,28.4445,28.5019,28.526,28.5527,0.0507163,28.591,28.5263,0.0331024,30.6295,2184.88
0,"n23g0009.hpc.itc.rwth-aachen.de",24,"24,25,26,27,28,29,30,31,32,33,34,35",2,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,2,"rev-n2-auto",-1,0,"2:65536","2:65536","2:65536",6429.73,6433.7,6436.82,6438.8,5.09925,6444.34,6436.4,3.57077,38.7937,38.8271,38.839,38.8579,0.0307738,38.8819,38.8416,0.021548,41.7031,6430.82
0,"n23g0009.hpc.itc.rwth-aachen.de",24,"24,25,26,27,28,29,30,31,32,33,34,35",2,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,2,"rev-n2-auto",-1,0,"2:65536","2:65536","2:65536",8711.14,8723.53,8727.04,8729.52,5.995,8734.34,8726.34,4.98136,28.6226,28.6385,28.6466,28.6581,0.019681,28.6989,28.6489,0.0163606,30.7591,8720.74
0,"n23g0009.hpc.itc.rwth-aachen.de",12,"12,13,14,15,16,17,18,19,20,21,22,23",1,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,1,"rev-n1-auto",-1,0,"1:1","1:1","1:1",10.278,10.8223,10.97,11.128,0.30575,19.265,11.1719,1.25065,0.198012,0.342802,0.347739,0.352487,0.00968505,0.371152,0.344181,0.024793,0.373382,5.248
0,"n23g0009.hpc.itc.rwth-aachen.de",12,"12,13,14,15,16,17,18,19,20,21,22,23",1,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,1,"rev-n1-auto",-1,0,"1:1","1:1","1:1",10.195,10.5217,10.6375,10.9147,0.393,19.194,11.1737,2.00672,0.198744,0.3495,0.358608,0.362555,0.0130546,0.374173,0.348245,0.0382855,0.385053,5.056
0,"n23g0009.hpc.itc.rwth-aachen.de",12,"12,13,14,15,16,17,18,19,20,21,22,23",1,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,1,"rev-n1-auto",-1,0,"1:16384","1:16384","1:16384",1411.36,1415.73,1416.74,1417.73,1.998,1422.85,1416.69,2.26584,43.926,44.0845,44.1155,44.1468,0.0622155,44.2837,44.1171,0.0705602,47.3686,1410.59
0,"n23g0009.hpc.itc.rwth-aachen.de",12,"12,13,14,15,16,17,18,19,20,21,22,23",1,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,1,"rev-n1-auto",-1,0,"1:16384","1:16384","1:16384",1542.72,1548.91,1552.77,1555.09,6.182,1559.71,1552.28,4.23575,40.0715,40.1905,40.2507,40.3509,0.160408,40.5127,40.2636,0.109985,43.2189,1546.48
0,"n23g0009.hpc.itc.rwth-aachen.de",12,"12,13,14,15,16,17,18,19,20,21,22,23",1,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,1,"rev-n1-auto",-1,0,"1:65536","1:65536","1:65536",5626.3,5630.33,5632.45,5635.37,5.0445,5641.51,5633,3.79515,44.3144,44.3626,44.3857,44.4024,0.0397468,44.4342,44.3813,0.0298941,47.6588,5625.98
0,"n23g0009.hpc.itc.rwth-aachen.de",12,"12,13,14,15,16,17,18,19,20,21,22,23",1,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,1,"rev-n1-auto",-1,0,"1:65536","1:65536","1:65536",6223.15,6241.77,6246.82,6253.04,11.2758,6259.15,6246.55,7.59105,39.9416,39.9805,40.0204,40.0528,0.0722248,40.1726,40.0222,0.0486795,42.9715,6240.29
0,"n23g0009.hpc.itc.rwth-aachen.de",0,"0,1,2,3,4,5,6,7,8,9,10,11",0,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,0,"rev-n0-auto",-1,0,"0:1","0:1","0:1",10.261,10.7918,10.8875,11.0638,0.272,13.924,10.9652,0.51057,0.273966,0.344793,0.350374,0.353483,0.00868964,0.371767,0.34854,0.0140636,0.376211,5.232
0,"n23g0009.hpc.itc.rwth-aachen.de",0,"0,1,2,3,4,5,6,7,8,9,10,11",0,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,0,"rev-n0-auto",-1,0,"0:1","0:1","0:1",10.119,10.3955,10.6155,10.8117,0.41625,11.425,10.6258,0.317361,0.33389,0.352829,0.359352,0.366957,0.0141281,0.376984,0.359318,0.01056,0.385851,5.024
0,"n23g0009.hpc.itc.rwth-aachen.de",0,"0,1,2,3,4,5,6,7,8,9,10,11",0,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,0,"rev-n0-auto",-1,0,"0:16384","0:16384","0:16384",1217.88,1218.45,1219.2,1219.57,1.1235,1222.04,1219.19,0.917739,51.1439,51.2475,51.2631,51.2948,0.047254,51.3185,51.2637,0.0385581,55.0434,1213.25
0,"n23g0009.hpc.itc.rwth-aachen.de",0,"0,1,2,3,4,5,6,7,8,9,10,11",0,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,0,"rev-n0-auto",-1,0,"0:16384","0:16384","0:16384",1545.34,1552.52,1554.97,1559.34,6.82125,1567.49,1555.72,5.03431,39.8726,40.0811,40.1938,40.2572,0.176103,40.4441,40.1748,0.12993,43.1578,1548.93
0,"n23g0009.hpc.itc.rwth-aachen.de",0,"0,1,2,3,4,5,6,7,8,9,10,11",0,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,0,"rev-n0-auto",-1,0,"0:65536","0:65536","0:65536",4839.7,4840.47,4840.99,4841.95,1.47975,4844.73,4841.34,1.25021,51.6025,51.6321,51.6424,51.6479,0.0157841,51.6561,51.6386,0.0133314,55.4506,4834.7
0,"n23g0009.hpc.itc.rwth-aachen.de",0,"0,1,2,3,4,5,6,7,8,9,10,11",0,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,0,"rev-n0-auto",-1,0,"0:65536","0:65536","0:65536",6251.22,6266.86,6274.88,6280.41,13.551,6298.37,6273.99,10.258,39.6928,39.8063,39.8414,39.8924,0.0860744,39.9922,39.8472,0.065154,42.7794,6268.43
