rank_i,host_i,cpu_i,affinity_i,rank_j,host_j,cpu_j,affinity_j,small_bytes,large_bytes,warmup,iters,latency_min_us,latency_mean_us,latency_median_us,latency_max_us,bandwidth_median_gibs,bandwidth_mean_gibs
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",80,"n23m0123.hpc.itc.rwth-aachen.de",80,"80",64,4194304,10,50,0.269,0.99078,0.713,6.063,21.5238,21.4348
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",81,"n23m0123.hpc.itc.rwth-aachen.de",81,"81",64,4194304,10,50,0.258,1.14074,0.9905,5.351,21.4731,21.3904
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",82,"n23m0123.hpc.itc.rwth-aachen.de",82,"82",64,4194304,10,50,0.272,1.01098,0.807,4.767,21.5304,21.4558
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",83,"n23m0123.hpc.itc.rwth-aachen.de",83,"83",64,4194304,10,50,0.115,0.95048,0.716,4.015,21.4949,21.3794
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",84,"n23m0123.hpc.itc.rwth-aachen.de",84,"84",64,4194304,10,50,0.298,1.11662,0.9065,6.244,21.5403,21.4676
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",85,"n23m0123.hpc.itc.rwth-aachen.de",85,"85",64,4194304,10,50,0.12,1.07418,0.883,6.357,21.4746,21.419
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",86,"n23m0123.hpc.itc.rwth-aachen.de",86,"86",64,4194304,10,50,0.278,1.16902,1.066,7.622,21.4224,21.2423
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",87,"n23m0123.hpc.itc.rwth-aachen.de",87,"87",64,4194304,10,50,0.294,1.10002,0.9665,7.964,23.2885,23.1727
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",88,"n23m0123.hpc.itc.rwth-aachen.de",88,"88",64,4194304,10,50,0.258,0.95414,0.724,3.661,21.4346,21.3665
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",89,"n23m0123.hpc.itc.rwth-aachen.de",89,"89",64,4194304,10,50,0.269,1.02504,0.8455,3.643,21.5173,21.4263
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",90,"n23m0123.hpc.itc.rwth-aachen.de",90,"90",64,4194304,10,50,0.32,1.02778,0.858,3.946,21.4264,21.2716
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",91,"n23m0123.hpc.itc.rwth-aachen.de",91,"91",64,4194304,10,50,0.314,1.05516,0.767,6.164,21.4728,21.4073
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",92,"n23m0123.hpc.itc.rwth-aachen.de",92,"92",64,4194304,10,50,0.311,1.01436,0.862,3.419,21.483,21.3005
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",93,"n23m0123.hpc.itc.rwth-aachen.de",93,"93",64,4194304,10,50,0.31,0.97864,0.7555,4.58,21.4363,21.2677
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",94,"n23m0123.hpc.itc.rwth-aachen.de",94,"94",64,4194304,10,50,0.328,0.9872,0.8435,5.441,21.4329,21.2582
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",95,"n23m0123.hpc.itc.rwth-aachen.de",95,"95",64,4194304,10,50,0.318,1.063,0.7675,6.699,21.5543,21.4142
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",96,"r23m0124.hpc.itc.rwth-aachen.de",0,"0",64,4194304,10,50,0.146,7.2486,7.039,14.834,10.7745,10.7816
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",97,"r23m0124.hpc.itc.rwth-aachen.de",1,"1",64,4194304,10,50,0.13,6.86954,6.7,15.701,11.4083,11.3987
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",98,"r23m0124.hpc.itc.rwth-aachen.de",2,"2",64,4194304,10,50,0.154,6.91236,6.668,18.348,10.8996,10.7327
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",99,"r23m0124.hpc.itc.rwth-aachen.de",3,"3",64,4194304,10,50,0.133,7.57718,7.231,17.558,10.1117,9.82012
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",100,"r23m0124.hpc.itc.rwth-aachen.de",4,"4",64,4194304,10,50,0.126,7.17714,7.022,15.893,9.35131,9.44218
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",101,"r23m0124.hpc.itc.rwth-aachen.de",5,"5",64,4194304,10,50,0.128,7.74858,7.491,18.327,9.11918,8.97634
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",102,"r23m0124.hpc.itc.rwth-aachen.de",6,"6",64,4194304,10,50,0.14,7.70966,7.6555,18.55,9.25076,8.98649
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",103,"r23m0124.hpc.itc.rwth-aachen.de",7,"7",64,4194304,10,50,0.133,7.69578,7.381,18.129,9.27055,9.092
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",104,"r23m0124.hpc.itc.rwth-aachen.de",8,"8",64,4194304,10,50,0.125,7.70888,7.7795,17.111,9.23415,9.21538
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",105,"r23m0124.hpc.itc.rwth-aachen.de",9,"9",64,4194304,10,50,0.144,7.78022,7.7155,18.75,9.30664,9.25868
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",106,"r23m0124.hpc.itc.rwth-aachen.de",10,"10",64,4194304,10,50,0.128,7.49832,7.254,16.098,9.26833,9.01888
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",107,"r23m0124.hpc.itc.rwth-aachen.de",11,"11",64,4194304,10,50,0.149,7.61374,7.3635,19.212,9.20144,8.99688
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",108,"r23m0124.hpc.itc.rwth-aachen.de",12,"12",64,4194304,10,50,0.16,7.78056,7.341,22.259,9.37736,9.31437
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",109,"r23m0124.hpc.itc.rwth-aachen.de",13,"13",64,4194304,10,50,0.27,7.56884,7.342,21.14,9.57212,9.56344
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",110,"r23m0124.hpc.itc.rwth-aachen.de",14,"14",64,4194304,10,50,0.126,7.67638,7.477,19.114,10.4288,10.5408
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",111,"r23m0124.hpc.itc.rwth-aachen.de",15,"15",64,4194304,10,50,0.133,7.41344,7.352,17.581,11.0044,10.744
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",112,"r23m0124.hpc.itc.rwth-aachen.de",16,"16",64,4194304,10,50,0.152,6.80648,6.6785,14.204,10.5514,10.5329
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",113,"r23m0124.hpc.itc.rwth-aachen.de",17,"17",64,4194304,10,50,0.162,7.2642,7.0425,19.441,9.78615,9.76115
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",114,"r23m0124.hpc.itc.rwth-aachen.de",18,"18",64,4194304,10,50,0.129,7.67024,7.5325,19.624,9.08201,9.06857
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",115,"r23m0124.hpc.itc.rwth-aachen.de",19,"19",64,4194304,10,50,0.129,8.05888,7.794,18.344,9.08932,9.07758
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",116,"r23m0124.hpc.itc.rwth-aachen.de",20,"20",64,4194304,10,50,0.133,8.21482,8.1125,19.717,9.20797,9.13365
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",117,"r23m0124.hpc.itc.rwth-aachen.de",21,"21",64,4194304,10,50,0.128,8.09152,7.6915,19.174,9.03874,9.01967
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",118,"r23m0124.hpc.itc.rwth-aachen.de",22,"22",64,4194304,10,50,0.145,7.94646,7.674,17.757,9.02294,8.82506
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",119,"r23m0124.hpc.itc.rwth-aachen.de",23,"23",64,4194304,10,50,0.144,8.09358,7.983,19.677,8.91571,8.91242
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",120,"r23m0124.hpc.itc.rwth-aachen.de",24,"24",64,4194304,10,50,0.125,8.26176,8.17,19.358,9.27415,9.13593
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",121,"r23m0124.hpc.itc.rwth-aachen.de",25,"25",64,4194304,10,50,0.125,7.531,7.6935,17.302,9.14622,8.98519
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",122,"r23m0124.hpc.itc.rwth-aachen.de",26,"26",64,4194304,10,50,0.142,7.73412,7.6925,17.811,9.13631,9.1026
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",123,"r23m0124.hpc.itc.rwth-aachen.de",27,"27",64,4194304,10,50,0.146,7.62676,7.385,18.803,9.07013,9.06394
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",124,"r23m0124.hpc.itc.rwth-aachen.de",28,"28",64,4194304,10,50,0.123,8.01264,7.705,17.994,9.44004,9.66451
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",125,"r23m0124.hpc.itc.rwth-aachen.de",29,"29",64,4194304,10,50,0.127,7.59362,7.182,20.637,10.4492,10.4094
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",126,"r23m0124.hpc.itc.rwth-aachen.de",30,"30",64,4194304,10,50,0.126,11.1543,5.4535,59.834,10.3719,9.98175
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",127,"r23m0124.hpc.itc.rwth-aachen.de",31,"31",64,4194304,10,50,0.188,8.02324,7.8345,19.024,9.78203,9.69092
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",128,"r23m0124.hpc.itc.rwth-aachen.de",32,"32",64,4194304,10,50,0.145,7.78044,7.449,20.266,8.98467,8.94721
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",129,"r23m0124.hpc.itc.rwth-aachen.de",33,"33",64,4194304,10,50,0.193,8.39074,8.007,21.397,8.89442,8.73635
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",130,"r23m0124.hpc.itc.rwth-aachen.de",34,"34",64,4194304,10,50,0.128,8.21666,7.8995,19.076,8.96239,8.90267
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",131,"r23m0124.hpc.itc.rwth-aachen.de",35,"35",64,4194304,10,50,0.138,8.22838,7.5395,29.513,9.03181,8.93355
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",132,"r23m0124.hpc.itc.rwth-aachen.de",36,"36",64,4194304,10,50,0.135,8.76492,8.3645,25.603,8.93245,8.93469
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",133,"r23m0124.hpc.itc.rwth-aachen.de",37,"37",64,4194304,10,50,0.166,8.5887,8.4355,22.79,9.2205,9.16405
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",134,"r23m0124.hpc.itc.rwth-aachen.de",38,"38",64,4194304,10,50,0.141,8.13848,7.844,18.456,9.01011,8.86217
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",135,"r23m0124.hpc.itc.rwth-aachen.de",39,"39",64,4194304,10,50,0.132,7.64136,7.378,18.478,9.30335,9.29069
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",136,"r23m0124.hpc.itc.rwth-aachen.de",40,"40",64,4194304,10,50,0.13,7.55422,7.3245,17.103,9.27273,9.26746
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",137,"r23m0124.hpc.itc.rwth-aachen.de",41,"41",64,4194304,10,50,0.124,7.9041,7.615,18.956,9.10627,9.1218
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",138,"r23m0124.hpc.itc.rwth-aachen.de",42,"42",64,4194304,10,50,0.133,8.01546,7.84,17.389,9.23178,8.71223
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",139,"r23m0124.hpc.itc.rwth-aachen.de",43,"43",64,4194304,10,50,0.128,7.57396,7.2795,17.56,9.65147,9.61475
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",140,"r23m0124.hpc.itc.rwth-aachen.de",44,"44",64,4194304,10,50,0.131,11.2914,7.2465,112.361,11.1573,11.113
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",141,"r23m0124.hpc.itc.rwth-aachen.de",45,"45",64,4194304,10,50,0.139,6.6583,6.625,14.656,10.9021,10.7279
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",142,"r23m0124.hpc.itc.rwth-aachen.de",46,"46",64,4194304,10,50,0.128,7.06596,6.882,14.517,10.3235,10.3302
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",143,"r23m0124.hpc.itc.rwth-aachen.de",47,"47",64,4194304,10,50,0.163,7.2611,6.8415,16.837,9.42904,9.41496
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",144,"r23m0124.hpc.itc.rwth-aachen.de",48,"48",64,4194304,10,50,0.128,7.86466,7.376,20.784,9.88557,9.92185
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",145,"r23m0124.hpc.itc.rwth-aachen.de",49,"49",64,4194304,10,50,0.134,7.3913,7.102,18.221,10.0025,9.85813
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",146,"r23m0124.hpc.itc.rwth-aachen.de",50,"50",64,4194304,10,50,0.132,7.3372,6.952,17.07,10.0217,10.061
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",147,"r23m0124.hpc.itc.rwth-aachen.de",51,"51",64,4194304,10,50,0.183,7.33524,7.0275,16,10.3915,10.3349
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",148,"r23m0124.hpc.itc.rwth-aachen.de",52,"52",64,4194304,10,50,0.124,7.18782,6.8915,16.381,10.4935,10.4207
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",149,"r23m0124.hpc.itc.rwth-aachen.de",53,"53",64,4194304,10,50,0.133,6.6126,6.5445,15.027,10.4024,10.4257
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",150,"r23m0124.hpc.itc.rwth-aachen.de",54,"54",64,4194304,10,50,0.131,6.79632,6.6055,16.107,10.3922,10.1945
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",151,"r23m0124.hpc.itc.rwth-aachen.de",55,"55",64,4194304,10,50,0.125,6.78472,6.713,15.503,10.2839,10.3092
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",152,"r23m0124.hpc.itc.rwth-aachen.de",56,"56",64,4194304,10,50,0.13,7.31878,6.992,19.426,10.3631,10.1633
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",153,"r23m0124.hpc.itc.rwth-aachen.de",57,"57",64,4194304,10,50,0.129,7.24258,6.934,16.396,10.2704,10.2852
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",154,"r23m0124.hpc.itc.rwth-aachen.de",58,"58",64,4194304,10,50,0.162,6.96074,6.6115,15.315,10.1956,10.1732
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",155,"r23m0124.hpc.itc.rwth-aachen.de",59,"59",64,4194304,10,50,0.135,7.14454,7.191,16.267,10.4973,10.4469
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",156,"r23m0124.hpc.itc.rwth-aachen.de",60,"60",64,4194304,10,50,0.156,7.6277,7.2975,22.016,10.669,10.6824
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",157,"r23m0124.hpc.itc.rwth-aachen.de",61,"61",64,4194304,10,50,0.128,7.42076,7.225,17.193,11.1286,10.9665
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",158,"r23m0124.hpc.itc.rwth-aachen.de",62,"62",64,4194304,10,50,0.152,6.98084,6.979,15.143,11.2254,11.1919
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",159,"r23m0124.hpc.itc.rwth-aachen.de",63,"63",64,4194304,10,50,0.127,6.9605,6.842,15.431,11.0644,11.0846
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",160,"r23m0124.hpc.itc.rwth-aachen.de",64,"64",64,4194304,10,50,0.13,7.53016,7.4725,16.953,10.937,10.9643
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",161,"r23m0124.hpc.itc.rwth-aachen.de",65,"65",64,4194304,10,50,0.126,7.183,7.005,17.343,10.002,9.21936
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",162,"r23m0124.hpc.itc.rwth-aachen.de",66,"66",64,4194304,10,50,0.131,7.1935,7.075,15.048,9.62447,9.42788
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",163,"r23m0124.hpc.itc.rwth-aachen.de",67,"67",64,4194304,10,50,0.149,7.76434,7.199,23.85,9.52797,9.59525
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",164,"r23m0124.hpc.itc.rwth-aachen.de",68,"68",64,4194304,10,50,0.128,7.85722,7.706,19.684,9.55605,9.58591
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",165,"r23m0124.hpc.itc.rwth-aachen.de",69,"69",64,4194304,10,50,0.146,7.54614,7.137,20.827,9.59191,9.43729
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",166,"r23m0124.hpc.itc.rwth-aachen.de",70,"70",64,4194304,10,50,0.148,7.56288,7.039,17.745,9.55868,9.60113
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",167,"r23m0124.hpc.itc.rwth-aachen.de",71,"71",64,4194304,10,50,0.125,7.40316,7.1905,15.485,9.73607,9.75781
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",168,"r23m0124.hpc.itc.rwth-aachen.de",72,"72",64,4194304,10,50,0.286,7.48664,7.3405,18.648,9.1015,9.00516
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",169,"r23m0124.hpc.itc.rwth-aachen.de",73,"73",64,4194304,10,50,0.128,7.55882,7.3535,16.863,9.16653,9.19509
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",170,"r23m0124.hpc.itc.rwth-aachen.de",74,"74",64,4194304,10,50,0.134,6.93304,6.8195,17.878,9.21053,9.41362
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",171,"r23m0124.hpc.itc.rwth-aachen.de",75,"75",64,4194304,10,50,0.157,6.78804,6.7575,16.135,10.3703,10.4056
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",172,"r23m0124.hpc.itc.rwth-aachen.de",76,"76",64,4194304,10,50,0.138,6.77276,6.6885,15.136,10.8081,10.6796
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",173,"r23m0124.hpc.itc.rwth-aachen.de",77,"77",64,4194304,10,50,0.169,7.41928,7.5025,15.065,11.4885,11.3859
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",174,"r23m0124.hpc.itc.rwth-aachen.de",78,"78",64,4194304,10,50,0.145,7.19344,6.956,20.858,10.7049,10.7614
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",175,"r23m0124.hpc.itc.rwth-aachen.de",79,"79",64,4194304,10,50,0.307,7.59002,7.3885,15.827,10.597,10.5338
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",176,"r23m0124.hpc.itc.rwth-aachen.de",80,"80",64,4194304,10,50,0.132,7.3944,7.123,16.247,9.95112,9.83748
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",177,"r23m0124.hpc.itc.rwth-aachen.de",81,"81",64,4194304,10,50,0.146,7.74298,7.524,16.696,9.04164,9.01934
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",178,"r23m0124.hpc.itc.rwth-aachen.de",82,"82",64,4194304,10,50,0.127,7.5687,7.398,15.804,9.14159,9.16372
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",179,"r23m0124.hpc.itc.rwth-aachen.de",83,"83",64,4194304,10,50,0.163,7.74422,7.64,16.605,8.97998,9.01104
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",180,"r23m0124.hpc.itc.rwth-aachen.de",84,"84",64,4194304,10,50,0.126,7.4704,7.446,16.302,8.73196,8.71691
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",181,"r23m0124.hpc.itc.rwth-aachen.de",85,"85",64,4194304,10,50,0.133,7.7682,7.5675,19.948,8.73618,8.53695
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",182,"r23m0124.hpc.itc.rwth-aachen.de",86,"86",64,4194304,10,50,0.149,7.6462,7.3985,18.191,8.61975,8.64358
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",183,"r23m0124.hpc.itc.rwth-aachen.de",87,"87",64,4194304,10,50,0.124,7.2651,7.1875,16.673,8.78876,8.77349
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",184,"r23m0124.hpc.itc.rwth-aachen.de",88,"88",64,4194304,10,50,0.122,7.45954,7.12,15.451,8.98357,9.11953
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",185,"r23m0124.hpc.itc.rwth-aachen.de",89,"89",64,4194304,10,50,0.127,7.1009,7.0075,15.927,10.4456,10.4595
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",186,"r23m0124.hpc.itc.rwth-aachen.de",90,"90",64,4194304,10,50,0.129,7.13872,7.1505,15.456,10.9636,10.9653
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",187,"r23m0124.hpc.itc.rwth-aachen.de",91,"91",64,4194304,10,50,0.261,6.59306,6.539,14.177,11.2112,10.7246
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",188,"r23m0124.hpc.itc.rwth-aachen.de",92,"92",64,4194304,10,50,0.123,7.23682,7.0905,15.709,11.1626,11.1111
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",189,"r23m0124.hpc.itc.rwth-aachen.de",93,"93",64,4194304,10,50,0.147,7.35028,7.427,16.619,10.4603,10.4393
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",190,"r23m0124.hpc.itc.rwth-aachen.de",94,"94",64,4194304,10,50,0.144,6.74036,6.8515,14.358,9.10866,9.2015
2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",191,"r23m0124.hpc.itc.rwth-aachen.de",95,"95",64,4194304,10,50,0.137,7.59766,7.6815,17.866,8.68462,8.44149
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",4,"n23m0123.hpc.itc.rwth-aachen.de",4,"4",64,4194304,10,50,0.18,0.32404,0.2955,0.957,22.5502,22.4677
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",5,"n23m0123.hpc.itc.rwth-aachen.de",5,"5",64,4194304,10,50,0.186,0.38678,0.2735,3.867,21.7305,21.6007
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",6,"n23m0123.hpc.itc.rwth-aachen.de",6,"6",64,4194304,10,50,0.184,0.4071,0.289,4.193,22.1051,22.024
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",7,"n23m0123.hpc.itc.rwth-aachen.de",7,"7",64,4194304,10,50,0.181,0.40768,0.2765,5.234,22.6608,22.4807
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",8,"n23m0123.hpc.itc.rwth-aachen.de",8,"8",64,4194304,10,50,0.184,0.41472,0.2735,5.017,22.1864,22.1106
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",9,"n23m0123.hpc.itc.rwth-aachen.de",9,"9",64,4194304,10,50,0.127,0.4071,0.2685,5.561,23.3826,23.2211
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",10,"n23m0123.hpc.itc.rwth-aachen.de",10,"10",64,4194304,10,50,0.184,0.42532,0.299,4.718,22.4071,22.2821
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",11,"n23m0123.hpc.itc.rwth-aachen.de",11,"11",64,4194304,10,50,0.189,0.50332,0.2795,4.739,21.9745,21.8311
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",12,"n23m0123.hpc.itc.rwth-aachen.de",12,"12",64,4194304,10,50,0.214,0.48502,0.3035,6.378,21.3347,21.1926
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",13,"n23m0123.hpc.itc.rwth-aachen.de",13,"13",64,4194304,10,50,0.207,0.43392,0.317,3.262,21.3696,21.2563
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",14,"n23m0123.hpc.itc.rwth-aachen.de",14,"14",64,4194304,10,50,0.199,0.40328,0.305,3.387,21.3178,21.1364
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",15,"n23m0123.hpc.itc.rwth-aachen.de",15,"15",64,4194304,10,50,0.203,0.47038,0.318,5.553,21.8139,21.7043
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",16,"n23m0123.hpc.itc.rwth-aachen.de",16,"16",64,4194304,10,50,0.189,0.4135,0.298,4.083,21.2638,21.1696
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",17,"n23m0123.hpc.itc.rwth-aachen.de",17,"17",64,4194304,10,50,0.208,0.47986,0.3125,5.146,21.3946,21.3061
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",18,"n23m0123.hpc.itc.rwth-aachen.de",18,"18",64,4194304,10,50,0.199,0.44366,0.2965,5.535,21.5864,21.4937
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",19,"n23m0123.hpc.itc.rwth-aachen.de",19,"19",64,4194304,10,50,0.114,0.45016,0.307,4.33,21.5798,21.5483
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",20,"n23m0123.hpc.itc.rwth-aachen.de",20,"20",64,4194304,10,50,0.201,0.41356,0.315,3.697,21.2115,21.0858
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",21,"n23m0123.hpc.itc.rwth-aachen.de",21,"21",64,4194304,10,50,0.188,0.46234,0.3045,5.382,21.1014,20.9852
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",22,"n23m0123.hpc.itc.rwth-aachen.de",22,"22",64,4194304,10,50,0.204,0.41344,0.304,3.613,21.6677,21.6197
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",23,"n23m0123.hpc.itc.rwth-aachen.de",23,"23",64,4194304,10,50,0.186,0.41516,0.299,4.137,21.2104,21.0554
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",24,"n23m0123.hpc.itc.rwth-aachen.de",24,"24",64,4194304,10,50,0.191,0.44472,0.319,4.365,21.0708,20.9317
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",25,"n23m0123.hpc.itc.rwth-aachen.de",25,"25",64,4194304,10,50,0.205,0.47354,0.326,5.945,20.8559,20.6973
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",26,"n23m0123.hpc.itc.rwth-aachen.de",26,"26",64,4194304,10,50,0.213,0.4762,0.322,4.477,20.8434,20.7619
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",27,"n23m0123.hpc.itc.rwth-aachen.de",27,"27",64,4194304,10,50,0.22,0.5219,0.3385,5.912,21.1911,21.0337
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",28,"n23m0123.hpc.itc.rwth-aachen.de",28,"28",64,4194304,10,50,0.203,0.49488,0.3225,6.943,20.9848,20.8688
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",29,"n23m0123.hpc.itc.rwth-aachen.de",29,"29",64,4194304,10,50,0.209,0.48026,0.313,4.838,20.6684,20.5802
3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",30,"n23m0123.hpc.itc.rwth-aachen.de",30,"30",64,4194304,10,50,0.136,0.43394,0.3145,3.621,21.1833,21.0153
