target_rank,target_host,sender_rank,sender_host,sender_cpu,sender_affinity,sender_ip,iface,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
96,"r23m0124.hpc.itc.rwth-aachen.de",62,"n23m0123.hpc.itc.rwth-aachen.de",62,"62",134.61.45.208,"ib0",64,20,2650.01,2745.34,2857.66,2992.88,3163.62,3604.04,3965.71
96,"r23m0124.hpc.itc.rwth-aachen.de",63,"n23m0123.hpc.itc.rwth-aachen.de",63,"63",134.61.45.208,"ib0",64,20,2661.21,2757.98,2869.27,3005.37,3181.47,3618.28,3980.54
96,"r23m0124.hpc.itc.rwth-aachen.de",64,"n23m0123.hpc.itc.rwth-aachen.de",64,"64",134.61.45.208,"ib0",64,20,2670.52,2766.27,2877.92,3014.64,3186.4,3624.56,3993.91
96,"r23m0124.hpc.itc.rwth-aachen.de",65,"n23m0123.hpc.itc.rwth-aachen.de",65,"65",134.61.45.208,"ib0",64,20,2685.04,2778.74,2893.54,3029.48,3203.39,3646.36,4008.74
96,"r23m0124.hpc.itc.rwth-aachen.de",66,"n23m0123.hpc.itc.rwth-aachen.de",66,"66",134.61.45.208,"ib0",64,20,2699.7,2796.16,2911.06,3046.1,3216.89,3656.82,4027.51
96,"r23m0124.hpc.itc.rwth-aachen.de",67,"n23m0123.hpc.itc.rwth-aachen.de",67,"67",134.61.45.208,"ib0",64,20,2712.72,2809.52,2922.72,3058.93,3229.77,3671.76,4039.51
96,"r23m0124.hpc.itc.rwth-aachen.de",68,"n23m0123.hpc.itc.rwth-aachen.de",68,"68",134.61.45.208,"ib0",64,20,2720.04,2815.14,2932.97,3067.96,3236.9,3686.42,4048.55
96,"r23m0124.hpc.itc.rwth-aachen.de",69,"n23m0123.hpc.itc.rwth-aachen.de",69,"69",134.61.45.208,"ib0",64,20,2742.12,2829.28,2952.19,3084.64,3250.72,3698.5,4064.45
96,"r23m0124.hpc.itc.rwth-aachen.de",70,"n23m0123.hpc.itc.rwth-aachen.de",70,"70",134.61.45.208,"ib0",64,20,2750.14,2848.68,2962.58,3098.56,3264.73,3715.9,4087.74
96,"r23m0124.hpc.itc.rwth-aachen.de",71,"n23m0123.hpc.itc.rwth-aachen.de",71,"71",134.61.45.208,"ib0",64,20,2766.93,2864.71,2977.57,3118.42,3283.48,3729.66,4104.3
96,"r23m0124.hpc.itc.rwth-aachen.de",72,"n23m0123.hpc.itc.rwth-aachen.de",72,"72",134.61.45.208,"ib0",64,20,2783.59,2874.59,2985.81,3123.13,3291.13,3737.92,4112.14
96,"r23m0124.hpc.itc.rwth-aachen.de",73,"n23m0123.hpc.itc.rwth-aachen.de",73,"73",134.61.45.208,"ib0",64,20,2788.75,2883.29,3001.98,3137.39,3307.17,3753.41,4135.1
96,"r23m0124.hpc.itc.rwth-aachen.de",74,"n23m0123.hpc.itc.rwth-aachen.de",74,"74",134.61.45.208,"ib0",64,20,2805.91,2900.51,3015.8,3150.08,3300.26,3756.98,4147.44
96,"r23m0124.hpc.itc.rwth-aachen.de",75,"n23m0123.hpc.itc.rwth-aachen.de",75,"75",134.61.45.208,"ib0",64,20,2815.45,2909.97,3024.55,3161.06,3325.93,3774.33,4154.34
96,"r23m0124.hpc.itc.rwth-aachen.de",76,"n23m0123.hpc.itc.rwth-aachen.de",76,"76",134.61.45.208,"ib0",64,20,2826.62,2919.77,3038.17,3172.86,3339.26,3790.37,4165.31
96,"r23m0124.hpc.itc.rwth-aachen.de",77,"n23m0123.hpc.itc.rwth-aachen.de",77,"77",134.61.45.208,"ib0",64,20,2842.82,2936.88,3065.32,3191.86,3357.19,3801.91,4185.37
96,"r23m0124.hpc.itc.rwth-aachen.de",78,"n23m0123.hpc.itc.rwth-aachen.de",78,"78",134.61.45.208,"ib0",64,20,2850.74,2945.51,3063.99,3198.75,3363.66,3812.68,4194.93
96,"r23m0124.hpc.itc.rwth-aachen.de",79,"n23m0123.hpc.itc.rwth-aachen.de",79,"79",134.61.45.208,"ib0",64,20,2866.82,2961.47,3079.08,3214.38,3376.87,3826.73,4210.52
96,"r23m0124.hpc.itc.rwth-aachen.de",80,"n23m0123.hpc.itc.rwth-aachen.de",80,"80",134.61.45.208,"ib0",64,20,2877.99,2973.28,3095.86,3226.01,3388.28,3833.09,4222.08
96,"r23m0124.hpc.itc.rwth-aachen.de",81,"n23m0123.hpc.itc.rwth-aachen.de",81,"81",134.61.45.208,"ib0",64,20,2895.1,2990.87,3107.72,3332.66,3406.71,4301.45,5470.57
96,"r23m0124.hpc.itc.rwth-aachen.de",82,"n23m0123.hpc.itc.rwth-aachen.de",82,"82",134.61.45.208,"ib0",64,20,2902.19,3006.15,3116.98,3254.46,3416.77,3866.37,4249.62
96,"r23m0124.hpc.itc.rwth-aachen.de",83,"n23m0123.hpc.itc.rwth-aachen.de",83,"83",134.61.45.208,"ib0",64,20,2916.51,3018.8,3130.13,3267.03,3429.82,3871.14,4264.48
96,"r23m0124.hpc.itc.rwth-aachen.de",84,"n23m0123.hpc.itc.rwth-aachen.de",84,"84",134.61.45.208,"ib0",64,20,2928.62,3023.03,3142.23,3278.39,3440.67,3892.57,4279.94
96,"r23m0124.hpc.itc.rwth-aachen.de",85,"n23m0123.hpc.itc.rwth-aachen.de",85,"85",134.61.45.208,"ib0",64,20,2940.62,3035.35,3155.39,3293.57,3457.55,3905.29,4293.89
96,"r23m0124.hpc.itc.rwth-aachen.de",86,"n23m0123.hpc.itc.rwth-aachen.de",86,"86",134.61.45.208,"ib0",64,20,2956.07,3050.8,3170.04,3307.32,3469.44,3918.61,4309.39
96,"r23m0124.hpc.itc.rwth-aachen.de",87,"n23m0123.hpc.itc.rwth-aachen.de",87,"87",134.61.45.208,"ib0",64,20,2967.61,3060.2,3182.58,3317.86,3480.19,3920.59,4321.32
96,"r23m0124.hpc.itc.rwth-aachen.de",88,"n23m0123.hpc.itc.rwth-aachen.de",88,"88",134.61.45.208,"ib0",64,20,2979.02,3073.84,3194.74,3330.26,3493.1,3933.11,4333.07
96,"r23m0124.hpc.itc.rwth-aachen.de",89,"n23m0123.hpc.itc.rwth-aachen.de",89,"89",134.61.45.208,"ib0",64,20,3026.43,3118.12,3242.07,3376.02,3537.17,3982.62,4380.8
96,"r23m0124.hpc.itc.rwth-aachen.de",90,"n23m0123.hpc.itc.rwth-aachen.de",90,"90",134.61.45.208,"ib0",64,20,3008.17,3101.47,3223.61,3359.28,3519.76,3967.7,4360.74
96,"r23m0124.hpc.itc.rwth-aachen.de",91,"n23m0123.hpc.itc.rwth-aachen.de",91,"91",134.61.45.208,"ib0",64,20,3021.09,3116.3,3236.64,3372.22,3534.41,3973.75,4376.02
96,"r23m0124.hpc.itc.rwth-aachen.de",92,"n23m0123.hpc.itc.rwth-aachen.de",92,"92",134.61.45.208,"ib0",64,20,3030.96,3145.52,3292.92,3396.79,3547.68,3989.37,4394.05
96,"r23m0124.hpc.itc.rwth-aachen.de",93,"n23m0123.hpc.itc.rwth-aachen.de",93,"93",134.61.45.208,"ib0",64,20,3045.5,3157.89,3306.42,3412.31,3561.03,4004.52,4416.39
96,"r23m0124.hpc.itc.rwth-aachen.de",94,"n23m0123.hpc.itc.rwth-aachen.de",94,"94",134.61.45.208,"ib0",64,20,3056.61,3168.77,3315.61,3421.5,3571.84,4013.5,4418.81
96,"r23m0124.hpc.itc.rwth-aachen.de",95,"n23m0123.hpc.itc.rwth-aachen.de",95,"95",134.61.45.208,"ib0",64,20,3072.39,3181.43,3329,3435.6,3584.42,4038.89,4432.89
96,"r23m0124.hpc.itc.rwth-aachen.de",97,"r23m0124.hpc.itc.rwth-aachen.de",1,"1",134.61.44.214,"ib0",64,20,3091.07,3199.58,3347.22,3453.55,3602.25,4048.67,4450.9
96,"r23m0124.hpc.itc.rwth-aachen.de",98,"r23m0124.hpc.itc.rwth-aachen.de",2,"2",134.61.44.214,"ib0",64,20,3104.78,3213.93,3359.8,3468.15,3616.15,4063.79,4464.93
96,"r23m0124.hpc.itc.rwth-aachen.de",99,"r23m0124.hpc.itc.rwth-aachen.de",3,"3",134.61.44.214,"ib0",64,20,3124.53,3230.98,3375.56,3484.08,3628.29,4078.38,4482.24
96,"r23m0124.hpc.itc.rwth-aachen.de",100,"r23m0124.hpc.itc.rwth-aachen.de",4,"4",134.61.44.214,"ib0",64,20,3139.1,3245.55,3390.62,3498.03,3644.3,4095.5,4496.08
96,"r23m0124.hpc.itc.rwth-aachen.de",101,"r23m0124.hpc.itc.rwth-aachen.de",5,"5",134.61.44.214,"ib0",64,20,3155.79,3261.15,3406.18,3514.62,3659.54,4111.63,4513.67
96,"r23m0124.hpc.itc.rwth-aachen.de",102,"r23m0124.hpc.itc.rwth-aachen.de",6,"6",134.61.44.214,"ib0",64,20,3168.25,3276.66,3418.2,3529.06,3672.85,4128.67,4528.81
96,"r23m0124.hpc.itc.rwth-aachen.de",103,"r23m0124.hpc.itc.rwth-aachen.de",7,"7",134.61.44.214,"ib0",64,20,3183.71,3292.49,3434.5,3545.96,3690,4147.07,4551.97
96,"r23m0124.hpc.itc.rwth-aachen.de",104,"r23m0124.hpc.itc.rwth-aachen.de",8,"8",134.61.44.214,"ib0",64,20,3196.35,3305.76,3447.91,3558.58,3702.99,4159.52,4559.92
96,"r23m0124.hpc.itc.rwth-aachen.de",105,"r23m0124.hpc.itc.rwth-aachen.de",9,"9",134.61.44.214,"ib0",64,20,3211.89,3321.55,3464,3574.92,3718.67,4174.84,4576.79
96,"r23m0124.hpc.itc.rwth-aachen.de",106,"r23m0124.hpc.itc.rwth-aachen.de",10,"10",134.61.44.214,"ib0",64,20,3224.58,3333.18,3475.85,3587.35,3731.73,4187.81,4588.94
96,"r23m0124.hpc.itc.rwth-aachen.de",107,"r23m0124.hpc.itc.rwth-aachen.de",11,"11",134.61.44.214,"ib0",64,20,3240.02,3348.41,3491.07,3602.84,3747.16,4204.12,4605.89
96,"r23m0124.hpc.itc.rwth-aachen.de",108,"r23m0124.hpc.itc.rwth-aachen.de",12,"12",134.61.44.214,"ib0",64,20,3254.69,3361.33,3503.92,3616.49,3760.35,4218.15,4622.94
96,"r23m0124.hpc.itc.rwth-aachen.de",109,"r23m0124.hpc.itc.rwth-aachen.de",13,"13",134.61.44.214,"ib0",64,20,3270.26,3376.53,3519.76,3632.75,3774.77,4234.74,4642.29
96,"r23m0124.hpc.itc.rwth-aachen.de",110,"r23m0124.hpc.itc.rwth-aachen.de",14,"14",134.61.44.214,"ib0",64,20,3282.36,3389.57,3530.85,3646.01,3789.51,4248.08,4655.25
96,"r23m0124.hpc.itc.rwth-aachen.de",111,"r23m0124.hpc.itc.rwth-aachen.de",15,"15",134.61.44.214,"ib0",64,20,3298.28,3405.18,3549.67,3663.11,3806.07,4267.7,4672.62
96,"r23m0124.hpc.itc.rwth-aachen.de",112,"r23m0124.hpc.itc.rwth-aachen.de",16,"16",134.61.44.214,"ib0",64,20,3310.07,3418.03,3561.32,3676,3818.32,4281.06,4684.55
96,"r23m0124.hpc.itc.rwth-aachen.de",113,"r23m0124.hpc.itc.rwth-aachen.de",17,"17",134.61.44.214,"ib0",64,20,3325.83,3434.29,3580.11,3693.13,3835.03,4298.65,4702.32
96,"r23m0124.hpc.itc.rwth-aachen.de",114,"r23m0124.hpc.itc.rwth-aachen.de",18,"18",134.61.44.214,"ib0",64,20,3338.09,3447.52,3590.28,3705.56,3848.57,4313.43,4714.43
96,"r23m0124.hpc.itc.rwth-aachen.de",115,"r23m0124.hpc.itc.rwth-aachen.de",19,"19",134.61.44.214,"ib0",64,20,3354.84,3464.2,3610.06,3722.31,3864.11,4329.94,4730.92
96,"r23m0124.hpc.itc.rwth-aachen.de",116,"r23m0124.hpc.itc.rwth-aachen.de",20,"20",134.61.44.214,"ib0",64,20,3367.06,3476.22,3623.18,3735.29,3877.26,4343.8,4743.9
96,"r23m0124.hpc.itc.rwth-aachen.de",117,"r23m0124.hpc.itc.rwth-aachen.de",21,"21",134.61.44.214,"ib0",64,20,3383.03,3492.12,3642.22,3752.41,3892.55,4360.62,4761.32
96,"r23m0124.hpc.itc.rwth-aachen.de",118,"r23m0124.hpc.itc.rwth-aachen.de",22,"22",134.61.44.214,"ib0",64,20,3395.22,3504.51,3645.34,3764.56,3906.19,4379.01,4774.65
96,"r23m0124.hpc.itc.rwth-aachen.de",119,"r23m0124.hpc.itc.rwth-aachen.de",23,"23",134.61.44.214,"ib0",64,20,3410.84,3520.31,3669.57,3781.82,3922.17,4395.47,4793.93
96,"r23m0124.hpc.itc.rwth-aachen.de",120,"r23m0124.hpc.itc.rwth-aachen.de",24,"24",134.61.44.214,"ib0",64,20,3424.13,3533.41,3679.94,3794.74,3936.15,4408.72,4806.38
96,"r23m0124.hpc.itc.rwth-aachen.de",121,"r23m0124.hpc.itc.rwth-aachen.de",25,"25",134.61.44.214,"ib0",64,20,3439.82,3553.76,3699.06,3812,3952.43,4426.52,4825.09
96,"r23m0124.hpc.itc.rwth-aachen.de",122,"r23m0124.hpc.itc.rwth-aachen.de",26,"26",134.61.44.214,"ib0",64,20,3456.34,3567.38,3698.16,3823.88,3965.37,4440.26,4838.32
96,"r23m0124.hpc.itc.rwth-aachen.de",123,"r23m0124.hpc.itc.rwth-aachen.de",27,"27",134.61.44.214,"ib0",64,20,3471.18,3587.76,3773.26,3876.17,4047.99,4456.46,4855.3
96,"r23m0124.hpc.itc.rwth-aachen.de",124,"r23m0124.hpc.itc.rwth-aachen.de",28,"28",134.61.44.214,"ib0",64,20,3485.57,3600.63,3781.62,3888.94,4060.63,4469.78,4867.14
96,"r23m0124.hpc.itc.rwth-aachen.de",125,"r23m0124.hpc.itc.rwth-aachen.de",29,"29",134.61.44.214,"ib0",64,20,3501.12,3617.65,3803.97,3906.13,4079.84,4486.18,4885
96,"r23m0124.hpc.itc.rwth-aachen.de",126,"r23m0124.hpc.itc.rwth-aachen.de",30,"30",134.61.44.214,"ib0",64,20,3513.39,3630.83,3808.7,3918.56,4093.09,4500.65,4899.03
96,"r23m0124.hpc.itc.rwth-aachen.de",127,"r23m0124.hpc.itc.rwth-aachen.de",31,"31",134.61.44.214,"ib0",64,20,3528.91,3647.25,3831.8,3935.4,4110.46,4516.96,4915.65
96,"r23m0124.hpc.itc.rwth-aachen.de",128,"r23m0124.hpc.itc.rwth-aachen.de",32,"32",134.61.44.214,"ib0",64,20,3522.96,3643.37,3827.68,3930.68,4107.11,4504.35,4912.09
96,"r23m0124.hpc.itc.rwth-aachen.de",129,"r23m0124.hpc.itc.rwth-aachen.de",33,"33",134.61.44.214,"ib0",64,20,3542.35,3664.01,3845.8,3950.34,4125.26,4526.77,4931.39
96,"r23m0124.hpc.itc.rwth-aachen.de",130,"r23m0124.hpc.itc.rwth-aachen.de",34,"34",134.61.44.214,"ib0",64,20,3552.82,3675.55,3856.31,3961.59,4136.55,4537.08,4943.75
96,"r23m0124.hpc.itc.rwth-aachen.de",131,"r23m0124.hpc.itc.rwth-aachen.de",35,"35",134.61.44.214,"ib0",64,20,3570.7,3692.69,3873.14,3979.6,4155.01,4555.21,4963.17
96,"r23m0124.hpc.itc.rwth-aachen.de",132,"r23m0124.hpc.itc.rwth-aachen.de",36,"36",134.61.44.214,"ib0",64,20,3584.61,3706.67,3886.34,3991.96,4166.19,4564.38,4976.42
96,"r23m0124.hpc.itc.rwth-aachen.de",133,"r23m0124.hpc.itc.rwth-aachen.de",37,"37",134.61.44.214,"ib0",64,20,3602.08,3725.07,3906.83,4010.29,4184.81,4585.28,4995.98
96,"r23m0124.hpc.itc.rwth-aachen.de",134,"r23m0124.hpc.itc.rwth-aachen.de",38,"38",134.61.44.214,"ib0",64,20,3613.88,3740.49,3918.73,4023.3,4195.78,4596.4,5010.9
96,"r23m0124.hpc.itc.rwth-aachen.de",135,"r23m0124.hpc.itc.rwth-aachen.de",39,"39",134.61.44.214,"ib0",64,20,3631.67,3761.64,3938.12,4042.44,4219.13,4621.69,5029.49
96,"r23m0124.hpc.itc.rwth-aachen.de",136,"r23m0124.hpc.itc.rwth-aachen.de",40,"40",134.61.44.214,"ib0",64,20,3643.52,3770.54,3953.08,4054.57,4234.66,4635.43,5042.71
96,"r23m0124.hpc.itc.rwth-aachen.de",137,"r23m0124.hpc.itc.rwth-aachen.de",41,"41",134.61.44.214,"ib0",64,20,3660.73,3789.46,3970.21,4073.01,4251.9,4650.83,5066.47
96,"r23m0124.hpc.itc.rwth-aachen.de",138,"r23m0124.hpc.itc.rwth-aachen.de",42,"42",134.61.44.214,"ib0",64,20,3671.43,3801.59,3982.52,4084.68,4264.63,4657.22,5078.85
96,"r23m0124.hpc.itc.rwth-aachen.de",139,"r23m0124.hpc.itc.rwth-aachen.de",43,"43",134.61.44.214,"ib0",64,20,3688.91,3818.76,4001.98,4101.73,4282.5,4671,5097.48
96,"r23m0124.hpc.itc.rwth-aachen.de",140,"r23m0124.hpc.itc.rwth-aachen.de",44,"44",134.61.44.214,"ib0",64,20,3699.74,3833.15,4014.24,4114.53,4293.79,4687.51,5110.37
96,"r23m0124.hpc.itc.rwth-aachen.de",141,"r23m0124.hpc.itc.rwth-aachen.de",45,"45",134.61.44.214,"ib0",64,20,3715.01,3850.78,4031.21,4132.03,4311.72,4699.4,5129.38
96,"r23m0124.hpc.itc.rwth-aachen.de",142,"r23m0124.hpc.itc.rwth-aachen.de",46,"46",134.61.44.214,"ib0",64,20,3729.75,3901.43,4042.75,4151.45,4321.96,4721.08,5142.62
96,"r23m0124.hpc.itc.rwth-aachen.de",143,"r23m0124.hpc.itc.rwth-aachen.de",47,"47",134.61.44.214,"ib0",64,20,3745.96,3921.4,4069.9,4186.53,4342.53,4725.6,5163.02
96,"r23m0124.hpc.itc.rwth-aachen.de",144,"r23m0124.hpc.itc.rwth-aachen.de",48,"48",134.61.44.214,"ib0",64,20,3763.05,3937.73,4085.23,4203.92,4357.41,4746.67,5179.56
96,"r23m0124.hpc.itc.rwth-aachen.de",145,"r23m0124.hpc.itc.rwth-aachen.de",49,"49",134.61.44.214,"ib0",64,20,3782.26,3957.62,4108.27,4224.69,4380.88,4767.02,5201.22
96,"r23m0124.hpc.itc.rwth-aachen.de",146,"r23m0124.hpc.itc.rwth-aachen.de",50,"50",134.61.44.214,"ib0",64,20,3791.78,3974.29,4123.59,4240.62,4397.97,4787.2,5220.68
96,"r23m0124.hpc.itc.rwth-aachen.de",147,"r23m0124.hpc.itc.rwth-aachen.de",51,"51",134.61.44.214,"ib0",64,20,3815.2,3983.41,4143.54,4259.47,4416.92,4796.61,5238.51
96,"r23m0124.hpc.itc.rwth-aachen.de",148,"r23m0124.hpc.itc.rwth-aachen.de",52,"52",134.61.44.214,"ib0",64,20,3829.11,4005.45,4156.81,4274.72,4429.79,4822.65,5253.78
96,"r23m0124.hpc.itc.rwth-aachen.de",149,"r23m0124.hpc.itc.rwth-aachen.de",53,"53",134.61.44.214,"ib0",64,20,3853.33,4076.1,4229.65,4324.03,4487.13,4839.04,5277.6
96,"r23m0124.hpc.itc.rwth-aachen.de",150,"r23m0124.hpc.itc.rwth-aachen.de",54,"54",134.61.44.214,"ib0",64,20,3863.38,4089.61,4244.98,4337.92,4504.29,4854.5,5292.72
96,"r23m0124.hpc.itc.rwth-aachen.de",151,"r23m0124.hpc.itc.rwth-aachen.de",55,"55",134.61.44.214,"ib0",64,20,3876.37,4102.25,4258.84,4353.19,4521.83,4874.37,5315.43
96,"r23m0124.hpc.itc.rwth-aachen.de",152,"r23m0124.hpc.itc.rwth-aachen.de",56,"56",134.61.44.214,"ib0",64,20,3891.72,4123.09,4273.4,4370.38,4537,4891.51,5328.39
96,"r23m0124.hpc.itc.rwth-aachen.de",153,"r23m0124.hpc.itc.rwth-aachen.de",57,"57",134.61.44.214,"ib0",64,20,3913.16,4144.23,4300.32,4393.53,4557.52,4915.44,5353.21
96,"r23m0124.hpc.itc.rwth-aachen.de",154,"r23m0124.hpc.itc.rwth-aachen.de",58,"58",134.61.44.214,"ib0",64,20,3933.67,4160.02,4316.32,4409.29,4572.65,4933.69,5366.04
96,"r23m0124.hpc.itc.rwth-aachen.de",155,"r23m0124.hpc.itc.rwth-aachen.de",59,"59",134.61.44.214,"ib0",64,20,3949.91,4182.24,4341.32,4430.3,4591.31,4951.94,5387.57
96,"r23m0124.hpc.itc.rwth-aachen.de",156,"r23m0124.hpc.itc.rwth-aachen.de",60,"60",134.61.44.214,"ib0",64,20,3963.8,4184.73,4357.23,4438.55,4604.64,4975.96,5399.75
96,"r23m0124.hpc.itc.rwth-aachen.de",157,"r23m0124.hpc.itc.rwth-aachen.de",61,"61",134.61.44.214,"ib0",64,20,3982.9,4204.68,4375.81,4463.23,4628.85,4970.43,5422.69
96,"r23m0124.hpc.itc.rwth-aachen.de",158,"r23m0124.hpc.itc.rwth-aachen.de",62,"62",134.61.44.214,"ib0",64,20,3999.99,4231.92,4394.75,4481.14,4644.23,4996.07,5441.74
96,"r23m0124.hpc.itc.rwth-aachen.de",159,"r23m0124.hpc.itc.rwth-aachen.de",63,"63",134.61.44.214,"ib0",64,20,4013.14,4239.78,4411.65,4491.96,4661.05,5018.4,5465.4
96,"r23m0124.hpc.itc.rwth-aachen.de",160,"r23m0124.hpc.itc.rwth-aachen.de",64,"64",134.61.44.214,"ib0",64,20,4053.99,4284.54,4449.29,4536.88,4696.3,5062.3,5495.97
96,"r23m0124.hpc.itc.rwth-aachen.de",161,"r23m0124.hpc.itc.rwth-aachen.de",65,"65",134.61.44.214,"ib0",64,20,4072.29,4307.74,4468.35,4556.35,4714.7,5082.19,5516.44
96,"r23m0124.hpc.itc.rwth-aachen.de",162,"r23m0124.hpc.itc.rwth-aachen.de",66,"66",134.61.44.214,"ib0",64,20,4086.88,4323.71,4485.04,4572.57,4730.1,5095.86,5531.44
96,"r23m0124.hpc.itc.rwth-aachen.de",163,"r23m0124.hpc.itc.rwth-aachen.de",67,"67",134.61.44.214,"ib0",64,20,4105.94,4340.53,4503.26,4591.13,4748.63,5114.66,5552.74
96,"r23m0124.hpc.itc.rwth-aachen.de",164,"r23m0124.hpc.itc.rwth-aachen.de",68,"68",134.61.44.214,"ib0",64,20,4124.9,4356.62,4518.17,4606.63,4763.18,5129.91,5568.15
96,"r23m0124.hpc.itc.rwth-aachen.de",165,"r23m0124.hpc.itc.rwth-aachen.de",69,"69",134.61.44.214,"ib0",64,20,4230.9,4414.9,4537.77,4641.43,4781.6,5148.08,5587.99
96,"r23m0124.hpc.itc.rwth-aachen.de",166,"r23m0124.hpc.itc.rwth-aachen.de",70,"70",134.61.44.214,"ib0",64,20,4248.64,4434.28,4558.96,4660.66,4801.44,5167.9,5606.23
96,"r23m0124.hpc.itc.rwth-aachen.de",167,"r23m0124.hpc.itc.rwth-aachen.de",71,"71",134.61.44.214,"ib0",64,20,4267.3,4455.23,4579.3,4680.1,4819.67,5185.23,5626.85
96,"r23m0124.hpc.itc.rwth-aachen.de",168,"r23m0124.hpc.itc.rwth-aachen.de",72,"72",134.61.44.214,"ib0",64,20,4285.04,4473,4594.56,4696.56,4835.12,5199.76,5643.6
96,"r23m0124.hpc.itc.rwth-aachen.de",169,"r23m0124.hpc.itc.rwth-aachen.de",73,"73",134.61.44.214,"ib0",64,20,4307.17,4495.35,4614.56,4716.08,4854.45,5218.44,5664.39
96,"r23m0124.hpc.itc.rwth-aachen.de",170,"r23m0124.hpc.itc.rwth-aachen.de",74,"74",134.61.44.214,"ib0",64,20,4315.75,4509.9,4629.97,4731.54,4869.92,5233.89,5681.72
96,"r23m0124.hpc.itc.rwth-aachen.de",171,"r23m0124.hpc.itc.rwth-aachen.de",75,"75",134.61.44.214,"ib0",64,20,4333.84,4536.08,4649.32,4751.62,4887.29,5252.35,5707.64
96,"r23m0124.hpc.itc.rwth-aachen.de",172,"r23m0124.hpc.itc.rwth-aachen.de",76,"76",134.61.44.214,"ib0",64,20,4351.88,4544.36,4664.36,4766.41,4902.28,5267.32,5723.83
96,"r23m0124.hpc.itc.rwth-aachen.de",173,"r23m0124.hpc.itc.rwth-aachen.de",77,"77",134.61.44.214,"ib0",64,20,4394.63,4593.03,4756.12,4826.18,4997.18,5287.41,5744.94
96,"r23m0124.hpc.itc.rwth-aachen.de",174,"r23m0124.hpc.itc.rwth-aachen.de",78,"78",134.61.44.214,"ib0",64,20,4413.87,4607.79,4772.09,4842.07,5013.82,5302.27,5760.49
96,"r23m0124.hpc.itc.rwth-aachen.de",175,"r23m0124.hpc.itc.rwth-aachen.de",79,"79",134.61.44.214,"ib0",64,20,4431.72,4626.23,4790.3,4861.23,5035.06,5319.82,5781.18
96,"r23m0124.hpc.itc.rwth-aachen.de",176,"r23m0124.hpc.itc.rwth-aachen.de",80,"80",134.61.44.214,"ib0",64,20,4446.03,4640.11,4806.17,4876.18,5051.38,5333.38,5797.05
96,"r23m0124.hpc.itc.rwth-aachen.de",177,"r23m0124.hpc.itc.rwth-aachen.de",81,"81",134.61.44.214,"ib0",64,20,4464.56,4659.26,4823.65,4894.84,5067.67,5354.23,5819.92
96,"r23m0124.hpc.itc.rwth-aachen.de",178,"r23m0124.hpc.itc.rwth-aachen.de",82,"82",134.61.44.214,"ib0",64,20,4479.66,4675.3,4842.72,4912.53,5085.96,5383.11,5836.26
96,"r23m0124.hpc.itc.rwth-aachen.de",179,"r23m0124.hpc.itc.rwth-aachen.de",83,"83",134.61.44.214,"ib0",64,20,4497.22,4694.91,4859.76,4931.6,5105.57,5398.94,5856.64
96,"r23m0124.hpc.itc.rwth-aachen.de",180,"r23m0124.hpc.itc.rwth-aachen.de",84,"84",134.61.44.214,"ib0",64,20,4510.35,4707.73,4874.33,4946.9,5119.97,5413.03,5872.26
96,"r23m0124.hpc.itc.rwth-aachen.de",181,"r23m0124.hpc.itc.rwth-aachen.de",85,"85",134.61.44.214,"ib0",64,20,4530.46,4726.56,4892.56,4966.08,5138.71,5432.71,5895.56
96,"r23m0124.hpc.itc.rwth-aachen.de",182,"r23m0124.hpc.itc.rwth-aachen.de",86,"86",134.61.44.214,"ib0",64,20,4544.16,4740.74,4908.86,4981.15,5155.77,5448.08,5911.47
96,"r23m0124.hpc.itc.rwth-aachen.de",183,"r23m0124.hpc.itc.rwth-aachen.de",87,"87",134.61.44.214,"ib0",64,20,4563.45,4758.85,4927.03,5000.22,5174.08,5465.25,5931.02
96,"r23m0124.hpc.itc.rwth-aachen.de",184,"r23m0124.hpc.itc.rwth-aachen.de",88,"88",134.61.44.214,"ib0",64,20,4577.91,4773.03,4943.61,5016.58,5190.36,5481.15,5947.62
96,"r23m0124.hpc.itc.rwth-aachen.de",185,"r23m0124.hpc.itc.rwth-aachen.de",89,"89",134.61.44.214,"ib0",64,20,4595.29,4791.6,4963.45,5035.5,5208.96,5501.12,5968.87
96,"r23m0124.hpc.itc.rwth-aachen.de",186,"r23m0124.hpc.itc.rwth-aachen.de",90,"90",134.61.44.214,"ib0",64,20,4609.43,4805.26,4979.06,5049.59,5227.22,5514.6,5986.08
96,"r23m0124.hpc.itc.rwth-aachen.de",187,"r23m0124.hpc.itc.rwth-aachen.de",91,"91",134.61.44.214,"ib0",64,20,4627.06,4828.68,4995.65,5069.47,5245.28,5533.44,6009.9
96,"r23m0124.hpc.itc.rwth-aachen.de",188,"r23m0124.hpc.itc.rwth-aachen.de",92,"92",134.61.44.214,"ib0",64,20,4641.81,4844.68,5080.42,5117.82,5396.49,5547.74,6026.07
96,"r23m0124.hpc.itc.rwth-aachen.de",189,"r23m0124.hpc.itc.rwth-aachen.de",93,"93",134.61.44.214,"ib0",64,20,4659.9,4862.95,5098.54,5137.31,5416.7,5565.57,6046.89
