target_rank,target_host,sender_rank,sender_host,sender_cpu,sender_affinity,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
96,"r23m0124.hpc.itc.rwth-aachen.de",181,"r23m0124.hpc.itc.rwth-aachen.de",85,"85",64,20,0.402,0.85625,1.6845,2.3114,3.44075,5.49505,6.408
96,"r23m0124.hpc.itc.rwth-aachen.de",182,"r23m0124.hpc.itc.rwth-aachen.de",86,"86",64,20,0.25,0.60675,1.6495,2.25945,3.03975,5.0893,9.085
96,"r23m0124.hpc.itc.rwth-aachen.de",183,"r23m0124.hpc.itc.rwth-aachen.de",87,"87",64,20,0.198,0.56975,1.131,2.27175,3.86725,6.07785,6.094
96,"r23m0124.hpc.itc.rwth-aachen.de",184,"r23m0124.hpc.itc.rwth-aachen.de",88,"88",64,20,0.233,0.339,1.1345,2.04345,3.397,5.47925,7.992
96,"r23m0124.hpc.itc.rwth-aachen.de",185,"r23m0124.hpc.itc.rwth-aachen.de",89,"89",64,20,0.343,1.28975,2.236,2.6861,3.958,6.0799,7.408
96,"r23m0124.hpc.itc.rwth-aachen.de",186,"r23m0124.hpc.itc.rwth-aachen.de",90,"90",64,20,0.401,0.7575,1.438,2.5404,4.42475,6.5205,7.955
96,"r23m0124.hpc.itc.rwth-aachen.de",187,"r23m0124.hpc.itc.rwth-aachen.de",91,"91",64,20,0.206,0.4635,1.602,2.0922,3.21475,5.46155,5.662
96,"r23m0124.hpc.itc.rwth-aachen.de",188,"r23m0124.hpc.itc.rwth-aachen.de",92,"92",64,20,0.278,1.1495,1.5735,2.8008,4.05025,7.3219,9.486
96,"r23m0124.hpc.itc.rwth-aachen.de",189,"r23m0124.hpc.itc.rwth-aachen.de",93,"93",64,20,0.231,0.47425,0.9775,1.98735,2.6875,6.42335,8.938
96,"r23m0124.hpc.itc.rwth-aachen.de",190,"r23m0124.hpc.itc.rwth-aachen.de",94,"94",64,20,0.377,0.613,1.3355,1.9562,2.4735,5.29075,8.668
96,"r23m0124.hpc.itc.rwth-aachen.de",191,"r23m0124.hpc.itc.rwth-aachen.de",95,"95",64,20,0.252,0.7205,1.9465,1.89325,2.5385,4.41055,5.352
96,"r23m0124.hpc.itc.rwth-aachen.de",0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",1024,20,0.127,0.132,0.199,0.2495,0.37325,0.4216,0.471
96,"r23m0124.hpc.itc.rwth-aachen.de",1,"n23m0123.hpc.itc.rwth-aachen.de",1,"1",1024,20,0.263,0.36325,0.3915,0.3963,0.43675,0.47705,0.535
96,"r23m0124.hpc.itc.rwth-aachen.de",2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",1024,20,0.132,0.13475,0.141,0.19815,0.24375,0.36905,0.408
96,"r23m0124.hpc.itc.rwth-aachen.de",3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",1024,20,0.133,0.14275,0.145,0.193,0.242,0.2708,0.438
96,"r23m0124.hpc.itc.rwth-aachen.de",4,"n23m0123.hpc.itc.rwth-aachen.de",4,"4",1024,20,0.146,0.14975,0.154,0.18835,0.25725,0.2715,0.281
96,"r23m0124.hpc.itc.rwth-aachen.de",5,"n23m0123.hpc.itc.rwth-aachen.de",5,"5",1024,20,0.131,0.1335,0.137,0.20075,0.19975,0.43825,0.443
96,"r23m0124.hpc.itc.rwth-aachen.de",6,"n23m0123.hpc.itc.rwth-aachen.de",6,"6",1024,20,0.195,0.3025,0.3435,0.34535,0.36875,0.44205,0.595
96,"r23m0124.hpc.itc.rwth-aachen.de",7,"n23m0123.hpc.itc.rwth-aachen.de",7,"7",1024,20,0.149,0.19225,0.244,0.26065,0.33325,0.41905,0.42
96,"r23m0124.hpc.itc.rwth-aachen.de",8,"n23m0123.hpc.itc.rwth-aachen.de",8,"8",1024,20,0.144,0.149,0.156,0.2213,0.27275,0.4189,0.455
96,"r23m0124.hpc.itc.rwth-aachen.de",9,"n23m0123.hpc.itc.rwth-aachen.de",9,"9",1024,20,0.132,0.133,0.137,0.199,0.21325,0.38655,0.454
96,"r23m0124.hpc.itc.rwth-aachen.de",10,"n23m0123.hpc.itc.rwth-aachen.de",10,"10",1024,20,0.139,0.14725,0.166,0.2223,0.25425,0.44545,0.473
96,"r23m0124.hpc.itc.rwth-aachen.de",11,"n23m0123.hpc.itc.rwth-aachen.de",11,"11",1024,20,0.12,0.13875,0.214,0.234,0.28025,0.40685,0.442
96,"r23m0124.hpc.itc.rwth-aachen.de",12,"n23m0123.hpc.itc.rwth-aachen.de",12,"12",1024,20,0.193,0.3045,0.47,0.4537,0.56875,0.71835,0.744
96,"r23m0124.hpc.itc.rwth-aachen.de",13,"n23m0123.hpc.itc.rwth-aachen.de",13,"13",1024,20,0.14,0.14675,0.152,0.189,0.22,0.2772,0.376
96,"r23m0124.hpc.itc.rwth-aachen.de",14,"n23m0123.hpc.itc.rwth-aachen.de",14,"14",1024,20,0.133,0.13975,0.1645,0.21125,0.25325,0.38125,0.424
96,"r23m0124.hpc.itc.rwth-aachen.de",15,"n23m0123.hpc.itc.rwth-aachen.de",15,"15",1024,20,0.155,0.2305,0.3035,0.30115,0.34725,0.4183,0.462
96,"r23m0124.hpc.itc.rwth-aachen.de",16,"n23m0123.hpc.itc.rwth-aachen.de",16,"16",1024,20,0.151,0.35725,0.5095,0.62785,0.937,1.245,1.454
96,"r23m0124.hpc.itc.rwth-aachen.de",17,"n23m0123.hpc.itc.rwth-aachen.de",17,"17",1024,20,0.13,0.13575,0.1515,0.2103,0.24825,0.41135,0.418
96,"r23m0124.hpc.itc.rwth-aachen.de",18,"n23m0123.hpc.itc.rwth-aachen.de",18,"18",1024,20,0.144,0.28625,0.3905,0.42515,0.58275,0.7446,0.775
96,"r23m0124.hpc.itc.rwth-aachen.de",19,"n23m0123.hpc.itc.rwth-aachen.de",19,"19",1024,20,0.184,0.216,0.239,0.2601,0.2945,0.35355,0.421
96,"r23m0124.hpc.itc.rwth-aachen.de",20,"n23m0123.hpc.itc.rwth-aachen.de",20,"20",1024,20,0.148,0.297,0.3775,0.53555,0.6685,1.10835,1.704
96,"r23m0124.hpc.itc.rwth-aachen.de",21,"n23m0123.hpc.itc.rwth-aachen.de",21,"21",1024,20,0.131,0.133,0.1355,0.2019,0.248,0.3971,0.456
96,"r23m0124.hpc.itc.rwth-aachen.de",22,"n23m0123.hpc.itc.rwth-aachen.de",22,"22",1024,20,0.132,0.15425,0.1865,0.20285,0.24525,0.26555,0.39
96,"r23m0124.hpc.itc.rwth-aachen.de",23,"n23m0123.hpc.itc.rwth-aachen.de",23,"23",1024,20,0.132,0.134,0.135,0.16145,0.186,0.24305,0.244
96,"r23m0124.hpc.itc.rwth-aachen.de",24,"n23m0123.hpc.itc.rwth-aachen.de",24,"24",1024,20,0.134,0.139,0.1755,0.21665,0.24425,0.41215,0.434
96,"r23m0124.hpc.itc.rwth-aachen.de",25,"n23m0123.hpc.itc.rwth-aachen.de",25,"25",1024,20,0.132,0.135,0.1425,0.20635,0.25875,0.41305,0.452
96,"r23m0124.hpc.itc.rwth-aachen.de",26,"n23m0123.hpc.itc.rwth-aachen.de",26,"26",1024,20,0.168,0.251,0.2925,0.29635,0.3345,0.38635,0.412
96,"r23m0124.hpc.itc.rwth-aachen.de",27,"n23m0123.hpc.itc.rwth-aachen.de",27,"27",1024,20,0.122,0.12675,0.1785,0.24825,0.3745,0.4693,0.513
96,"r23m0124.hpc.itc.rwth-aachen.de",28,"n23m0123.hpc.itc.rwth-aachen.de",28,"28",1024,20,0.13,0.136,0.138,0.1807,0.235,0.26045,0.383
96,"r23m0124.hpc.itc.rwth-aachen.de",29,"n23m0123.hpc.itc.rwth-aachen.de",29,"29",1024,20,0.133,0.135,0.138,0.19355,0.2425,0.3519,0.388
96,"r23m0124.hpc.itc.rwth-aachen.de",30,"n23m0123.hpc.itc.rwth-aachen.de",30,"30",1024,20,0.145,0.15075,0.154,0.18355,0.209,0.26815,0.271
96,"r23m0124.hpc.itc.rwth-aachen.de",31,"n23m0123.hpc.itc.rwth-aachen.de",31,"31",1024,20,0.132,0.13475,0.142,0.22195,0.364,0.43915,0.442
96,"r23m0124.hpc.itc.rwth-aachen.de",32,"n23m0123.hpc.itc.rwth-aachen.de",32,"32",1024,20,0.154,0.16075,0.164,0.1832,0.1675,0.30315,0.325
96,"r23m0124.hpc.itc.rwth-aachen.de",33,"n23m0123.hpc.itc.rwth-aachen.de",33,"33",1024,20,0.134,0.13875,0.1395,0.17945,0.1845,0.2997,0.484
96,"r23m0124.hpc.itc.rwth-aachen.de",34,"n23m0123.hpc.itc.rwth-aachen.de",34,"34",1024,20,0.14,0.142,0.1465,0.1762,0.1555,0.28205,0.416
96,"r23m0124.hpc.itc.rwth-aachen.de",35,"n23m0123.hpc.itc.rwth-aachen.de",35,"35",1024,20,0.146,0.149,0.1535,0.17105,0.16375,0.26205,0.263
96,"r23m0124.hpc.itc.rwth-aachen.de",36,"n23m0123.hpc.itc.rwth-aachen.de",36,"36",1024,20,0.13,0.13675,0.1405,0.1707,0.1755,0.27005,0.309
96,"r23m0124.hpc.itc.rwth-aachen.de",37,"n23m0123.hpc.itc.rwth-aachen.de",37,"37",1024,20,0.244,0.39175,0.4745,0.4578,0.534,0.62035,0.665
96,"r23m0124.hpc.itc.rwth-aachen.de",38,"n23m0123.hpc.itc.rwth-aachen.de",38,"38",1024,20,0.185,0.26975,0.3095,0.42015,0.4275,1.04315,1.179
96,"r23m0124.hpc.itc.rwth-aachen.de",39,"n23m0123.hpc.itc.rwth-aachen.de",39,"39",1024,20,0.133,0.13675,0.1395,0.1646,0.163,0.32915,0.332
96,"r23m0124.hpc.itc.rwth-aachen.de",40,"n23m0123.hpc.itc.rwth-aachen.de",40,"40",1024,20,0.188,0.24425,0.3055,0.3219,0.41425,0.5239,0.541
96,"r23m0124.hpc.itc.rwth-aachen.de",41,"n23m0123.hpc.itc.rwth-aachen.de",41,"41",1024,20,0.167,0.66825,0.715,0.843,1.02825,1.49965,1.816
96,"r23m0124.hpc.itc.rwth-aachen.de",42,"n23m0123.hpc.itc.rwth-aachen.de",42,"42",1024,20,0.15,0.2675,0.364,0.34295,0.402,0.44375,0.61
96,"r23m0124.hpc.itc.rwth-aachen.de",43,"n23m0123.hpc.itc.rwth-aachen.de",43,"43",1024,20,0.134,0.13875,0.1415,0.2039,0.214,0.429,0.429
96,"r23m0124.hpc.itc.rwth-aachen.de",44,"n23m0123.hpc.itc.rwth-aachen.de",44,"44",1024,20,0.129,0.13175,0.1365,0.1829,0.2245,0.3668,0.382
96,"r23m0124.hpc.itc.rwth-aachen.de",45,"n23m0123.hpc.itc.rwth-aachen.de",45,"45",1024,20,0.194,0.24525,0.307,0.3217,0.35525,0.53775,0.609
96,"r23m0124.hpc.itc.rwth-aachen.de",46,"n23m0123.hpc.itc.rwth-aachen.de",46,"46",1024,20,0.17,0.19625,0.243,0.23775,0.273,0.30905,0.31
96,"r23m0124.hpc.itc.rwth-aachen.de",47,"n23m0123.hpc.itc.rwth-aachen.de",47,"47",1024,20,0.122,0.1295,0.1385,0.1702,0.165,0.3279,0.383
96,"r23m0124.hpc.itc.rwth-aachen.de",48,"n23m0123.hpc.itc.rwth-aachen.de",48,"48",1024,20,0.175,0.2135,0.25,0.26575,0.30825,0.3481,0.521
96,"r23m0124.hpc.itc.rwth-aachen.de",49,"n23m0123.hpc.itc.rwth-aachen.de",49,"49",1024,20,0.137,0.194,0.272,0.2631,0.30025,0.4097,0.461
96,"r23m0124.hpc.itc.rwth-aachen.de",50,"n23m0123.hpc.itc.rwth-aachen.de",50,"50",1024,20,0.193,0.28825,0.342,0.32995,0.3705,0.44345,0.452
96,"r23m0124.hpc.itc.rwth-aachen.de",51,"n23m0123.hpc.itc.rwth-aachen.de",51,"51",1024,20,0.142,0.18025,0.243,0.2513,0.31175,0.3829,0.4
96,"r23m0124.hpc.itc.rwth-aachen.de",52,"n23m0123.hpc.itc.rwth-aachen.de",52,"52",1024,20,0.143,0.2005,0.2515,0.25815,0.31425,0.3735,0.402
96,"r23m0124.hpc.itc.rwth-aachen.de",53,"n23m0123.hpc.itc.rwth-aachen.de",53,"53",1024,20,0.141,0.20525,0.2525,0.265,0.336,0.3801,0.382
96,"r23m0124.hpc.itc.rwth-aachen.de",54,"n23m0123.hpc.itc.rwth-aachen.de",54,"54",1024,20,0.269,0.2865,0.3365,0.3292,0.354,0.39505,0.396
96,"r23m0124.hpc.itc.rwth-aachen.de",55,"n23m0123.hpc.itc.rwth-aachen.de",55,"55",1024,20,0.15,0.2255,0.268,0.2751,0.3385,0.3694,0.491
96,"r23m0124.hpc.itc.rwth-aachen.de",56,"n23m0123.hpc.itc.rwth-aachen.de",56,"56",1024,20,0.145,0.1635,0.2595,0.2631,0.321,0.42985,0.484
96,"r23m0124.hpc.itc.rwth-aachen.de",57,"n23m0123.hpc.itc.rwth-aachen.de",57,"57",1024,20,0.139,0.22,0.255,0.27095,0.30425,0.41565,0.466
96,"r23m0124.hpc.itc.rwth-aachen.de",58,"n23m0123.hpc.itc.rwth-aachen.de",58,"58",1024,20,0.211,0.262,0.2995,0.3125,0.35475,0.4406,0.528
96,"r23m0124.hpc.itc.rwth-aachen.de",59,"n23m0123.hpc.itc.rwth-aachen.de",59,"59",1024,20,0.24,0.343,0.3675,0.3875,0.42625,0.5174,0.601
96,"r23m0124.hpc.itc.rwth-aachen.de",60,"n23m0123.hpc.itc.rwth-aachen.de",60,"60",1024,20,0.142,0.19625,0.24,0.2528,0.285,0.38605,0.406
96,"r23m0124.hpc.itc.rwth-aachen.de",61,"n23m0123.hpc.itc.rwth-aachen.de",61,"61",1024,20,0.15,0.19025,0.226,0.2432,0.28375,0.39915,0.421
96,"r23m0124.hpc.itc.rwth-aachen.de",62,"n23m0123.hpc.itc.rwth-aachen.de",62,"62",1024,20,0.168,0.1985,0.236,0.2432,0.298,0.33755,0.348
96,"r23m0124.hpc.itc.rwth-aachen.de",63,"n23m0123.hpc.itc.rwth-aachen.de",63,"63",1024,20,0.157,0.2285,0.25,0.25975,0.30225,0.34235,0.349
96,"r23m0124.hpc.itc.rwth-aachen.de",64,"n23m0123.hpc.itc.rwth-aachen.de",64,"64",1024,20,0.154,0.159,0.179,0.20905,0.253,0.30985,0.345
96,"r23m0124.hpc.itc.rwth-aachen.de",65,"n23m0123.hpc.itc.rwth-aachen.de",65,"65",1024,20,0.141,0.14775,0.1635,0.21815,0.272,0.42235,0.543
96,"r23m0124.hpc.itc.rwth-aachen.de",66,"n23m0123.hpc.itc.rwth-aachen.de",66,"66",1024,20,0.148,0.15575,0.2305,0.264,0.30525,0.50065,0.532
96,"r23m0124.hpc.itc.rwth-aachen.de",67,"n23m0123.hpc.itc.rwth-aachen.de",67,"67",1024,20,0.157,0.31425,0.3435,0.3405,0.393,0.42115,0.614
96,"r23m0124.hpc.itc.rwth-aachen.de",68,"n23m0123.hpc.itc.rwth-aachen.de",68,"68",1024,20,0.145,0.16,0.2665,0.26285,0.29975,0.4962,0.519
96,"r23m0124.hpc.itc.rwth-aachen.de",69,"n23m0123.hpc.itc.rwth-aachen.de",69,"69",1024,20,0.199,0.26175,0.346,0.33465,0.402,0.44705,0.448
96,"r23m0124.hpc.itc.rwth-aachen.de",70,"n23m0123.hpc.itc.rwth-aachen.de",70,"70",1024,20,0.173,0.182,0.204,0.25575,0.32725,0.43515,0.438
96,"r23m0124.hpc.itc.rwth-aachen.de",71,"n23m0123.hpc.itc.rwth-aachen.de",71,"71",1024,20,0.27,0.27775,0.2825,0.3356,0.371,0.4617,0.608
96,"r23m0124.hpc.itc.rwth-aachen.de",72,"n23m0123.hpc.itc.rwth-aachen.de",72,"72",1024,20,0.196,0.224,0.285,0.2888,0.33375,0.4066,0.418
96,"r23m0124.hpc.itc.rwth-aachen.de",73,"n23m0123.hpc.itc.rwth-aachen.de",73,"73",1024,20,0.185,0.27875,0.341,0.341,0.38425,0.4727,0.486
96,"r23m0124.hpc.itc.rwth-aachen.de",74,"n23m0123.hpc.itc.rwth-aachen.de",74,"74",1024,20,0.138,0.1555,0.291,0.27385,0.37425,0.41895,0.475
96,"r23m0124.hpc.itc.rwth-aachen.de",75,"n23m0123.hpc.itc.rwth-aachen.de",75,"75",1024,20,0.149,0.16275,0.225,0.2357,0.29675,0.33835,0.383
96,"r23m0124.hpc.itc.rwth-aachen.de",76,"n23m0123.hpc.itc.rwth-aachen.de",76,"76",1024,20,0.151,0.16375,0.1815,0.2155,0.2725,0.33855,0.349
96,"r23m0124.hpc.itc.rwth-aachen.de",77,"n23m0123.hpc.itc.rwth-aachen.de",77,"77",1024,20,0.184,0.24825,0.3215,0.32875,0.36925,0.5879,0.605
96,"r23m0124.hpc.itc.rwth-aachen.de",78,"n23m0123.hpc.itc.rwth-aachen.de",78,"78",1024,20,0.149,0.15825,0.2135,0.2429,0.30575,0.43375,0.505
96,"r23m0124.hpc.itc.rwth-aachen.de",79,"n23m0123.hpc.itc.rwth-aachen.de",79,"79",1024,20,0.148,0.15975,0.224,0.22655,0.25775,0.3376,0.387
96,"r23m0124.hpc.itc.rwth-aachen.de",80,"n23m0123.hpc.itc.rwth-aachen.de",80,"80",1024,20,0.168,0.18725,0.2155,0.2656,0.335,0.4186,0.506
96,"r23m0124.hpc.itc.rwth-aachen.de",81,"n23m0123.hpc.itc.rwth-aachen.de",81,"81",1024,20,0.143,0.18,0.232,0.2588,0.31925,0.4429,0.498
96,"r23m0124.hpc.itc.rwth-aachen.de",82,"n23m0123.hpc.itc.rwth-aachen.de",82,"82",1024,20,0.17,0.193,0.221,0.2491,0.30025,0.3421,0.458
96,"r23m0124.hpc.itc.rwth-aachen.de",83,"n23m0123.hpc.itc.rwth-aachen.de",83,"83",1024,20,0.142,0.1955,0.267,0.3068,0.38325,0.5205,0.663
96,"r23m0124.hpc.itc.rwth-aachen.de",84,"n23m0123.hpc.itc.rwth-aachen.de",84,"84",1024,20,0.145,0.16375,0.2365,0.37905,0.589,0.8375,0.98
96,"r23m0124.hpc.itc.rwth-aachen.de",85,"n23m0123.hpc.itc.rwth-aachen.de",85,"85",1024,20,0.161,0.18475,0.2065,0.24045,0.30125,0.34595,0.44
96,"r23m0124.hpc.itc.rwth-aachen.de",86,"n23m0123.hpc.itc.rwth-aachen.de",86,"86",1024,20,0.176,0.21375,0.3155,0.30585,0.35925,0.4399,0.533
96,"r23m0124.hpc.itc.rwth-aachen.de",87,"n23m0123.hpc.itc.rwth-aachen.de",87,"87",1024,20,0.161,0.191,0.2005,0.24525,0.31525,0.38735,0.413
96,"r23m0124.hpc.itc.rwth-aachen.de",88,"n23m0123.hpc.itc.rwth-aachen.de",88,"88",1024,20,0.131,0.1405,0.205,0.2215,0.2785,0.3722,0.414
96,"r23m0124.hpc.itc.rwth-aachen.de",89,"n23m0123.hpc.itc.rwth-aachen.de",89,"89",1024,20,0.185,0.29,0.334,0.35255,0.4215,0.55365,0.566
96,"r23m0124.hpc.itc.rwth-aachen.de",90,"n23m0123.hpc.itc.rwth-aachen.de",90,"90",1024,20,0.152,0.1605,0.167,0.2422,0.309,0.4983,0.599
96,"r23m0124.hpc.itc.rwth-aachen.de",91,"n23m0123.hpc.itc.rwth-aachen.de",91,"91",1024,20,0.215,0.27575,0.3105,0.3222,0.357,0.4378,0.472
96,"r23m0124.hpc.itc.rwth-aachen.de",92,"n23m0123.hpc.itc.rwth-aachen.de",92,"92",1024,20,0.201,0.332,0.382,0.3775,0.422,0.48645,0.552
96,"r23m0124.hpc.itc.rwth-aachen.de",93,"n23m0123.hpc.itc.rwth-aachen.de",93,"93",1024,20,0.179,0.1925,0.2075,0.24975,0.316,0.36685,0.383
96,"r23m0124.hpc.itc.rwth-aachen.de",94,"n23m0123.hpc.itc.rwth-aachen.de",94,"94",1024,20,0.18,0.21775,0.3035,0.31515,0.39425,0.47565,0.507
96,"r23m0124.hpc.itc.rwth-aachen.de",95,"n23m0123.hpc.itc.rwth-aachen.de",95,"95",1024,20,0.194,0.25875,0.32,0.33415,0.40325,0.4646,0.609
96,"r23m0124.hpc.itc.rwth-aachen.de",97,"r23m0124.hpc.itc.rwth-aachen.de",1,"1",1024,20,0.585,0.9065,2.064,2.5899,3.76375,5.62035,7.337
96,"r23m0124.hpc.itc.rwth-aachen.de",98,"r23m0124.hpc.itc.rwth-aachen.de",2,"2",1024,20,0.713,2.29275,4.947,5.57085,6.44475,14.0697,16.686
96,"r23m0124.hpc.itc.rwth-aachen.de",99,"r23m0124.hpc.itc.rwth-aachen.de",3,"3",1024,20,0.543,2.93925,5.0835,6.24415,6.12675,19.2238,22.24
96,"r23m0124.hpc.itc.rwth-aachen.de",100,"r23m0124.hpc.itc.rwth-aachen.de",4,"4",1024,20,1.852,3.56625,6.298,7.17025,7.005,16.4499,16.524
96,"r23m0124.hpc.itc.rwth-aachen.de",101,"r23m0124.hpc.itc.rwth-aachen.de",5,"5",1024,20,0.649,2.6095,4.666,5.16845,6.181,12.5862,13.616
96,"r23m0124.hpc.itc.rwth-aachen.de",102,"r23m0124.hpc.itc.rwth-aachen.de",6,"6",1024,20,2.423,7.432,13.768,12.1267,15.9725,19.9783,20.954
96,"r23m0124.hpc.itc.rwth-aachen.de",103,"r23m0124.hpc.itc.rwth-aachen.de",7,"7",1024,20,0.783,2.70925,4.963,6.41325,7.2515,16.7677,17.371
96,"r23m0124.hpc.itc.rwth-aachen.de",104,"r23m0124.hpc.itc.rwth-aachen.de",8,"8",1024,20,1.419,4.31825,5.3975,6.6856,6.86025,15.8407,16.309
96,"r23m0124.hpc.itc.rwth-aachen.de",105,"r23m0124.hpc.itc.rwth-aachen.de",9,"9",1024,20,0.674,3.15,5.515,6.266,7.10525,15.4484,15.456
96,"r23m0124.hpc.itc.rwth-aachen.de",106,"r23m0124.hpc.itc.rwth-aachen.de",10,"10",1024,20,0.688,2.53375,5.2985,7.61055,14.092,18.1476,19.205
96,"r23m0124.hpc.itc.rwth-aachen.de",107,"r23m0124.hpc.itc.rwth-aachen.de",11,"11",1024,20,1.497,2.48875,6.0935,8.86625,15.2167,17.0416,17.964
96,"r23m0124.hpc.itc.rwth-aachen.de",108,"r23m0124.hpc.itc.rwth-aachen.de",12,"12",1024,20,0.54,2.475,5.015,6.5876,8.1565,17.4918,18.002
96,"r23m0124.hpc.itc.rwth-aachen.de",109,"r23m0124.hpc.itc.rwth-aachen.de",13,"13",1024,20,1.017,3.77925,6.08,9.02425,13.7635,18.3217,40.488
96,"r23m0124.hpc.itc.rwth-aachen.de",110,"r23m0124.hpc.itc.rwth-aachen.de",14,"14",1024,20,1.708,4.06825,6.483,8.2214,13.8053,15.7158,16.682
96,"r23m0124.hpc.itc.rwth-aachen.de",111,"r23m0124.hpc.itc.rwth-aachen.de",15,"15",1024,20,0.988,3.202,6.591,8.4498,14.6032,17.1562,17.691
96,"r23m0124.hpc.itc.rwth-aachen.de",112,"r23m0124.hpc.itc.rwth-aachen.de",16,"16",1024,20,0.363,3.76025,5.065,8.32205,12.017,18.2682,39.286
96,"r23m0124.hpc.itc.rwth-aachen.de",113,"r23m0124.hpc.itc.rwth-aachen.de",17,"17",1024,20,1.599,4.75025,6.4795,9.73625,13.9473,18.9374,41.706
96,"r23m0124.hpc.itc.rwth-aachen.de",114,"r23m0124.hpc.itc.rwth-aachen.de",18,"18",1024,20,0.368,2.5215,4.9645,6.7315,7.69025,18.0181,19.065
96,"r23m0124.hpc.itc.rwth-aachen.de",115,"r23m0124.hpc.itc.rwth-aachen.de",19,"19",1024,20,1.01,2.61625,4.73,9.40205,14.441,18.5283,53.778
96,"r23m0124.hpc.itc.rwth-aachen.de",116,"r23m0124.hpc.itc.rwth-aachen.de",20,"20",1024,20,0.702,3.01825,6.2655,7.11965,9.76575,14.9881,19.055
96,"r23m0124.hpc.itc.rwth-aachen.de",117,"r23m0124.hpc.itc.rwth-aachen.de",21,"21",1024,20,0.538,4.02725,5.745,7.58785,13.0845,15.4619,17.834
96,"r23m0124.hpc.itc.rwth-aachen.de",118,"r23m0124.hpc.itc.rwth-aachen.de",22,"22",1024,20,0.604,4.5515,7.7315,9.03945,14.259,17.8547,18.286
96,"r23m0124.hpc.itc.rwth-aachen.de",119,"r23m0124.hpc.itc.rwth-aachen.de",23,"23",1024,20,2.111,4.11825,4.8065,8.4126,10.7145,17.4563,39.084
96,"r23m0124.hpc.itc.rwth-aachen.de",120,"r23m0124.hpc.itc.rwth-aachen.de",24,"24",1024,20,0.787,2.95275,6.1605,10.1274,16.4032,19.035,43.449
96,"r23m0124.hpc.itc.rwth-aachen.de",121,"r23m0124.hpc.itc.rwth-aachen.de",25,"25",1024,20,2.359,4.7215,6.4325,8.99595,14.3998,17.9091,18.556
96,"r23m0124.hpc.itc.rwth-aachen.de",122,"r23m0124.hpc.itc.rwth-aachen.de",26,"26",1024,20,2.278,4.204,5.3845,7.55495,12.9125,15.4235,15.908
96,"r23m0124.hpc.itc.rwth-aachen.de",123,"r23m0124.hpc.itc.rwth-aachen.de",27,"27",1024,20,2.214,3.15225,5.6115,7.4464,13.2925,15.5267,15.729
96,"r23m0124.hpc.itc.rwth-aachen.de",124,"r23m0124.hpc.itc.rwth-aachen.de",28,"28",1024,20,1.247,4.271,5.811,8.2402,14.5388,15.6792,16.216
96,"r23m0124.hpc.itc.rwth-aachen.de",125,"r23m0124.hpc.itc.rwth-aachen.de",29,"29",1024,20,0.633,3.45325,4.67,6.7485,5.7875,15.8198,44.335
96,"r23m0124.hpc.itc.rwth-aachen.de",126,"r23m0124.hpc.itc.rwth-aachen.de",30,"30",1024,20,1.386,3.2355,4.5625,6.54505,8.41975,15.0119,16.093
96,"r23m0124.hpc.itc.rwth-aachen.de",127,"r23m0124.hpc.itc.rwth-aachen.de",31,"31",1024,20,1.868,3.2445,4.9335,7.16095,12.4617,13.9458,14.074
96,"r23m0124.hpc.itc.rwth-aachen.de",128,"r23m0124.hpc.itc.rwth-aachen.de",32,"32",1024,20,0.468,1.2245,2.1655,2.80645,3.11975,6.77705,14.492
96,"r23m0124.hpc.itc.rwth-aachen.de",129,"r23m0124.hpc.itc.rwth-aachen.de",33,"33",1024,20,0.472,1.1265,1.677,2.17755,2.75275,3.8579,9.366
96,"r23m0124.hpc.itc.rwth-aachen.de",130,"r23m0124.hpc.itc.rwth-aachen.de",34,"34",1024,20,0.32,1.4535,2.14,2.3902,2.621,5.02865,8.784
96,"r23m0124.hpc.itc.rwth-aachen.de",131,"r23m0124.hpc.itc.rwth-aachen.de",35,"35",1024,20,0.488,0.79875,2.3955,2.9644,3.31,11.3297,11.855
96,"r23m0124.hpc.itc.rwth-aachen.de",132,"r23m0124.hpc.itc.rwth-aachen.de",36,"36",1024,20,0.454,1.575,2.3385,3.24855,3.6155,9.3486,10.557
96,"r23m0124.hpc.itc.rwth-aachen.de",133,"r23m0124.hpc.itc.rwth-aachen.de",37,"37",1024,20,0.398,1.68375,2.1855,2.3963,3.1115,4.2482,5.335
96,"r23m0124.hpc.itc.rwth-aachen.de",134,"r23m0124.hpc.itc.rwth-aachen.de",38,"38",1024,20,0.454,1.684,2.211,3.36545,3.197,10.137,16.198
96,"r23m0124.hpc.itc.rwth-aachen.de",135,"r23m0124.hpc.itc.rwth-aachen.de",39,"39",1024,20,0.807,1.6895,2.1255,2.9006,3.596,6.2354,7.668
96,"r23m0124.hpc.itc.rwth-aachen.de",136,"r23m0124.hpc.itc.rwth-aachen.de",40,"40",1024,20,0.587,1.597,2.082,3.54665,3.30475,12.2564,13.137
96,"r23m0124.hpc.itc.rwth-aachen.de",137,"r23m0124.hpc.itc.rwth-aachen.de",41,"41",1024,20,0.398,0.83575,2.08,2.0068,3.07225,3.5094,3.707
