pattern,target_rank,active_workers,worker_rank,worker_host,is_remote,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
fanout,0,128,78,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10754.4,11482.6,11793.2,12025.6,12109.6,13794,16033.6
fanout,0,128,79,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10802.8,11513.2,11848.4,12049.4,12110.2,13821.6,16125.1
fanout,0,128,81,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10821.8,11489.3,11826.7,12028.8,12102,13827.8,16131.1
fanout,0,128,82,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10818.7,11500.5,11833.6,12039.4,12087.7,13823.8,16092.1
fanout,0,128,84,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10822.4,11538.6,11844.1,12042.1,12093.9,13836.9,16073
fanout,0,128,85,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10837.5,11500.1,11837,12042.7,12109,13864.8,16132.2
fanout,0,128,87,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10886.7,11535.1,11844.8,12049.5,12094.1,13855.4,16130.9
fanout,0,128,88,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10870.3,11539.4,11846.3,12053.3,12104.6,13864.1,16130.1
fanout,0,128,90,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10842,11516,11833.1,12050.5,12096.8,13840.4,16109.5
fanout,0,128,91,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10846,11516.4,11842.7,12058.8,12115.5,13843.5,16116.2
fanout,0,128,93,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10886.8,11516.4,11847.8,12057.8,12102,13867.1,16128.2
fanout,0,128,94,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10862.9,11538.4,11830.1,12036.3,12098.3,13842.1,16081.2
fanout,0,128,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10283.6,10347,10374.2,10388.5,10402.9,10584.8,10771.6
fanout,0,128,97,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10262,10351,10379.5,10406.6,10424.1,10629.6,10903.9
fanout,0,128,99,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10281.6,10354.2,10384.9,10436.2,10429.8,10763.6,10841.7
fanout,0,128,100,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10263.3,10361.4,10395.3,10403.9,10418.1,10540.8,10803.4
fanout,0,128,102,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10319.4,10376,10410.7,10433.9,10425.5,10650.9,10907
fanout,0,128,103,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10306.2,10368.1,10401.2,10420.4,10443.9,10597.7,10710
fanout,0,128,105,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10276.3,10390.3,10419.6,10438.1,10445.1,10704.1,10838
fanout,0,128,106,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10496.6,10587.3,10623.5,10628.3,10648.4,10766.2,10912.4
fanout,0,128,108,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10463.1,10544.2,10596.2,10598.2,10625.6,10763.2,10879.5
fanout,0,128,109,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10443.9,10565.8,10599.4,10599.4,10619.7,10674.1,10936.2
fanout,0,128,111,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10457.5,10541.6,10574.2,10586.9,10616.6,10696.8,10899.4
fanout,0,128,112,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10506.2,10595.1,10616.6,10621.3,10632.6,10723.4,10903.6
fanout,0,128,114,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10514.7,10590.9,10622.6,10625,10639.4,10699.7,10933.7
fanout,0,128,115,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10496,10562.4,10612.7,10610.8,10645.7,10683.7,10873.7
fanout,0,128,117,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10512.7,10581,10604,10613.7,10630.6,10745.2,10850.4
fanout,0,128,118,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10563,10657,10682.3,10682.9,10711.8,10769.5,10874.4
fanout,0,128,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10567.1,10660.2,10697.9,10690.2,10726.4,10760.2,10842.4
fanout,0,128,121,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10602.7,10663.6,10686,10691.6,10713.2,10762.4,10896.5
fanout,0,128,123,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10585.7,10676.7,10698.8,10701.9,10712.9,10835.5,10934.2
fanout,0,128,124,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10568.3,10693.8,10711.1,10706.1,10731.6,10759.4,10828.6
fanout,0,128,126,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10601.5,10678.7,10706.6,10708.7,10731,10767.5,10924.1
fanout,0,128,127,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10618.5,10691.9,10713.8,10719.2,10746.6,10822.8,10924.1
fanout,0,128,129,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10172.8,10629,10693.3,10639.4,10714.3,10745.7,10857.2
fanout,0,128,130,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10246.8,10603.7,10731.2,10637.2,10759.6,10798.9,10929.4
fanout,0,128,132,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10679,10736,10760.7,10763.2,10785.1,10855.5,10953.1
fanout,0,128,133,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10126.1,10714.2,10763.4,10712.1,10782.4,10883.2,10943.8
fanout,0,128,135,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10690.7,10746,10771.5,10769.8,10793.2,10830.7,10873.2
fanout,0,128,136,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10129.3,10759.8,10776.9,10771.7,10798.8,10880.3,10938.6
fanout,0,128,138,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10689.6,10763.4,10778,10782.6,10792.4,10858.2,10943.2
fanout,0,128,139,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10677.5,10764.1,10782,10785,10803.7,10890.1,10946.7
fanout,0,128,141,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10713,10762.8,10786.5,10785.9,10798.2,10837.9,10934.9
fanout,0,128,142,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10202.5,10785.4,10808.6,10806.3,10827.8,10921.6,10943.9
fanout,0,128,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10733.1,10783.7,10808.1,10806.6,10824.2,10858.3,10938.5
fanout,0,128,145,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10724.4,10787.8,10817.7,10816.1,10836.1,10904,10939.5
fanout,0,128,147,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10738.7,10800.2,10826.1,10818.9,10841.6,10853,10931.3
fanout,0,128,148,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10737.7,10804.9,10833.5,10830.6,10854.5,10891.6,10937.8
fanout,0,128,150,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10743.9,10821.9,10835,10832.7,10843.6,10893.5,10915.8
fanout,0,128,151,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10750.7,10815.4,10837.5,10829,10847,10864.9,10892
fanout,0,128,153,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10764.6,10817.5,10838.8,10837.5,10858.1,10897.3,10941.4
fanout,0,128,154,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10794.8,10832.4,10850.1,10850.5,10867.3,10894,10933.1
fanout,0,128,156,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10774.8,10850.3,10865.4,10866.4,10880.9,10914.9,10949.2
fanout,0,128,157,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10814.3,10864.8,10875.1,10872.5,10886.7,10901.1,10920.1
fanout,0,128,159,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10775.3,10855.8,10879,10873.4,10889.3,10919.1,10932.6
fanout,0,128,160,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10804.9,10874.7,10886.6,10884.1,10899.5,10922.8,10943.7
fanout,0,128,162,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10811.9,10877.5,10893.9,10890.4,10903.6,10919,10954.2
fanout,0,128,163,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10828.5,10874.9,10888.5,10886.3,10906.9,10917.6,10941.8
fanout,0,128,165,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10821.4,10873.6,10893.2,10891.1,10906.6,10942.8,10957.8
fanout,0,128,166,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10824.7,10895.8,10908,10905.7,10922.7,10943.2,10952.8
fanout,0,128,168,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10850.8,10896.2,10912.5,10908.5,10924.4,10931.5,10952.3
fanout,0,128,169,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10827.7,10898.2,10916.6,10912.5,10929.5,10945.3,10949.4
fanout,0,128,171,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10857.1,10907.6,10918.7,10915.6,10929,10942.3,10950.5
fanout,0,128,172,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10848.8,10911.8,10921.6,10916.2,10930,10940.4,10954.3
fanout,0,128,174,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10861.1,10910.3,10925.4,10923,10937.9,10953.7,10964.9
fanout,0,128,175,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10870.6,10908,10925.1,10920.1,10934.6,10948,10954.4
fanout,0,128,177,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10883.4,10915.6,10927.8,10925.9,10937,10951.2,10956.3
fanout,0,128,178,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10880.6,10931.9,10938.3,10935.3,10944.7,10952.9,10958
fanout,0,128,180,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10882.4,10935.8,10942.9,10938.8,10948.6,10954.5,10968.5
fanout,0,128,181,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10895.5,10933.3,10941.8,10938.6,10948.7,10953.1,10971.4
fanout,0,128,183,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10909.6,10935.5,10944.5,10940.9,10948.8,10954.2,10976.1
fanout,0,128,184,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10893.2,10939.7,10946.5,10944,10952.8,10963.3,10977.3
fanout,0,128,186,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10907.5,10938.4,10945.9,10943.7,10949.1,10956.8,10969.5
fanout,0,128,187,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10904.1,10938.6,10945.3,10943.5,10949.6,10956.5,10969.3
fanout,0,128,189,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10897.7,10937.7,10946.3,10942.7,10950.7,10955,10975.4
fanout,0,128,190,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10890,10942.3,10949.9,10945.7,10953,10961.1,10975.9
full_duplex,0,128,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,56073.6,59284.8,60127,60029,60802,62048.6,66713.7
full_duplex,0,128,2,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,57134.5,58638.3,60145.3,59807.6,60971.7,61483.2,63177.5
full_duplex,0,128,3,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,56207.6,58926.4,60359.1,60013.5,60822.1,61866.1,66276.2
full_duplex,0,128,5,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,56482.9,58895.2,59858,59915.6,60764.8,62020.7,67041
full_duplex,0,128,6,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,55959.1,58526.5,59586.3,59678.8,60814.5,61896,66059.1
full_duplex,0,128,8,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,55842.4,59429,60427.3,60264.9,61111.5,61734.7,65395.8
full_duplex,0,128,9,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,55169.1,59226.7,60219.3,59987.7,60886.6,61481.4,66489.8
full_duplex,0,128,11,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,57024.5,59460.9,60226.2,60131.5,60880,61725.6,66166.3
full_duplex,0,128,12,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,56385.1,58629,59981.1,59648.9,60639.7,61550.7,66383
full_duplex,0,128,14,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,57010.8,58780.5,59346.4,59653.8,60441,61728.8,66818.4
full_duplex,0,128,15,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,53951.5,58650,59756,59611.2,60795.4,61704.8,65050.7
full_duplex,0,128,17,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,52934.2,57863.6,59112.1,58938.7,60223.3,61665.5,64350.3
full_duplex,0,128,18,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,56069.7,58948.6,59673.6,59640.9,60278.4,61381.4,64240.7
full_duplex,0,128,20,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,48994.3,57834.4,58666.5,58704.9,59528.4,61182.6,64126.9
full_duplex,0,128,21,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,57118.4,58812.1,59766.9,59677.7,60550.3,61284.6,65148.4
full_duplex,0,128,23,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,50971.4,57719.3,58793.7,58708.1,60157.4,61620.6,63280
full_duplex,0,128,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,56334.2,58926.6,60074.4,59974.3,60883.6,61710.7,66607.6
full_duplex,0,128,26,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,54876.8,58272.1,59696.4,59520.2,60872.3,61765.8,66933.8
full_duplex,0,128,27,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,56594.4,58536.5,59592.1,59506.6,60603.5,61433.6,65667.1
full_duplex,0,128,29,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,55298.2,58954.3,60454.3,59961.9,61017.2,61635,64777.1
full_duplex,0,128,30,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,56155.8,58744.3,59893.7,59921.7,61054.6,62202.7,67154.9
full_duplex,0,128,32,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,59485.6,61355.1,62035.1,62031.9,62502.1,64326.9,67682.5
full_duplex,0,128,33,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,59268.5,61293.8,61890.8,61978.5,62696,64140.4,68431.1
full_duplex,0,128,35,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,59583.3,61447.7,61976,62154.9,62552,64566.9,69624.4
full_duplex,0,128,36,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,59296.4,61435.7,62052.4,61945.3,62416.1,63095.4,68202.3
full_duplex,0,128,38,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,59952.9,61744.1,62437.1,62399.7,62880.2,64025.6,68946.6
full_duplex,0,128,39,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,59178.3,62111.7,62583.4,62602.9,63175.7,64387.8,67563.1
full_duplex,0,128,41,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,60129.8,62268.3,63155.1,63108.7,63711.8,64646.2,69749.2
full_duplex,0,128,42,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,59534.9,62103,62883.7,62790.1,63395.4,64579.5,68309.7
full_duplex,0,128,44,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,58679.3,62321,63067.2,62836.4,63417.3,64616.7,67783.5
full_duplex,0,128,45,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,59255.3,62644.1,63346.1,63187.5,63857,64761.9,68545.5
full_duplex,0,128,47,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,59880,63108.2,63527.5,63493.9,63993.4,64846,70025.6
full_duplex,0,128,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,59506,61891.8,62506.3,62600.3,63267.3,64054,69904
full_duplex,0,128,49,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,59153.3,62258.1,62800.3,62822.9,63531.9,64515,69517.5
full_duplex,0,128,51,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,60407.3,61783.3,62523.2,62700.2,63179.4,64760.2,69233.6
full_duplex,0,128,52,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,59285.1,61698,62397.1,62419.9,63135.3,64324.9,67938.7
full_duplex,0,128,54,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,60523.5,62240.1,63027.2,63100.5,64025.9,64900.7,69361.3
full_duplex,0,128,55,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,58825.4,61987.1,62744.8,62830.4,63836.4,64601.1,67286
full_duplex,0,128,57,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,59139.4,62330.1,63344.3,63110.3,63750.5,65004.4,67437.3
full_duplex,0,128,58,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,59344.2,62031.6,63109.2,63003.4,63889.5,65096.7,68070.8
full_duplex,0,128,60,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,58986.7,63156.9,63698.3,63471.4,64367,64811.6,68697.7
full_duplex,0,128,61,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,61250.5,63070.7,63943.7,63745.4,64228.8,65125.1,69068
full_duplex,0,128,63,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,60975.3,62953.8,63629.6,63543.4,64217.3,64734.7,68823.5
full_duplex,0,128,64,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,32890.2,45779.1,53099.8,49872.3,57675.2,59430.8,60656.9
full_duplex,0,128,66,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,45420.2,51016.9,56091.6,54495.6,57633.9,60200,62323.3
full_duplex,0,128,67,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,31225.3,49125.1,53048.3,52132.7,57388.2,59481.6,63863.7
full_duplex,0,128,69,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,34215.7,56262.5,57675.6,56914.4,59038,61438.8,65309
full_duplex,0,128,70,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,31878.9,50050.1,55080.8,51697,58179.4,59997.8,61964.5
full_duplex,0,128,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,33441.9,55039.3,58218,56155.9,59170.7,60768.1,65549.9
full_duplex,0,128,73,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,33693.2,53476.1,57624.7,55722.7,58742.3,60288.3,64311.1
full_duplex,0,128,75,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,49038.7,56778.7,58246.5,57713.5,59195.6,61314.6,64656.7
full_duplex,0,128,76,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,33643.5,53327.6,57311.3,55425.8,58553.2,62030.1,64775.2
full_duplex,0,128,78,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,48116.8,55041.9,57416.1,56520.2,58764,60800.8,63066.4
full_duplex,0,128,79,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,33475.9,53102.5,57919.4,55563.9,58683.9,61311.3,63562.5
full_duplex,0,128,81,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,31889.2,52829.1,57357.9,53629.7,58690.2,59823.6,62912.4
full_duplex,0,128,82,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,45240.7,55417.7,57523.6,56095.3,58253.1,60080.7,61457.4
full_duplex,0,128,84,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,32644.5,44699.6,48973.8,48380.3,55959.2,59864.6,63862.9
full_duplex,0,128,85,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,46051.2,57576,58259,58424.4,59801.6,61535.7,64616
full_duplex,0,128,87,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,33213.8,49661.3,54221,52484.2,58128.8,59429.9,63086.5
full_duplex,0,128,88,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,49952.2,57009.9,57783.9,57525.6,58622,62726.9,64932
full_duplex,0,128,90,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,45820.8,56356.8,57340.8,56672.2,58355.9,60419.7,61062.5
full_duplex,0,128,91,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,44208.8,57031.3,58570.2,58255.5,59893.4,62585.8,65819.8
full_duplex,0,128,93,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,51954.3,57370.4,58530.1,58433.7,59745,61316.2,65954.6
full_duplex,0,128,94,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,52936.2,57514.8,58479,58589.3,59728,62077.1,64728.8
full_duplex,0,128,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10385.7,11466.6,12105.1,12021.3,12458.9,13106.2,14741.2
full_duplex,0,128,97,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10022.3,11386,11962.1,11898.3,12411.8,12983.2,13399.3
full_duplex,0,128,99,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10817.8,11498.6,11934,12035,12544.8,12962,15137.3
full_duplex,0,128,100,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10047.7,10669.3,10900.9,11108.9,11254.7,12308,14027.7
full_duplex,0,128,102,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10144.9,11357.8,12049.8,11960.9,12618.8,13116.4,13704.6
full_duplex,0,128,103,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10395.2,11214.6,11566.2,11701.7,12025.1,13014.6,14391.7
full_duplex,0,128,105,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,11018.4,11835,12407,12473.1,12825.3,13428.4,17109.9
full_duplex,0,128,106,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,12150.5,13119.6,13301,13385.3,13556.7,13870.9,17333.7
full_duplex,0,128,108,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,16119.3,17294.6,17574.3,17526.4,17783.2,18194,20185.6
full_duplex,0,128,109,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,16343.2,17573.3,17831.4,17783.1,18102.6,18438.7,20459.9
full_duplex,0,128,111,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,16571.1,17819.9,18070.5,18025.1,18345.4,18674.1,20689
full_duplex,0,128,112,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,16820.2,18066.2,18333.9,18281.7,18637.5,18938,20910.3
full_duplex,0,128,114,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,17077.2,18272.6,18591.9,18509.6,18862.3,19160.4,21101.3
full_duplex,0,128,115,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,17279.8,18552.9,18833.2,18764,19103.7,19469.5,21279.4
full_duplex,0,128,117,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,17493.4,18787.7,19091.4,19097.5,19390.5,19908.7,23203.8
full_duplex,0,128,118,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,17653.6,18997.6,19326.5,19331.8,19627.6,20119.5,23471.8
full_duplex,0,128,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,21363,22745.5,23147.4,23059.7,23359.6,23788.2,25596.1
full_duplex,0,128,121,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,21562.3,22946.1,23367.8,23281.9,23574.4,24013.1,25823.4
full_duplex,0,128,123,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,21759.4,23177.8,23621.2,23516.2,23807.3,24241.9,26060.1
full_duplex,0,128,124,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,21960.2,23401.4,23824,23763.3,24046.1,24845.5,26287.2
full_duplex,0,128,126,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,22178.1,23629,24062.5,23993.2,24300.2,25081.2,26508.2
full_duplex,0,128,127,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,22377.6,23975.1,24298.2,24273.2,24629.2,25440.5,26771.6
full_duplex,0,128,129,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,22605.1,24214.7,24555.9,24594.4,24914.9,26027.1,29173.8
full_duplex,0,128,130,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,22824.3,24446.5,24828.1,24837.5,25150.8,26264.1,29586.2
full_duplex,0,128,132,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,26729.7,28218.9,28628.3,28612.4,28932.2,29932.2,31235.4
full_duplex,0,128,133,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,26992.9,28475,28968.7,28893.8,29218.4,30255.4,31684.9
full_duplex,0,128,135,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,27208.4,28653.3,29144.9,29093.6,29436.6,30460.3,31883
full_duplex,0,128,136,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,27378.4,28866,29323,29291.5,29692.6,30668.1,32071.2
full_duplex,0,128,138,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,27553.3,29046,29510.3,29502.5,29909.4,31114.1,32272.9
full_duplex,0,128,139,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,27739.8,29236,29727.3,29708.8,30084.2,31313.2,32523.3
full_duplex,0,128,141,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10550.1,29426.4,29970,29543,30223.4,31151.7,32800
full_duplex,0,128,142,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,28175.3,29708.4,30178.6,30235.1,30572.9,32376.9,35155.1
full_duplex,0,128,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,32073.2,33582.8,33908,33904,34225.8,35325.8,37210.4
full_duplex,0,128,145,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,32364.4,33875.5,34220.5,34230.1,34555.4,35547.6,37674.1
full_duplex,0,128,147,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,32537.8,34138.3,34502.2,34490.2,34829,35770.3,37975
full_duplex,0,128,148,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,32763.3,34343,34755.8,34739.1,35067.5,36146.9,38264.6
full_duplex,0,128,150,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,33019.5,34576.4,34979.7,34986.1,35311.2,36344,38540.1
full_duplex,0,128,151,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,33287.8,35069.9,35470.3,35445.9,35860.7,36854.2,38763.2
full_duplex,0,128,153,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10945.2,35420.2,35835.6,35366.8,36251.7,37042.6,39570.5
full_duplex,0,128,154,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,34093.6,35793.5,36073.3,36114.2,36488.1,37321.9,39790
full_duplex,0,128,156,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,37394,39299.2,39665.6,39703.3,40137.8,41051.8,43651.7
