pattern,target_rank,active_workers,worker_rank,worker_host,is_remote,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
incast,0,96,104,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,84025,90532.8,93228.4,97521.3,104424,116467,124622
incast,0,96,106,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,88695.5,101823,107672,111512,119205,134708,137099
incast,0,96,108,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,96702.9,103403,108884,113460,124661,136188,138606
incast,0,96,110,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,57192.6,102680,108089,111478,124141,133682,144359
incast,0,96,112,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,88130.3,103035,108321,112372,123656,129690,163076
incast,0,96,114,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,96358.2,103303,108558,113534,121236,135972,162121
incast,0,96,116,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,91646.6,102372,108306,112348,123341,132824,162136
incast,0,96,118,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,81619,88795,93762.9,96155.5,104798,114646,116212
incast,0,96,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,43634.6,101695,108664,111993,123678,137142,161699
incast,0,96,122,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,67616,88673.2,92831.7,98591.2,103330,114618,281729
incast,0,96,124,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,80899.8,87792.7,91562.5,94073.1,100327,109528,116049
incast,0,96,126,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,95276.2,103189,107730,113045,122987,134986,161881
incast,0,96,128,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,75732.5,101895,107413,110931,118644,134126,161660
incast,0,96,130,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,95676.1,103380,108232,113618,124570,136652,163167
incast,0,96,132,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,96803.1,102049,110529,113540,124208,134590,161355
incast,0,96,134,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,86987.3,101670,107066,112627,124447,134599,163062
incast,0,96,136,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,93301,103013,107901,113687,124612,135465,161415
incast,0,96,138,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,96204.3,102967,107538,112693,121955,132529,162196
incast,0,96,140,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,81249.3,88449.9,93247.7,95645.6,101556,114129,115466
incast,0,96,142,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,93906.5,102478,107393,111626,122909,136183,140667
incast,0,96,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,41633.6,87589.1,94276.5,94987.8,103816,115131,120992
incast,0,96,146,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,43431.8,102114,108259,112393,124891,135803,161878
incast,0,96,148,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,72925.2,88637.2,91920.6,95802.7,104916,114425,123169
incast,0,96,150,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,100199,103417,108655,114298,125513,133924,162828
incast,0,96,152,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,97390.4,103154,109368,114040,124536,136185,162995
incast,0,96,154,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,94872,102401,107292,111431,120307,133857,135205
incast,0,96,156,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,93235.3,102412,107620,112286,124229,135897,140121
incast,0,96,158,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,92040.5,101960,107965,112327,121099,137047,161319
incast,0,96,160,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,85139.2,102029,107544,112195,122303,136730,153389
incast,0,96,162,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,82585.9,90236.2,95722.3,97845.6,105906,115186,118460
incast,0,96,164,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,98738.6,102495,107737,112894,121519,135384,157453
incast,0,96,166,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,96418.2,102133,107016,112485,124033,133048,163018
incast,0,96,168,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,69309.7,89438,94602.9,96312.9,104952,115212,120786
incast,0,96,170,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,47966.4,88329.6,92053.7,94708,100502,115361,122340
incast,0,96,172,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,81802.4,86101.8,93235.8,95081.7,101795,112170,115132
incast,0,96,174,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,93781.6,103381,109410,113456,122793,137073,149510
incast,0,96,176,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,81918.8,88090.8,91892,95536.6,104259,113715,119570
incast,0,96,178,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,84171.9,102480,107797,112173,123616,133501,135711
incast,0,96,180,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,91903.8,101365,107271,111644,122883,135766,137683
incast,0,96,182,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,68750.9,90006,93246.1,95557.6,104533,115655,117089
incast,0,96,184,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,90206.7,103168,108452,112985,123617,135646,163189
incast,0,96,186,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,81576.6,102160,107418,112478,124059,136274,162081
incast,0,96,188,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,94114.4,102107,107622,111514,118867,134621,138320
incast,0,96,190,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,66928.1,100888,106415,110283,123291,134219,137869
fanout,0,96,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,58356.6,62070.5,63575.6,63662.3,64275.1,66599.5,84118.8
fanout,0,96,2,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,57730.8,61394.8,62991.5,63057.4,63695.4,66018.8,83451.8
fanout,0,96,4,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,57209.4,60869.4,62417,62504.8,63137.4,65440.4,82749.5
fanout,0,96,6,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,56686,60297.4,61940.1,61957.4,62620.3,64868.8,81672.2
fanout,0,96,8,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,55217.8,58702.2,59766.9,60059,60742.8,62809.6,79602.5
fanout,0,96,10,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1668.08,1806.92,1834.25,7514.05,1870.34,56580.5,67585.6
fanout,0,96,12,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1803.12,2291.22,2330.05,7806.8,2369.83,57291.4,59127.7
fanout,0,96,14,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,2318.86,2801.76,2874.15,8231.28,2917.01,56915.9,58642.8
fanout,0,96,16,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,2780.42,3169.56,3378.73,3319.73,3423.42,3595.3,4170.63
fanout,0,96,18,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,3210.68,3695.06,3880.07,5956.18,3940.48,4639.26,58623.4
fanout,0,96,20,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,3761.3,4188,4447.5,4382.64,4482.36,4718.8,5541.85
fanout,0,96,22,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4217.37,4706.66,4958.14,6989.17,5062.05,5956.44,57959.8
fanout,0,96,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4717.71,5236.16,5483.48,10745.8,5649.18,58275.7,60242.5
fanout,0,96,26,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,5224.68,5785.34,6018.5,17573.9,6279.73,59536.4,67409.3
fanout,0,96,28,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,5693.78,6238.65,6403.85,9559.33,6616.34,35415.1,59075.5
fanout,0,96,30,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,6189.75,6772.78,6986.33,13028.2,7300.02,57512.2,59409.9
fanout,0,96,32,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,6680.05,7288.16,7464.37,11713.8,7659.72,53108.3,78832.3
fanout,0,96,34,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,6847.27,7788.01,7988.51,9007.44,8095.65,9143.07,58903.3
fanout,0,96,36,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,7363.37,8367.82,8565.52,10530.2,8693.77,10554.6,58497.9
fanout,0,96,38,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,7858.17,8923.03,9131.92,11055.1,9278.48,11291.9,59272.7
fanout,0,96,40,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,8368.04,9411.89,9671.21,13756.5,9828.18,60101.9,61273.6
fanout,0,96,42,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,8870.33,9980.09,10278,13192.7,10427.7,37512.9,59700.2
fanout,0,96,44,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,9386.4,10561.6,10824.6,16543.8,11075.4,58766.4,68403.5
fanout,0,96,46,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,9922.53,11206.4,11385,16873.7,11679.8,56226.4,59769.8
fanout,0,96,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10683.2,11923.3,12207.4,16793.7,12482.5,58608.1,59557.2
fanout,0,96,50,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,11535.8,12964.9,13215.7,21217.8,13757.8,58348.5,61569.8
fanout,0,96,52,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12268.1,13574.1,14195.7,26990.2,58057.8,60418.1,78714.2
fanout,0,96,54,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,13200.4,14473.4,14855.7,19305.9,15402.2,58708.7,60803.5
fanout,0,96,56,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,14079,15434.7,15800,20191.6,16349.6,59173,61484.5
fanout,0,96,58,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,14992.8,16445.3,16776.6,19200.7,17134.4,39240.1,57869.8
fanout,0,96,60,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,15321.8,17408.6,17685.5,22856.4,18082.2,60779.4,61464.6
fanout,0,96,62,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,16205.9,18370.3,18677,22020.6,19064.5,58617.5,62073.2
fanout,0,96,64,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17155.4,19547.7,19819.4,27506.4,21257.8,60237.9,61714.7
fanout,0,96,66,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,18013.2,20265.6,20632,23722.6,20972.4,58984.8,60847.2
fanout,0,96,68,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,18852.3,21208,21614.3,26306.4,22055.1,61235.7,61852.7
fanout,0,96,70,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,19754.9,22228.8,22598,23986.9,22878.2,28169.6,60513.8
fanout,0,96,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,20606.2,23169.2,23510.4,23519.5,23780.4,24605.8,29784.1
fanout,0,96,74,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,21455.9,24123.7,24501.3,25157.1,24780.1,27971,57458.7
fanout,0,96,76,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,22276.5,25050.1,25414.9,25392.2,25683.4,26492.9,32204.9
fanout,0,96,78,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,23152.7,25955,26356.2,26323.3,26619.7,27425.2,33369.6
fanout,0,96,80,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,23988.3,26840,27257.1,27249.2,27546.6,28352.5,34574
fanout,0,96,82,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,24868.8,27814.4,28266.9,28257.3,28564.6,29424.1,35838.4
fanout,0,96,84,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,25708.3,28736.8,29224.3,29197.9,29504.9,30369.1,37054.3
fanout,0,96,86,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,26528.2,29693.9,30180.2,30163.5,30484.2,31311.4,38306.7
fanout,0,96,88,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,27320,30683.5,31108,31103.6,31457.9,32274.2,39505.8
fanout,0,96,90,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,28169.6,31573.9,32073,32039.8,32431.3,33249.5,40716.5
fanout,0,96,92,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,28969.6,32490.8,32984.1,32962,33365.3,34195.3,41915.2
fanout,0,96,94,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,29854.1,33475.6,33985.5,33956.4,34370.7,35193,43190
fanout,0,96,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,31040.6,34705.1,35256,40169.2,36358.4,62091.8,67546.5
fanout,0,96,98,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,31910.6,35772.2,36458.8,41737.9,49686.3,60614.5,63707.4
fanout,0,96,100,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,33374.5,36934.1,37741.1,44028.3,55955.9,59972.5,67116.1
fanout,0,96,102,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,32921.5,36635.3,37384.5,41550.2,41596.1,58870.6,61582
fanout,0,96,104,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,33008.3,36350,37378.8,41649.2,46412,58275.2,60778
fanout,0,96,106,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,35997.7,39045.2,40168.3,45697.2,56421,61036.8,63653.6
fanout,0,96,108,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,34853.3,38595.6,40355.4,49366.5,56307.8,60378,246745
fanout,0,96,110,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,34448,38158.5,39652.5,45673.9,56100.4,59707.4,60559
fanout,0,96,112,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,35031.6,38570.1,40544.5,45336.5,53547.3,59774.8,61963.2
fanout,0,96,114,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,34664.3,38418.3,39717.9,44598.5,53886.7,58508.3,66903.8
fanout,0,96,116,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,34596.2,38380.1,39559,44635.1,55122.8,59835.4,63372.5
fanout,0,96,118,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,35658.8,39256,40419.6,45998.1,54909.6,60986.8,78800.4
fanout,0,96,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,36810.1,39860.6,40904.1,45488.4,52555.6,58112.4,81559.4
fanout,0,96,122,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,37220.6,40087,41222.4,44918.9,46314.3,59882.9,77484.1
fanout,0,96,124,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,36122.8,40363.3,41287.3,44069.8,43410.7,58363.2,69547.3
fanout,0,96,126,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,36791.1,40976.7,41801.4,45095.3,47248.3,58348.9,63232.7
fanout,0,96,128,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,36464.4,41499,42158,44955.8,44856.8,57101.1,64672
fanout,0,96,130,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,37221.8,41386.6,42441.7,45337.5,45165.2,60174.7,61731.3
fanout,0,96,132,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,37152.9,41818.2,42626.3,44365.5,43894.3,55846.2,60098.9
fanout,0,96,134,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,38242.1,42454.6,43635.7,45646.8,45371,57088.5,60228.9
fanout,0,96,136,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,40431.3,43166,44202.8,46769.2,47686.5,57754,69084.3
fanout,0,96,138,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,40617,43150.5,44658.6,47076,48238.9,58698.8,62001
fanout,0,96,140,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,38400.3,43785.4,45115.2,47702.1,50606.5,59141.9,65978.6
fanout,0,96,142,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,38639.1,44112.7,45417,47725.5,48357.9,59604.2,80962.6
fanout,0,96,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,38632,44022.1,45391.3,48181.6,53884.7,59891.1,71816.5
fanout,0,96,146,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,39690.1,44218.5,45514.9,47678.7,48474.7,59103.3,74860.5
fanout,0,96,148,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,42431.2,44525,45705.9,48356.2,52829.9,59258.7,60909.8
fanout,0,96,150,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,43780.3,45648.2,46658.7,48563.5,50271.8,58728,61090.1
fanout,0,96,152,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,39375.8,45351.6,46458.1,48696.6,50965.1,59129.5,60569.6
fanout,0,96,154,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,39392.2,45701.4,46982.7,49747,55766.6,60883.9,67024.3
fanout,0,96,156,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,40174.1,46355.7,47991.5,50307.7,55102.6,59849.8,62098.8
fanout,0,96,158,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,40409.3,46527.6,48074.1,50421.4,54389,59775,64969
fanout,0,96,160,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,40739.6,46792.5,47807.2,49958.7,52965.8,59431.3,77962.7
fanout,0,96,162,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,41536.8,46957.1,48678.2,50048.4,52368.2,57461.2,72412.2
fanout,0,96,164,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,41502.4,47853.8,49203.6,51092.2,53285.4,60086.2,76300.3
fanout,0,96,166,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,41845.3,48548.1,49878,50954.4,53123.6,58472.9,63987.6
fanout,0,96,168,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,41931.7,48575.6,50197.7,51699.6,54999.1,60012.3,64726.4
fanout,0,96,170,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,42832.3,49262,53621.3,53541.5,57426.6,60343.7,77397.8
fanout,0,96,172,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,43259.4,48948.8,52089.8,52703.4,55289.2,58549.7,80588.8
fanout,0,96,174,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,43939.9,49309.6,51419.2,51959.7,54953.5,57529.4,65651.5
fanout,0,96,176,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,43880.6,49320.1,50757.7,52028,52542.7,59431.8,80765.3
fanout,0,96,178,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,44733,49691.2,51425.4,51863.9,52777.7,56825.4,80878.7
fanout,0,96,180,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,44847.6,50273.7,52143.9,53324.5,55736.5,60979.8,74009.1
fanout,0,96,182,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,45594.3,50795.7,52656.9,53196.1,54277.9,59331.7,67130.5
fanout,0,96,184,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,46401.5,51121.4,53589.6,53886.7,55727.5,59741.4,68041.2
fanout,0,96,186,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,44906.4,51400.7,53453.8,53872.7,55101.4,61157.3,69116.1
fanout,0,96,188,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,45741.3,51733.1,53224.9,53874.1,55131.4,60052.8,70034.5
fanout,0,96,190,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,45838.7,52049,53563.5,54414.8,56478.2,61142.2,70307.5
full_duplex,0,96,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,156773,157916,158878,159497,159992,163191,174925
full_duplex,0,96,2,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,155005,157347,158309,158826,159435,162604,174339
full_duplex,0,96,4,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,154981,156630,157511,157895,158649,161320,173100
full_duplex,0,96,6,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,154493,155743,156527,157079,157562,160734,172557
full_duplex,0,96,8,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,100005,100506,149813,129901,155611,157467,160087
full_duplex,0,96,10,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,99461.5,100314,100925,102856,101535,111472,150594
full_duplex,0,96,12,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,99457.2,100865,101408,101784,101930,103848,116176
full_duplex,0,96,14,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,100129,101390,101898,102305,102420,104384,116760
full_duplex,0,96,16,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,100632,101904,102354,102799,102893,104879,117356
full_duplex,0,96,18,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,101172,102389,102871,103311,103420,105405,117913
full_duplex,0,96,20,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,101677,102888,103365,103812,103917,105866,118456
full_duplex,0,96,22,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,102099,103323,103807,104262,104363,106345,119296
full_duplex,0,96,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,102703,103885,104372,104821,104943,106880,119465
full_duplex,0,96,26,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,103143,104390,104890,105335,105442,107438,120047
full_duplex,0,96,28,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,103724,104894,105375,105836,105947,107896,120554
full_duplex,0,96,30,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,104207,105431,105901,106354,106478,108470,121123
full_duplex,0,96,32,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,104722,105911,106385,106859,106992,108945,121648
full_duplex,0,96,34,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,105172,106404,106871,108115,107527,109657,145872
full_duplex,0,96,36,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,105761,106944,107416,107886,108036,110034,122735
full_duplex,0,96,38,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,106280,107471,107946,108417,108565,110513,123333
full_duplex,0,96,40,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,106811,107982,108458,109876,109147,111293,155948
full_duplex,0,96,42,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,107345,108507,108951,109460,109588,111575,124441
full_duplex,0,96,44,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,107844,109044,109539,110841,110259,112362,151590
full_duplex,0,96,46,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,108383,109447,110004,111363,110647,112884,156590
full_duplex,0,96,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,109137,110217,110739,112165,111434,114491,157406
full_duplex,0,96,50,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,109853,111071,111522,115491,112578,153989,160310
full_duplex,0,96,52,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,110691,111916,112419,116082,113903,152113,155302
full_duplex,0,96,54,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,111533,112699,113182,121071,115113,156953,159170
full_duplex,0,96,56,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,112315,113550,114023,121041,115714,155927,160571
full_duplex,0,96,58,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,113084,114185,114808,120764,116603,155330,156761
full_duplex,0,96,60,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,113848,115088,115578,119072,117115,153943,155699
full_duplex,0,96,62,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,114264,115918,116496,124242,118215,156532,162673
full_duplex,0,96,64,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,115497,116592,117313,120072,118531,143941,155285
full_duplex,0,96,66,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,115045,117350,118132,122711,119373,155228,158074
full_duplex,0,96,68,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,117197,118309,119064,124477,120727,157142,160725
full_duplex,0,96,70,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,118249,118933,119763,123072,121204,155095,157311
full_duplex,0,96,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,118870,119845,120605,123154,121903,147457,156915
full_duplex,0,96,74,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,119672,120686,121642,128233,123887,156454,158231
full_duplex,0,96,76,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,120034,121602,122332,128094,124399,155117,160411
full_duplex,0,96,78,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,120920,122471,123050,128450,124995,154997,156369
full_duplex,0,96,80,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,121755,123258,123753,126844,125382,156289,158217
full_duplex,0,96,82,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,122679,124228,124621,126887,126021,148598,156243
full_duplex,0,96,84,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,123560,125031,125486,128464,127283,156334,157368
full_duplex,0,96,86,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,124479,125943,126475,131596,128368,156475,157897
full_duplex,0,96,88,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,125337,126795,127352,130939,129110,153739,157642
full_duplex,0,96,90,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,126205,127718,128268,134271,130936,156592,158487
full_duplex,0,96,92,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,127084,128550,129105,133572,130795,156166,157721
full_duplex,0,96,94,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,126690,129285,129929,133639,131711,155199,159467
full_duplex,0,96,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,127986,130491,131202,134536,132733,155865,159218
full_duplex,0,96,98,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,129037,131544,132130,134737,133688,149882,155544
full_duplex,0,96,100,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,130135,132243,133451,139765,151754,156765,157156
full_duplex,0,96,102,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,130417,132454,133118,137698,135311,156273,157459
full_duplex,0,96,104,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,129869,132527,133333,137775,142748,155898,156578
full_duplex,0,96,106,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,133387,135262,150620,145762,154771,159040,161898
full_duplex,0,96,108,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,131443,135033,137728,143524,153028,157087,157948
full_duplex,0,96,110,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,131923,134011,135336,141166,151318,155368,156799
full_duplex,0,96,112,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,132237,134114,135221,139891,148003,155016,158248
