pattern,target_rank,active_workers,worker_rank,worker_host,is_remote,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
incast,0,48,152,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4096.28,7254.69,7711.14,7901.12,10180,11559.8,11701
incast,0,48,156,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3875.96,4857.23,7769.76,7675.78,10351.4,11194.4,11318.7
incast,0,48,160,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3976.68,4296.79,4570.65,6011.81,7585.79,10597,11284.4
incast,0,48,164,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3959.85,4296.37,4689.96,5798.46,7234.57,9466.56,10967.5
incast,0,48,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3959.85,4424.02,7172.33,6639.1,7891.99,10924,11777.8
incast,0,48,172,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4099.47,7321.37,7783.19,7864.69,8478.19,10974.7,11274.8
incast,0,48,176,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4376.5,7547.79,7971.68,8633.72,10546.2,11232.8,11707.8
incast,0,48,180,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4041.14,7238.08,7762.99,7765.03,8225.66,10968.5,11777.1
incast,0,48,184,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4401.25,7818.76,10486.4,9485.29,10905.8,11426,11684.8
incast,0,48,188,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4229.61,10216.7,10868.8,10122.8,11255.7,11556.8,11601.9
fanout,0,48,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,473.749,2388.12,3696.66,3316.86,4520.35,5127.53,5524.92
fanout,0,48,4,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,496.688,3190.47,4001.3,3782.48,4532.88,5007.66,5106.74
fanout,0,48,8,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2861.57,4342.32,4732.53,4665.59,4977.02,5442.65,5754.46
fanout,0,48,12,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4614.3,4862.62,5144.78,5160.7,5398.17,5685.31,6111.52
fanout,0,48,16,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3041.74,4551.49,4869.75,4856.95,5229.26,5424.23,5709.59
fanout,0,48,20,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4743.73,5000.35,5247.74,5262.65,5453.49,5752.56,6127.46
fanout,0,48,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3916.69,4913.84,5065.22,5101.72,5377.57,5597.68,5791.28
fanout,0,48,28,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4318.92,4955.81,5081.79,5144.07,5381.81,5621.39,5786.48
fanout,0,48,32,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4239.75,4531.72,4953.27,4854.12,5088.07,5364.89,5444.77
fanout,0,48,36,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4260.39,4613.09,5033.01,4976.95,5298.45,5535.82,5665.85
fanout,0,48,40,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4291.62,4704.7,5058.19,5026.52,5370.22,5609.12,5671.86
fanout,0,48,44,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4265.66,4686.15,5030.83,4976.43,5292.09,5473.95,5646.26
fanout,0,48,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4268.32,4736.4,5092.23,5046.89,5370.3,5584.66,5672.67
fanout,0,48,52,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4241.21,4625.94,5014.62,4952.87,5249.02,5489.59,5631.36
fanout,0,48,56,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4244.08,4653.77,5035.21,4981.05,5286.44,5464.2,5533.8
fanout,0,48,60,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4259.26,4698.78,5078.51,5051.03,5372.1,5619.25,5873.35
fanout,0,48,64,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4274.54,4685.45,5035.69,5017.25,5287.86,5512.41,5774.8
fanout,0,48,68,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4270.85,4779.88,5048.8,5044.71,5355.9,5557.73,5791.74
fanout,0,48,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4303.97,4829.43,5087.5,5064.17,5343.06,5644.87,5850.16
fanout,0,48,76,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4312.83,4846.09,5117.56,5074.75,5330.11,5619.43,5780.09
fanout,0,48,80,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4317.7,4894.92,5149.66,5119.82,5377.97,5628.35,5853.21
fanout,0,48,84,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4310.17,4956.26,5202.83,5136.56,5422.14,5668.18,5843.8
fanout,0,48,88,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4304.2,4881.48,5144.47,5098.03,5371.73,5603.01,5820.17
fanout,0,48,92,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4314.39,4918.62,5183.13,5126.97,5403.24,5676.08,5839.37
fanout,0,48,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4014.38,4037,4042.29,4042.51,4049.42,4058.51,4085.77
fanout,0,48,100,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4012.77,4034.39,4045.45,4043.03,4050.4,4058.27,4082.79
fanout,0,48,104,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4015.41,4035.61,4045.29,4044.56,4052.78,4069,4080.01
fanout,0,48,108,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4019.79,4039.6,4048.82,4048.37,4055.32,4062.8,4090.17
fanout,0,48,112,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4027.3,4043.09,4053.07,4052.99,4060.59,4071.3,4094.77
fanout,0,48,116,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4031.73,4043.66,4053.66,4052.75,4060.73,4068.21,4081.53
fanout,0,48,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4028.45,4048.29,4055.08,4054.44,4061.79,4074.39,4083.83
fanout,0,48,124,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4059.64,4076.93,4081.38,4082.67,4089.66,4095.21,4114.18
fanout,0,48,128,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4025.64,4049.7,4055.85,4053.63,4059.03,4061.87,4065.43
fanout,0,48,132,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3540.42,4075.78,4079.39,4068.29,4082.61,4086.65,4099.45
fanout,0,48,136,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3585.57,4073.67,4081.09,4069.98,4084.65,4089.91,4093.62
fanout,0,48,140,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4064.51,4078.74,4084.48,4082.83,4086.32,4091.68,4097.74
fanout,0,48,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4067.23,4082.19,4086.52,4086.53,4089.78,4103.93,4107.68
fanout,0,48,148,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4069,4085.49,4090.99,4090.54,4097.26,4103.2,4107.95
fanout,0,48,152,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4071.45,4087.19,4093.96,4093.76,4102.15,4108.9,4116.67
fanout,0,48,156,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4074.38,4089.15,4095.79,4095.46,4103.19,4109.29,4113.44
fanout,0,48,160,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4090.53,4103.61,4109.26,4109.56,4116.18,4120.56,4143.42
fanout,0,48,164,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4096.02,4103.33,4109.28,4110.09,4117.28,4122.24,4125.95
fanout,0,48,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4091.62,4104.59,4110.22,4110.64,4117.24,4121.58,4138.31
fanout,0,48,172,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4097.77,4106.57,4113.32,4112.78,4119.39,4121.58,4128.3
fanout,0,48,176,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4102.06,4108.01,4113.85,4114.69,4120.7,4124.23,4148.92
fanout,0,48,180,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4104.61,4107.69,4113.9,4114.92,4120.7,4124.15,4134.46
fanout,0,48,184,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4102.02,4108.02,4113.18,4114.49,4120.74,4124.99,4128.16
fanout,0,48,188,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4105.4,4108.29,4114.18,4114.75,4120.91,4124.54,4126.27
full_duplex,0,48,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,13225.5,18175.8,18619.3,18423.1,19028.7,19601,19912.9
full_duplex,0,48,4,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,17423.3,18433.7,19103.8,18958.4,19387,20057,20302.1
full_duplex,0,48,8,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,17871.8,18759.8,19180.3,19165.1,19593.7,20011.6,20690.3
full_duplex,0,48,12,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12178.3,12407.6,12744,14746.2,17311.9,19792.4,20308.9
full_duplex,0,48,16,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12124.3,16170.8,16665.4,16383.4,18008,19492.1,19963.1
full_duplex,0,48,20,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12494.3,17465.6,18119,17827.6,18394.5,19354.3,19819.9
full_duplex,0,48,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12444.9,17233.5,18233.6,17854.3,18705.6,19967.2,20432.7
full_duplex,0,48,28,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12410.8,17869.8,18220.5,18156.2,18833.9,19732.6,20588.1
full_duplex,0,48,32,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19473.6,19737.9,19870.5,19960.5,20045.8,20610.9,21054.5
full_duplex,0,48,36,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19613.3,19892.8,20118,20146.5,20275,20755.1,21131.3
full_duplex,0,48,40,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19569.2,19967.5,20114.1,20154,20288.7,20518.7,21454.9
full_duplex,0,48,44,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19603.3,19957.5,20118.5,20186.7,20374.7,20669.9,21037.8
full_duplex,0,48,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19516.4,19917.8,20092.1,20136.1,20323.5,20651.1,21364.4
full_duplex,0,48,52,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19307.1,19601,19713.8,19810.2,19953.9,20237.9,20959.3
full_duplex,0,48,56,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19414.4,19700.2,19821.7,19925.9,20151.2,20535.4,21253.3
full_duplex,0,48,60,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19559,19899,20033.5,20115.9,20312.5,20692.1,21154.3
full_duplex,0,48,64,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12863.2,19651.3,19886.5,19771.5,20131.8,20387.7,20963.9
full_duplex,0,48,68,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,17245.1,19545.9,19859.7,19788.1,20114.4,20480.9,20852.8
full_duplex,0,48,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,18622.4,19764.6,19969.5,19968.2,20206.6,20515.4,21186.1
full_duplex,0,48,76,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19280.5,19750.7,19932.3,19922.1,20104,20490.9,20654
full_duplex,0,48,80,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12142.9,19333.2,19499.3,19239.7,19775.7,20189.6,20627.4
full_duplex,0,48,84,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,16553.8,19303.5,19546.3,19429,19916.5,20230.7,20414.6
full_duplex,0,48,88,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,17389.5,19342.1,19565.2,19503.9,19808.8,20152.3,21078.6
full_duplex,0,48,92,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,18140.1,19641,19867.3,19858,20079.1,20444.9,20740.2
full_duplex,0,48,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4751.3,5104.42,5317.01,5509.27,5829.32,6563.39,6834.42
full_duplex,0,48,100,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5065.45,5702.27,6143.01,6118.3,6570.56,6926.88,7384.05
full_duplex,0,48,104,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5241.76,5574.91,6116.77,6085.52,6463.13,6933.14,7335.12
full_duplex,0,48,108,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5314.54,5770.98,6176.5,6149.4,6449.82,6845.82,7330.83
full_duplex,0,48,112,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5022.15,5563.69,6030.47,6172.3,6642.81,7034.75,11336.6
full_duplex,0,48,116,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5178.35,5892.31,6286.46,6363.56,6685.62,7020.83,11554.4
full_duplex,0,48,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5278.43,6386.32,6558.55,6622.15,6767.82,7090.53,11747.5
full_duplex,0,48,124,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,10057.2,10551,10706.5,10725.5,10916.9,11161.1,11930
full_duplex,0,48,128,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4750.57,4997.61,5146.42,5251.65,5386.01,6025.72,7044.53
full_duplex,0,48,132,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5636.43,10763.9,10909.6,10816.3,11073.9,11341.8,11746.1
full_duplex,0,48,136,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,10618.6,10950.2,11102.9,11130.4,11278.6,11535.9,12138.3
full_duplex,0,48,140,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,10891.4,11139.5,11287.4,11317.4,11454.6,11727.2,12307
full_duplex,0,48,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,6030.93,11321.5,11454.1,11376,11619.4,11917.2,12280.2
full_duplex,0,48,148,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5141.53,11509.2,11668.1,11551,11804.7,12092.3,12484.8
full_duplex,0,48,152,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,11451.9,11717,11881.5,11903.4,12048.3,12426.7,12680
full_duplex,0,48,156,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,11834.8,12087.1,12227.7,12271.6,12427,12783.4,13064.7
full_duplex,0,48,160,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,15765.5,16036.4,16171,16222.6,16388.2,16740.7,17073.9
full_duplex,0,48,164,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,16068.8,16326.1,16482.6,16546.6,16746,17162.7,17362.3
full_duplex,0,48,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,16263.5,16530.8,16701.5,16752.5,16931.6,17355.6,17580.4
full_duplex,0,48,172,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,15997.8,16714.3,16892,16937.5,17138.6,17562.2,17772.6
full_duplex,0,48,176,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,16676.6,16947.1,17133.3,17171.7,17339.4,17750.5,17990.5
full_duplex,0,48,180,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,16917.6,17279.2,17432.9,17481,17655.1,18060.7,18310.8
full_duplex,0,48,184,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,17109,17531,17722.6,17733.1,17893.1,18314.3,18529.8
full_duplex,0,48,188,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,17529.9,18008.6,18152.7,18200.1,18361,18752.7,19073.6
immediate_response,0,48,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,10966.4,12609.8,12831.3,15904.2,19224.6,21857.5,23212.2
immediate_response,0,48,4,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12174.6,12960.5,17845.8,17136,19364.6,21468.6,23686.2
immediate_response,0,48,8,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12218.6,17067.7,18222.7,18221.2,19901.4,22295.4,23914.4
immediate_response,0,48,12,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12308.3,18230,19388.4,18989.3,19826.5,21050.4,21982.6
immediate_response,0,48,16,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,16360.3,17254.3,18180.2,18506.5,19705.7,21067.1,22222
immediate_response,0,48,20,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,11970.3,18028.4,19290.8,19114.7,20179.9,21485.2,23398.9
immediate_response,0,48,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12417.5,19267,19668,19866.1,21073.3,21989.4,23960
immediate_response,0,48,28,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,18308.4,19684.6,20153,20387.6,21054,21981.1,23184.8
immediate_response,0,48,32,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,22584.1,23210.3,23488.3,23454.1,23750.3,23943.3,23989.3
immediate_response,0,48,36,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,22403.1,23283.6,23491.1,23530.3,23811.9,24140.1,24281
immediate_response,0,48,40,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,22637.1,23322.7,23534,23554.2,23788.6,24122.6,24266.4
immediate_response,0,48,44,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,22480.2,23384.7,23635.7,23577.2,23838.3,24135.9,24235.3
immediate_response,0,48,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,21475.1,23271.8,23551.4,23506.7,23810.5,24047.1,24268.9
immediate_response,0,48,52,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,22427.8,23257.1,23459.7,23507.3,23816.4,24011.6,24151.7
immediate_response,0,48,56,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,22807.7,23314.5,23611.3,23562.2,23803.9,24095,24281.1
immediate_response,0,48,60,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,22721.8,23404.1,23659.3,23610.7,23897.1,24106.2,24181.7
immediate_response,0,48,64,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,18731.3,22380.8,22803.1,22539.4,23085.4,23376.2,23798.9
immediate_response,0,48,68,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,14934.4,22293.9,22710.3,22501.9,23049.2,23534.1,23778.4
immediate_response,0,48,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,21084.4,22381.4,22868.5,22745.1,23189.9,23633.6,23761.1
immediate_response,0,48,76,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,16508.9,22362.3,22796.6,22568.7,23114.5,23493.6,23573.1
immediate_response,0,48,80,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12231,21454.1,22277.2,21939.6,22832.2,23227,23661.4
immediate_response,0,48,84,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,17494.8,21852.5,22346,22091.4,22690.5,23291.3,23653.7
immediate_response,0,48,88,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19147,21653.3,22382.5,22149,22692,23354.8,23758.4
immediate_response,0,48,92,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19257,21380.2,21947,21884.7,22421,23072.1,23148.5
immediate_response,0,48,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4782.85,5682.55,6709.64,9253.73,12104.6,16574.6,18052.7
immediate_response,0,48,100,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4977.69,7154.02,12434.5,12278.1,16594.7,18377.7,18579.1
immediate_response,0,48,104,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5432.95,7750.22,12083.3,11904.2,15563,17197.2,18085.7
immediate_response,0,48,108,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5937.62,11778.6,15925.2,14569.7,16962.3,18485.1,21662
immediate_response,0,48,112,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5621.41,10557.8,15680.5,14017.3,17449.3,18590.4,18736.8
immediate_response,0,48,116,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5964.98,12457.6,15692.5,15030.9,17393.6,18585.9,21651.4
immediate_response,0,48,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,7108.93,15664.2,17149.8,16459.2,17696.7,18753.6,20163.1
immediate_response,0,48,124,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,10527.1,16542.4,17382.3,16987.3,18128.4,18745,19154.5
immediate_response,0,48,128,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4747.64,5222.62,5538.39,5820.35,6162.37,7209.75,7396.35
immediate_response,0,48,132,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5182.32,6021.3,9698.83,9422.61,11430.9,16335.5,18604
immediate_response,0,48,136,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5022.05,7719.08,10588,10907.7,13364.6,16101.7,18609.6
immediate_response,0,48,140,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5033.18,9644.76,10906,11007.3,12427.9,17507.9,18505.9
immediate_response,0,48,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4778.73,5138.06,5502.21,6454.88,6170.9,11126.9,15755.2
immediate_response,0,48,148,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4818.57,5371.19,5989.85,7715.45,10137.6,14682.3,17927.6
immediate_response,0,48,152,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4557.49,5631.05,7181.44,8642.75,10436,15601.1,18203.3
immediate_response,0,48,156,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4915.34,6340.04,10108.4,9349.6,10729.7,15028.2,15900.8
immediate_response,0,48,160,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4830.16,5408.25,5883.05,7560.14,10005.2,15911,18480.7
immediate_response,0,48,164,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5043.51,5809.16,9988.26,9424.19,11885.9,15204.9,17137.4
immediate_response,0,48,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4670.29,5993.4,10129.5,9975.7,12714.3,17221.7,18196.3
immediate_response,0,48,172,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5335.09,9941.02,11514.5,11328.9,12437.8,15294.1,18109.4
immediate_response,0,48,176,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5353.87,9732.06,10651.8,10820.5,12070.6,17371.5,18175.8
immediate_response,0,48,180,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5202.14,10351.1,12178.4,12570.9,15268.5,16853.1,18059.2
immediate_response,0,48,184,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5352.48,11833.7,14645.9,13641.7,15873.5,17032.2,17851.8
immediate_response,0,48,188,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5610.79,11368.9,12642.8,13006.3,15431,17021.7,19622.1
incast,0,64,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12910.2,16338.2,16682.7,18558.3,21813.1,25234.2,26372.6
incast,0,64,3,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,13313.3,21759.3,22977.2,22656.1,24658,25271.9,27603.1
incast,0,64,6,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,14376.3,22408.9,24675,23539.8,24975.3,25688.2,26172
incast,0,64,9,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,15513.6,21830,24220.3,23129.4,24707.5,25395.8,26002.6
incast,0,64,12,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,20584.6,24007.5,24477,24120.8,24942.6,25516,25925.8
incast,0,64,15,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,16853.3,23660.6,24509.5,23876.4,24851.1,25405,25805.3
incast,0,64,18,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,15680.1,22082.6,23931,23312.3,24554.7,25312.7,27533
incast,0,64,21,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19668.6,22697.1,24030.4,23713.3,24724,25283.1,25663.8
incast,0,64,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,15969.8,24380.9,24704.2,24405.3,24924.5,25527.9,25750.7
incast,0,64,27,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,15536.6,23194.3,24562.2,24021.7,24974.2,25558.3,26000.8
incast,0,64,30,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,21517.5,24570.4,24773.7,24697.5,25106,25679.1,26092
incast,0,64,33,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19275.8,25911.3,26210.8,26085.6,26452.3,27059.3,27474.5
incast,0,64,36,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,25216.8,26227.8,26479.3,26516,26781.8,27299.5,27615.3
incast,0,64,39,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,25572.1,26186.3,26402.3,26458,26708.5,27251.3,28014.7
incast,0,64,42,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19643.2,26106.3,26315.2,26268.9,26698.5,27210.5,27295.4
incast,0,64,45,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,25508.9,26168.3,26473.2,26588.7,26904,27640.1,27922
incast,0,64,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,25437.6,26474.3,26724.5,26741.7,27040.8,27572.2,27722.6
incast,0,64,51,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,25768.5,26294.7,26621.1,26640.8,26960.3,27408.2,28130.7
incast,0,64,54,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,25329.5,26509,26694.6,26760.8,27069.8,27561.1,27732.8
incast,0,64,57,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,18878,26544.3,26770.9,26639.8,27009.3,27647.5,28028.5
incast,0,64,60,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,25534.6,26689.5,26998.3,26975,27249.2,27834.3,28232.4
incast,0,64,63,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,25779.2,26696.9,26923.4,26980.8,27237.5,27774.7,28361.1
incast,0,64,66,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19752.1,25372.1,25584.3,25584.8,25909.1,26658.9,27310.8
incast,0,64,69,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,16773.8,25309.1,25461.8,25432.7,25881.9,26422,26744.2
incast,0,64,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,22224.4,25385.7,25619.2,25600.5,25849.2,26686.6,27188.4
incast,0,64,75,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,23361.9,25573.5,25852.6,25780.8,26124.3,26619.7,27088.3
