pattern,target_rank,active_workers,worker_rank,worker_host,is_remote,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
full_duplex,0,128,93,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,169946,171508,172229,177476,173377,207458,208164
full_duplex,0,128,94,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,170921,172480,173306,177693,174205,207803,209904
full_duplex,0,128,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,172744,174424,175356,180538,176189,208704,208884
full_duplex,0,128,97,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,172454,174402,175265,181548,176438,209069,235445
full_duplex,0,128,99,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,173513,175195,176307,183031,192967,207652,209581
full_duplex,0,128,100,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,173543,175151,176480,185264,201270,207797,209956
full_duplex,0,128,102,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,174207,176039,177072,183229,191947,205054,205648
full_duplex,0,128,103,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,175040,176381,177711,186160,202917,209481,210077
full_duplex,0,128,105,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,175282,176879,177597,181120,178732,203897,209628
full_duplex,0,128,106,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,175188,177414,178178,184328,180202,208113,209090
full_duplex,0,128,108,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,175890,177645,178429,184049,180405,208384,209874
full_duplex,0,128,109,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,176066,177604,178344,180430,179366,192237,236966
full_duplex,0,128,111,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,176408,178109,178953,185183,181275,207365,211599
full_duplex,0,128,112,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,177261,178844,179551,186364,198736,208318,209703
full_duplex,0,128,114,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,178023,179619,180218,186233,196672,206330,207719
full_duplex,0,128,115,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,176779,179063,179952,184513,181281,208450,209420
full_duplex,0,128,117,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,177747,179776,180696,186571,183056,207579,212369
full_duplex,0,128,118,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,179190,180432,181264,185769,182906,207017,236223
full_duplex,0,128,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,178245,180978,181647,186926,184193,207099,228804
full_duplex,0,128,121,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,179039,182577,204371,198095,206953,209799,232737
full_duplex,0,128,123,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,180291,182905,199490,196482,205081,209401,211413
full_duplex,0,128,124,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,180550,182948,200776,196221,204116,208981,210110
full_duplex,0,128,126,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,180888,182715,184786,191656,202072,208258,209421
full_duplex,0,128,127,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,181212,183423,184926,191029,202638,208211,209691
full_duplex,0,128,129,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,179175,183200,184350,189426,200536,206422,210364
full_duplex,0,128,130,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,179575,183198,184093,188409,186825,206125,210706
full_duplex,0,128,132,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,180602,183857,184789,191079,202330,207274,211564
full_duplex,0,128,133,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,180671,184091,185038,188567,187436,207696,212399
full_duplex,0,128,135,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,181278,184675,185587,190704,199943,208114,212402
full_duplex,0,128,136,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,181027,184771,185755,191529,203458,209043,212691
full_duplex,0,128,138,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,182075,185625,186723,192588,198605,210500,234353
full_duplex,0,128,139,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,181999,185723,186705,190545,195090,206956,212998
full_duplex,0,128,141,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,183355,186127,187419,191626,193507,207453,213744
full_duplex,0,128,142,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,182780,186188,187389,191590,189911,209134,237208
full_duplex,0,128,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,182425,186851,188145,193867,202180,207888,234870
full_duplex,0,128,145,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,182663,187013,188283,194228,202798,208812,233221
full_duplex,0,128,147,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,183578,187154,188287,191949,196546,207908,214135
full_duplex,0,128,148,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,183570,187923,189595,193739,202115,208474,214956
full_duplex,0,128,150,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,184087,188401,190302,194671,203075,210280,215269
full_duplex,0,128,151,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,184569,188863,189918,193480,198790,207844,215916
full_duplex,0,128,153,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,184949,188162,189684,192386,191685,207176,216033
full_duplex,0,128,154,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,185161,188620,190165,193376,192504,208588,217119
full_duplex,0,128,156,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,188623,190528,191810,194992,199003,207528,218172
full_duplex,0,128,157,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,186116,189253,190540,193528,193096,208074,217217
full_duplex,0,128,159,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,187466,190377,191593,195172,200650,209030,217794
full_duplex,0,128,160,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,188913,190945,192382,195370,199171,207237,218542
full_duplex,0,128,162,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,188590,191635,193157,196786,201271,207921,235387
full_duplex,0,128,163,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,186817,191255,193288,196676,201324,209463,230165
full_duplex,0,128,165,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,186804,191789,192963,196975,203394,209968,234899
full_duplex,0,128,166,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,187903,192407,193814,196366,198042,208045,219812
full_duplex,0,128,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,188194,192791,194229,197688,203845,209089,220218
full_duplex,0,128,169,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,189210,192916,194404,196885,198978,208339,237359
full_duplex,0,128,171,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,191607,194298,196518,199948,204906,208214,237276
full_duplex,0,128,172,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,191246,194394,196527,199183,205001,208151,220828
full_duplex,0,128,174,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,191289,195569,198089,200192,205176,210188,221827
full_duplex,0,128,175,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,189551,195266,197452,198520,201108,207218,221897
full_duplex,0,128,177,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,189468,194769,196512,197515,198432,205567,222411
full_duplex,0,128,178,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,189203,194526,196545,198329,200988,208340,222772
full_duplex,0,128,180,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,190644,194803,196842,197775,199006,207915,223299
full_duplex,0,128,181,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,189711,195707,197865,199352,201545,208542,224248
full_duplex,0,128,183,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,190714,196742,198936,199950,201451,208518,237291
full_duplex,0,128,184,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,191724,196057,198085,199147,200697,205979,225678
full_duplex,0,128,186,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,191841,196845,198614,199763,201511,207525,226042
full_duplex,0,128,187,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,191912,196824,199172,200502,202623,208639,225791
full_duplex,0,128,189,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,192420,197422,199338,200128,201832,206758,226416
full_duplex,0,128,190,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,195946,198189,200344,201063,202375,208128,229260
immediate_response,0,128,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,223465,225402,227328,228064,229747,232755,241050
immediate_response,0,128,2,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,222288,224179,226072,226793,228431,231437,239844
immediate_response,0,128,3,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,215910,222716,224521,224827,226617,229383,232148
immediate_response,0,128,5,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,123277,177769,179811,192005,220142,227226,228969
immediate_response,0,128,6,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,75817.4,129562,131509,133672,133871,146082,220356
immediate_response,0,128,8,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4363.16,4706.28,4817.14,43281.3,103431,171604,184227
immediate_response,0,128,9,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5213.3,5777.54,6037.05,39197.3,6489.7,162197,182013
immediate_response,0,128,11,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,6470.91,6908.87,7149.91,17837.6,7377.8,126037,178926
immediate_response,0,128,12,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5609.48,8065.6,8365.49,23983.5,8628.52,136048,166667
immediate_response,0,128,14,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,8523.84,9322.61,9632.56,27611.5,9897.99,134447,168671
immediate_response,0,128,15,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,7188.22,10309.5,10817.9,52288.7,129400,166184,185720
immediate_response,0,128,17,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,8347,11451.2,11795.3,27758.9,12162,138589,176248
immediate_response,0,128,18,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,9539.24,12718.4,13034.5,34932.8,13510.6,139631,160131
immediate_response,0,128,20,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,13080.3,13978.4,14267.9,42952.6,14833.5,170752,186502
immediate_response,0,128,21,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,11397.7,14945.3,15298.7,41006.3,15837.7,168608,177468
immediate_response,0,128,23,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12533.5,16123.1,16474.8,26761.4,16827,129907,169525
immediate_response,0,128,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,13668,17165.7,17536.6,22858.1,17980.9,19420,177774
immediate_response,0,128,26,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,14855.4,18461.5,18947.4,44926.9,20141,145614,159935
immediate_response,0,128,27,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,18713.5,19613.4,20087.5,41025.9,20582.6,151842,177088
immediate_response,0,128,29,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,17153.9,20759.4,21322.7,38060.8,21762.3,139784,164765
immediate_response,0,128,30,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,18363.9,21832.5,22606.4,52820.1,25337.4,163360,187335
immediate_response,0,128,32,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19542.2,22935.5,23514.4,45420,24110.2,152773,183389
immediate_response,0,128,33,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,20802,24121.2,24542.1,32078.9,25035.1,102616,147523
immediate_response,0,128,35,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,22002,25276.4,25526.1,42461.7,26256.2,176277,183944
immediate_response,0,128,36,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,23243.4,26572.2,27134.8,50091.2,27812.7,177676,188949
immediate_response,0,128,38,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,24491.6,27866.7,28411.6,52735.8,29231.1,163206,182649
immediate_response,0,128,39,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,27354.7,28983.3,29547.8,57214.4,34367.3,151487,182251
immediate_response,0,128,41,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,26466.2,29939,30611.9,53637.1,31229,155275,181337
immediate_response,0,128,42,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,27691.3,31152.6,32143.1,74390,141932,172931,189449
immediate_response,0,128,44,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,28900.5,32227.7,33042.5,53023.3,33923.7,130806,159933
immediate_response,0,128,45,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,30138.7,33416.8,34280.9,54737.4,35097.1,169372,182425
immediate_response,0,128,47,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,31376.2,34644.4,35515,72518.7,132080,178226,181287
immediate_response,0,128,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,35170.3,36313,37508.6,77091,131254,187626,214406
immediate_response,0,128,49,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,35024.4,37795.1,38575,73686,123585,192310,223808
immediate_response,0,128,51,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,36845.9,40236.7,41738.4,95044.7,166995,203951,219981
immediate_response,0,128,52,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,38707.2,41105.8,42816.6,89159.5,160546,221973,226336
immediate_response,0,128,54,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,40518,43124.2,43995.1,68893.2,45636.2,181053,219390
immediate_response,0,128,55,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,43409,44925.1,45824.4,78178.8,127162,213365,223289
immediate_response,0,128,57,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,43910.4,46309.7,48403.7,98995.7,177123,223030,225836
immediate_response,0,128,58,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,45957.6,48538.2,50148.6,91035.6,136944,219809,221990
immediate_response,0,128,60,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,46683.4,49926.5,50615,76670.5,58112.7,186132,220793
immediate_response,0,128,61,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,48593.7,51290.7,53120.2,88596.4,124214,203466,223780
immediate_response,0,128,63,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,50507,53428,55205.8,93777.7,133310,218064,225038
immediate_response,0,128,64,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,52685.2,54929.6,55651,80692.1,57860,196287,215953
immediate_response,0,128,66,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,53366.1,56809,58303.7,88357,112754,206732,224282
immediate_response,0,128,67,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,55288.8,58421.4,59321.4,89857.3,113998,192240,222942
immediate_response,0,128,69,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,57151.8,60313.1,61132.3,87325.2,71741.7,218220,225582
immediate_response,0,128,70,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,59217.4,61721.9,62844.3,94382.7,118032,209737,224173
immediate_response,0,128,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,60662.4,63414,65036.4,96470.8,129430,212221,225552
immediate_response,0,128,73,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,62487.3,65077.1,66396.4,88455.3,78853.9,189068,222455
immediate_response,0,128,75,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,63782.3,66695.8,69026.7,109901,179971,220301,223445
immediate_response,0,128,76,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,65398,68779.2,70708.1,106916,146580,221918,223550
immediate_response,0,128,78,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,67006.7,70307.6,72325.7,106083,147236,197802,222876
immediate_response,0,128,79,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,68369.7,71964,73467.4,106520,142491,211136,224656
immediate_response,0,128,81,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,69827.9,73126.4,75587,101723,122865,194989,219618
immediate_response,0,128,82,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,71384.2,75173.2,77039,109409,136803,220988,223408
immediate_response,0,128,84,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,73315.6,76677.4,77733.5,95247.7,80015,183165,199125
immediate_response,0,128,85,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,75201,78843.2,81188.1,115774,148879,218574,223783
immediate_response,0,128,87,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,77006.3,80292.7,81732,111805,136409,220322,223237
immediate_response,0,128,88,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,77365.6,82215.6,84141.1,112521,143388,214710,222306
immediate_response,0,128,90,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,76207.4,84139.5,86638.4,121284,163719,217345,222903
immediate_response,0,128,91,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,77988.9,85461.7,86349.7,105923,101522,194933,224976
immediate_response,0,128,93,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,79747.2,87438.6,88928.3,114734,133580,203211,219854
immediate_response,0,128,94,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,81502.7,88932.1,91144.2,121414,159272,203050,222033
immediate_response,0,128,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,143673,187162,198699,197980,211866,226082,226857
immediate_response,0,128,97,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,179335,202091,213982,210200,219724,228401,231523
immediate_response,0,128,99,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,197301,210160,216038,214937,220113,226975,228803
immediate_response,0,128,100,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,133593,198741,206192,203741,214450,224475,226915
immediate_response,0,128,102,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,166181,206293,215182,209976,219244,224803,229560
immediate_response,0,128,103,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,132878,139519,144923,152088,164455,169311,199316
immediate_response,0,128,105,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,139478,191043,201280,198202,214753,226651,228790
immediate_response,0,128,106,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,155444,196688,209725,207150,219444,225578,230488
immediate_response,0,128,108,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,130834,205454,213207,208552,219897,223434,228487
immediate_response,0,128,109,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,137478,194874,202077,202691,211535,227005,229266
immediate_response,0,128,111,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,140996,186138,198990,195465,207677,221268,228048
immediate_response,0,128,112,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,167776,191880,201678,202793,215865,226461,227480
immediate_response,0,128,114,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,147283,197988,205085,204197,217693,227596,228798
immediate_response,0,128,115,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,136888,160018,163318,164640,168509,177573,215340
immediate_response,0,128,117,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,143784,192672,200421,200042,209775,222052,223625
immediate_response,0,128,118,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,147187,202273,215316,209703,219865,224245,230867
immediate_response,0,128,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,154509,174225,176639,181699,182458,217651,223561
immediate_response,0,128,121,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,142603,158410,174455,173985,179541,222298,225702
immediate_response,0,128,123,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,148668,194392,212405,206294,219433,228629,229963
immediate_response,0,128,124,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,161929,198589,204017,205246,213857,223294,227306
immediate_response,0,128,126,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,158688,193152,202410,202133,214202,226096,229528
immediate_response,0,128,127,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,162053,199421,206294,206438,217039,224851,226603
immediate_response,0,128,129,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,169617,195653,205855,204822,213599,225823,231917
immediate_response,0,128,130,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,178345,205137,217185,212873,220051,224180,228356
immediate_response,0,128,132,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,167294,204071,211626,210001,219924,227438,230460
immediate_response,0,128,133,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,176533,194379,208058,206463,217489,225100,227539
immediate_response,0,128,135,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,182642,196967,206314,205948,215218,222146,226225
immediate_response,0,128,136,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,158257,187625,199478,197603,212158,223455,230243
immediate_response,0,128,138,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,172842,201032,211265,208188,217374,226788,229259
immediate_response,0,128,139,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,155999,164235,168305,168576,169954,180686,208523
immediate_response,0,128,141,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,177842,203818,210982,212040,217273,225686,324440
immediate_response,0,128,142,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,176000,199626,207299,206912,213678,225399,229567
immediate_response,0,128,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,163280,197982,206587,205186,216460,222066,223021
immediate_response,0,128,145,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,129216,157865,160850,161361,165935,183100,191972
immediate_response,0,128,147,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,172696,204520,213014,210882,219193,226816,230785
immediate_response,0,128,148,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,191563,210453,217605,216021,222217,227324,230478
immediate_response,0,128,150,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,163835,199647,205549,206170,215250,221737,231787
immediate_response,0,128,151,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,150135,159091,163271,164885,165691,192402,207993
immediate_response,0,128,153,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,149601,163846,167274,170285,172148,192293,201925
immediate_response,0,128,154,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,158600,195800,203387,204830,215431,226404,228884
immediate_response,0,128,156,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,192796,208511,215841,214407,221701,225982,230768
immediate_response,0,128,157,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,157354,204363,213431,211407,221050,225980,232411
immediate_response,0,128,159,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,188692,203806,212870,211240,218905,223846,230277
immediate_response,0,128,160,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,183612,208145,215130,212896,220129,223938,238922
immediate_response,0,128,162,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,185273,209408,216914,214824,220005,225926,234581
immediate_response,0,128,163,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,178825,206052,214617,212857,221565,226714,235791
immediate_response,0,128,165,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,180902,209539,216512,213963,220751,227266,230744
immediate_response,0,128,166,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,156448,194093,202350,202453,211187,224078,239341
immediate_response,0,128,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,158221,162983,166554,170056,171033,201677,214068
immediate_response,0,128,169,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,176173,206646,215501,213426,222404,225490,238368
immediate_response,0,128,171,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,170529,176789,180984,186353,186175,218039,237783
immediate_response,0,128,172,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,163550,202371,212519,209373,219189,225369,229968
immediate_response,0,128,174,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,179982,207607,215652,213725,220278,226644,236034
immediate_response,0,128,175,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,170577,207593,217885,212726,222156,228449,234244
immediate_response,0,128,177,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,131438,164424,168526,170717,172856,203306,222320
immediate_response,0,128,178,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,183996,203334,212012,210863,220107,225970,236866
immediate_response,0,128,180,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,179346,202976,208347,208781,216839,225029,237226
immediate_response,0,128,181,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,174241,195766,205471,205565,214309,227520,231247
immediate_response,0,128,183,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,183051,202390,212486,211642,219575,225689,239497
immediate_response,0,128,184,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,159616,209590,214173,213294,222266,227991,239019
immediate_response,0,128,186,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,128518,162365,165320,167314,170865,198039,204387
immediate_response,0,128,187,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,176804,203045,214863,211076,220918,225035,227055
immediate_response,0,128,189,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,192712,207105,217239,213757,221439,226033,229737
immediate_response,0,128,190,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,136101,199456,204704,205866,215013,226999,232777
incast,0,160,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,178448,182068,184351,183994,185406,187864,188539
incast,0,160,2,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,177697,181392,183643,183276,184692,187175,187877
incast,0,160,3,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,177010,180716,182903,182583,183974,186491,187207
incast,0,160,4,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,155420,157582,160692,161792,162180,182330,186529
incast,0,160,5,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,104496,110574,114481,115408,117111,122224,163349
incast,0,160,6,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4537.56,4797.39,4976.85,20370.7,5201.51,115487,130209
incast,0,160,8,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5212.37,5513.96,5686.76,21225.5,5916.6,120137,126343
incast,0,160,9,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5862.13,6254.13,6361.85,16953.5,6603.4,117562,132383
incast,0,160,10,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5973.81,6897.63,7102.18,23617.5,7364.46,111321,125260
incast,0,160,11,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,7193.31,7596.91,7787.78,16464.4,7919.47,103615,146656
incast,0,160,12,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,7299.84,8231.03,8508.86,14661.9,8663.14,57042.3,121565
incast,0,160,14,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,8000.08,8877.89,9219.46,15191.6,9507.49,58030.8,121163
