rank,hostname,cpu_id,cpu_affinity,cpu_numa_node,gpu_id,gpu_pci_bus_id,gpu_pci_numa_node,status,payload_bytes,payload_type,direction,iters,host_buf_numa_node,lat_min_us,lat_p25_us,lat_median_us,lat_p75_us,lat_iqr_us,lat_max_us,lat_mean_us,lat_stddev_us,bw_gibs_min,bw_gibs_p25,bw_gibs_median,bw_gibs_p75,bw_gibs_iqr,bw_gibs_max,bw_gibs_mean,bw_gibs_stddev,bw_gbps_median,gpu_dma_time_median_us
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,3,14.697,15.3735,15.769,16.1262,0.75275,16.887,15.755,0.537624,0.225895,0.236553,0.241911,0.248135,0.0115818,0.259556,0.242407,0.0082422,0.25975,8.384
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,2,0000:9d:00.0,4,"OK",16777216,"bandwidth","H2D",50,3,829.965,837.404,840.142,842.516,5.113,853.344,840.252,4.63525,18.3103,18.5456,18.598,18.6589,0.113236,18.8261,18.5962,0.102324,19.9695,832.32
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,2,0000:9d:00.0,4,"OK",16777216,"bandwidth","D2H",50,3,1811.32,1819.14,1823.98,1835.07,15.9342,1852.04,1826.3,10.0966,8.43665,8.51466,8.56645,8.58924,0.0745797,8.62631,8.55581,0.0471251,9.19815,1815.89
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,3,3245.33,3263.32,3268.61,3274.72,11.3998,3284.83,3268.01,9.15594,19.0269,19.0856,19.1213,19.1523,0.0666718,19.2585,19.1249,0.0536708,20.5313,3260.59
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,3,6503.54,6516.96,6526.17,6529.46,12.4982,6552.69,6524.35,10.4368,9.53806,9.57201,9.57683,9.59037,0.0183572,9.61015,9.57952,0.0153199,10.283,6518.13
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,3,12059.5,12394.1,13221.6,13267.1,872.943,13304.6,12844.3,444.514,18.7906,18.8436,18.9085,20.1708,1.3272,20.7305,19.4874,0.678916,20.3028,13213.5
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,3,26200.8,26626.2,27208.2,29188.2,2561.97,29272.1,27805.5,1284.85,8.54054,8.5651,9.18851,9.38924,0.824134,9.54169,9.01022,0.415587,9.86609,27199.7
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,3,0000:ad:00.0,6,"OK",4096,"latency","H2D",50,3,14.653,15.3987,15.739,15.948,0.54925,23.157,15.8913,1.17698,0.164732,0.239197,0.242372,0.247728,0.00853162,0.260336,0.241043,0.0135675,0.260245,8.352
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,3,0000:ad:00.0,6,"OK",4096,"latency","D2H",50,3,14.754,15.3165,15.631,15.8242,0.50775,16.8,15.6452,0.444018,0.227065,0.241067,0.244047,0.249059,0.00799206,0.258553,0.24402,0.00685255,0.262043,8.352
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,3,0000:ad:00.0,6,"OK",16777216,"bandwidth","H2D",50,3,829.771,838.163,840.834,843.563,5.39975,855.044,840.912,5.2531,18.2739,18.5226,18.5827,18.642,0.119329,18.8305,18.5817,0.116011,19.9531,832.928
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,3,0000:ad:00.0,6,"OK",16777216,"bandwidth","D2H",50,3,1809.76,1817.18,1821.11,1825.23,8.0495,1847.53,1823.11,9.41885,8.45724,8.56056,8.57995,8.59848,0.0379204,8.63376,8.57074,0.0440527,9.21265,1813.31
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,3,0000:ad:00.0,6,"OK",67108864,"bandwidth","H2D",50,3,3293.57,3305.68,3313.94,3317.78,12.1005,3330.19,3312.38,9.31939,18.7677,18.8379,18.8597,18.9069,0.0689569,18.9763,18.8687,0.053126,20.2505,3306
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,3,0000:ad:00.0,6,"OK",67108864,"bandwidth","D2H",50,3,6473.75,6490.97,6499.78,6507.99,17.022,6527.38,6499.43,12.3999,9.57505,9.60357,9.61571,9.62876,0.0251847,9.65437,9.61627,0.0183478,10.3248,6492.02
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,3,0000:ad:00.0,6,"OK",268435456,"bandwidth","H2D",50,3,12050.3,12409.5,13264,13326.7,917.212,13391.5,12867.1,487.055,18.6686,18.7593,18.8481,20.1459,1.38657,20.7464,19.4575,0.743041,20.2379,13256.9
36,"n23g0021.hpc.itc.rwth-aachen.de",36,"36",3,3,0000:ad:00.0,6,"OK",268435456,"bandwidth","D2H",50,3,23585.8,26204.1,26704.8,29016,2811.88,29185.3,27233.2,1533.83,8.56596,8.61603,9.36166,9.54049,0.924465,10.5996,9.20979,0.530473,10.052,26697
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,3,12.884,13.2948,13.8525,14.1013,0.8065,22.599,13.9259,1.35346,0.168799,0.270523,0.27538,0.286933,0.01641,0.29608,0.275712,0.0187522,0.295687,7.584
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,3,12.46,12.9773,13.314,13.491,0.51375,14.215,13.2758,0.363927,0.268357,0.282759,0.286518,0.293953,0.0111939,0.306155,0.287558,0.00786098,0.307646,6.944
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,0,0000:1b:00.0,0,"OK",16777216,"bandwidth","H2D",50,3,766.006,873.205,942.701,1098.99,225.79,1403.95,999.505,166.756,11.1293,14.2175,16.5747,17.8939,3.67631,20.398,16.0488,2.52422,17.797,936.192
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,0,0000:1b:00.0,0,"OK",16777216,"bandwidth","D2H",50,3,713.194,837.098,904.615,1033.36,196.265,1254.85,952.919,158.201,12.4517,15.1205,17.2729,18.6657,3.54515,21.9085,16.8367,2.68313,18.5467,897.872
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,3,2554.32,2616.68,2696.27,2699.61,82.938,2852.59,2665.57,67.9247,21.9099,23.1515,23.1802,23.8853,0.733819,24.4684,23.4623,0.59565,24.8895,2690.19
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,3,2376.11,2448.54,2507.74,2512.81,64.2682,2671.9,2482.63,64.7484,23.3916,24.8726,24.9228,25.5254,0.652866,26.3035,25.192,0.656186,26.7607,2501.7
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,3,10443.4,10505.6,10534.1,10563.3,57.788,10666,10537.2,45.2484,23.4389,23.6667,23.7324,23.7969,0.130182,23.9386,23.7259,0.101683,25.4825,10528
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,3,9662.36,9773.34,9789.28,9845.72,72.3805,10049.7,9810.23,82.7913,24.8764,25.3917,25.5381,25.5798,0.188043,25.8736,25.4854,0.213109,27.4214,9783.28
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,1,0000:2c:00.0,2,"OK",4096,"latency","H2D",50,3,12.616,13.2548,13.595,13.8287,0.574,26.995,13.8545,1.96193,0.141311,0.275853,0.280596,0.287804,0.0119517,0.30237,0.278438,0.0223826,0.301287,7.264
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,1,0000:2c:00.0,2,"OK",4096,"latency","D2H",50,3,12.377,12.981,13.364,13.634,0.653,14.481,13.3282,0.442089,0.263428,0.279793,0.285446,0.293868,0.0140743,0.308209,0.286527,0.00948971,0.306495,7.072
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,1,0000:2c:00.0,2,"OK",16777216,"bandwidth","H2D",50,3,625.105,674.693,731.187,848.42,173.727,1043.11,759.422,107.836,14.9793,18.4166,21.3694,23.1587,4.74209,24.9958,20.9716,2.82084,22.9452,724.928
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,1,0000:2c:00.0,2,"OK",16777216,"bandwidth","D2H",50,3,680.258,736.257,794.995,932.544,196.287,1050.77,827.58,118.394,14.87,16.7552,19.6542,21.2222,4.46697,22.9692,19.2526,2.6227,21.1035,788.608
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,1,0000:2c:00.0,2,"OK",67108864,"bandwidth","H2D",50,3,1824.2,1922.08,1925.75,1927.52,5.441,1931.56,1904.38,41.4528,32.3573,32.4251,32.4549,32.5169,0.0917894,34.2616,32.8351,0.736297,34.8482,1919.31
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,1,0000:2c:00.0,2,"OK",67108864,"bandwidth","D2H",50,3,1914.68,2032.97,2038.05,2043.29,10.3198,2204.59,2017.64,56.3234,28.35,30.588,30.6665,30.7433,0.155271,32.6425,31.0013,0.876409,32.9279,2031.65
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,1,0000:2c:00.0,2,"OK",268435456,"bandwidth","H2D",50,3,7347.52,7463.29,7557.95,7632.78,169.493,7714.06,7556.91,96.1475,32.4083,32.7535,33.0778,33.4973,0.743813,34.0251,33.0876,0.420565,35.517,7551.5
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,1,0000:2c:00.0,2,"OK",268435456,"bandwidth","D2H",50,3,7855.66,7940.25,7993.31,8059.08,118.834,8164.61,7993.05,85.8037,30.6199,31.0209,31.2761,31.4852,0.464265,31.8242,31.2808,0.335689,33.5825,7986.94
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,3,14.554,15.6205,15.7665,16.038,0.4175,33.899,16.5635,3.16357,0.112531,0.237855,0.24195,0.244211,0.00635657,0.262106,0.235243,0.026322,0.259791,8.56
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,3,14.827,15.7285,15.8975,16.143,0.4145,17.648,15.9404,0.510469,0.216155,0.236307,0.239957,0.242534,0.00622745,0.25728,0.239549,0.00748303,0.257652,8.624
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,2,0000:9d:00.0,4,"OK",16777216,"bandwidth","H2D",50,3,823.568,832.192,834.462,837.182,4.98975,850.466,835.215,5.06067,18.3723,18.6638,18.7246,18.7757,0.111908,18.9723,18.7084,0.112793,20.1054,826.848
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,2,0000:9d:00.0,4,"OK",16777216,"bandwidth","D2H",50,3,1803.12,1813.01,1817.53,1825.73,12.719,1840.27,1819.95,9.19931,8.49061,8.55824,8.59685,8.61828,0.0600391,8.66555,8.5856,0.0432644,9.2308,1809.6
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,3,3247.4,3256.02,3259.72,3266.23,10.2115,3281.2,3261.82,7.51571,19.0479,19.1352,19.1734,19.1952,0.0600118,19.2462,19.1612,0.0440894,20.5873,3251.82
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,3,6492.52,6515.81,6521.82,6528.7,12.886,6546.13,6521.81,10.1674,9.54762,9.57312,9.58322,9.59205,0.0189322,9.62646,9.58325,0.0149459,10.2899,6513.87
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,3,12176.7,12364.8,13239.1,13273.4,908.664,13318.6,12828.3,467.015,18.7707,18.8346,18.8834,20.2187,1.38412,20.531,19.5142,0.714125,20.2759,13231.3
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,3,26227.3,26665.1,27165.7,29203.8,2538.69,29292.5,27845.5,1295.74,8.5346,8.56052,9.20326,9.37555,0.815025,9.53204,8.99755,0.418009,9.88192,27157.8
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,3,0000:ad:00.0,6,"OK",4096,"latency","H2D",50,3,15.126,15.6628,15.8755,16.1188,0.456,31.461,16.8144,3.28084,0.121252,0.236662,0.240289,0.243552,0.00689005,0.252195,0.232276,0.0279891,0.258008,8.512
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,3,0000:ad:00.0,6,"OK",4096,"latency","D2H",50,3,14.973,15.7353,15.8805,16.0423,0.307,16.752,15.9016,0.357238,0.227716,0.237791,0.240213,0.24243,0.00463944,0.254772,0.240015,0.00540027,0.257926,8.496
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,3,0000:ad:00.0,6,"OK",16777216,"bandwidth","H2D",50,3,829.723,837.646,841.478,843.455,5.8095,849.17,840.6,3.91938,18.4003,18.525,18.5685,18.6535,0.128479,18.8316,18.5883,0.0867973,19.9378,833.248
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,3,0000:ad:00.0,6,"OK",16777216,"bandwidth","D2H",50,3,1791.87,1805.75,1809.62,1817.1,11.3412,1838.64,1812.18,10.7182,8.49811,8.59889,8.63442,8.65289,0.0540049,8.71996,8.62252,0.0507783,9.27114,1801.23
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,3,0000:ad:00.0,6,"OK",67108864,"bandwidth","H2D",50,3,3288.84,3300.21,3303.67,3310.95,10.732,3320.87,3305.25,8.41089,18.8204,18.8768,18.9184,18.9382,0.0613855,19.0037,18.9095,0.0480943,20.3134,3295.79
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,3,0000:ad:00.0,6,"OK",67108864,"bandwidth","D2H",50,3,6475.81,6488.35,6497.67,6502.76,14.414,6517.45,6495.44,9.82542,9.58963,9.6113,9.61883,9.63265,0.0213517,9.6513,9.62216,0.0145605,10.3281,6487.89
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,3,0000:ad:00.0,6,"OK",268435456,"bandwidth","H2D",50,3,12031.7,12364.1,13252.2,13329.6,965.54,13423,12862,489.112,18.6247,18.7552,18.8648,20.2198,1.46465,20.7785,19.4654,0.744602,20.2559,13244.4
37,"n23g0021.hpc.itc.rwth-aachen.de",37,"37",3,3,0000:ad:00.0,6,"OK",268435456,"bandwidth","D2H",50,3,23895.7,26589.8,26934.9,29104,2514.28,29164.9,27650.6,1373.27,8.57196,8.58987,9.28164,9.40211,0.812242,10.4621,9.0641,0.457833,9.96608,26927.1
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,3,12.656,13.138,13.6055,14.0285,0.8905,17.053,13.7056,0.751709,0.223697,0.271925,0.28038,0.290356,0.0184315,0.301414,0.279099,0.0140855,0.301056,7.28
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,3,12.449,12.8257,13.3345,13.5162,0.6905,14.047,13.2464,0.415254,0.271567,0.282231,0.286077,0.297428,0.0151977,0.306426,0.288265,0.00908588,0.307173,7.024
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,0,0000:1b:00.0,0,"OK",16777216,"bandwidth","H2D",50,3,769.368,872.94,943.689,1099.5,226.564,1358.66,999.298,162.938,11.5003,14.211,16.5575,17.8993,3.68833,20.3089,16.0338,2.46558,17.7784,937.296
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,0,0000:1b:00.0,0,"OK",16777216,"bandwidth","D2H",50,3,731.642,834.99,905.589,1048.04,213.048,1272.26,954.1,158.498,12.2813,14.9091,17.2546,18.7128,3.80371,21.3561,16.8122,2.65231,18.527,898.928
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,3,2554.34,2590.7,2690.14,2698.67,107.968,2853.66,2654.81,67.5997,21.9017,23.1595,23.233,24.1247,0.965196,24.4682,23.5574,0.597502,24.9463,2683.95
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,3,2368.99,2437.34,2506.91,2513.02,75.6785,2673.1,2479.92,65.8074,23.3811,24.8705,24.9311,25.6428,0.77223,26.3826,25.2201,0.666603,26.7696,2500.77
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,3,10221.8,10482.1,10530.4,10552.3,70.1903,10796.2,10522.7,73.8584,23.1564,23.6915,23.7408,23.8502,0.158643,24.4576,23.7594,0.167216,25.4915,10524.4
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,3,9516.14,9730.73,9773.87,9804.58,73.8587,10010.5,9773.89,75.2363,24.9737,25.4983,25.5784,25.6918,0.193537,26.2712,25.5799,0.196764,27.4646,9767.87
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,1,0000:2c:00.0,2,"OK",4096,"latency","H2D",50,3,12.345,12.999,13.2705,13.577,0.578,18.513,13.4268,0.956628,0.206055,0.280968,0.287457,0.293461,0.0124928,0.309007,0.28529,0.0167167,0.308655,6.88
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,1,0000:2c:00.0,2,"OK",4096,"latency","D2H",50,3,12.298,12.8165,13.222,13.539,0.7225,14.105,13.1679,0.451666,0.27045,0.281756,0.288511,0.29764,0.0158834,0.310188,0.29004,0.0100028,0.309787,6.88
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,1,0000:2c:00.0,2,"OK",16777216,"bandwidth","H2D",50,3,627.296,675.707,760.462,852.726,177.019,1077.27,780.372,118.705,14.5042,18.3236,20.5704,23.1239,4.80036,24.9085,20.4644,2.94031,22.0873,753.648
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,1,0000:2c:00.0,2,"OK",16777216,"bandwidth","D2H",50,3,679.343,738.054,828.69,933.256,195.202,1168.47,851.767,129.385,13.3722,16.7425,18.8711,21.1705,4.4281,23.0002,18.7482,2.68971,20.2627,821.888
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,1,0000:2c:00.0,2,"OK",67108864,"bandwidth","H2D",50,3,1826.38,1923.9,1926.81,1928.41,4.50375,1935.4,1905.24,41.0896,32.293,32.4101,32.4371,32.486,0.0758724,34.2207,32.82,0.727947,34.829,1920.56
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,1,0000:2c:00.0,2,"OK",67108864,"bandwidth","D2H",50,3,1914.02,2028.58,2039.95,2042.89,14.3133,2046.55,2012.14,50.676,30.5392,30.5939,30.638,30.8098,0.215914,32.6539,31.0818,0.807353,32.8973,2033.62
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,1,0000:2c:00.0,2,"OK",268435456,"bandwidth","H2D",50,3,7364.98,7457.73,7520.4,7608.18,150.456,7717.68,7534.05,94.9021,32.3932,32.8594,33.2429,33.5223,0.662923,33.9444,33.1879,0.417067,35.6943,7514.18
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,1,0000:2c:00.0,2,"OK",268435456,"bandwidth","D2H",50,3,7801.59,7901.16,7967.49,8040.78,139.616,8151.12,7971.77,80.9558,30.6706,31.0915,31.3775,31.641,0.549404,32.0447,31.3639,0.317816,33.6913,7960.99
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,3,15.227,15.8148,16.048,16.32,0.50525,34.716,16.727,2.9313,0.109883,0.233744,0.237706,0.241211,0.00746776,0.250522,0.232021,0.023223,0.255235,8.656
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,3,14.242,15.4087,15.811,16.0963,0.6875,16.982,15.7155,0.535323,0.224632,0.236993,0.241269,0.247567,0.0105743,0.267848,0.243023,0.00848686,0.25906,8.272
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,2,0000:9d:00.0,4,"OK",16777216,"bandwidth","H2D",50,3,822.186,832.76,835.648,839.883,7.12375,848.591,836.004,5.26794,18.4129,18.6038,18.6981,18.7629,0.159144,19.0042,18.6908,0.117758,20.0769,827.632
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,2,0000:9d:00.0,4,"OK",16777216,"bandwidth","D2H",50,3,1805.18,1810.44,1815.07,1824.7,14.262,1840.56,1818.24,10.0379,8.48927,8.56303,8.60847,8.63049,0.0674565,8.65565,8.59373,0.0472413,9.24327,1807.2
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,3,3243.4,3258.7,3264.41,3271.14,12.446,3285.07,3265.01,9.04348,19.0255,19.1065,19.1459,19.1795,0.0729738,19.2699,19.1425,0.0530411,20.5577,3256.51
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,3,6500.77,6512.93,6523.64,6531.63,18.7005,6558.71,6523.3,11.8317,9.52931,9.56882,9.58055,9.5963,0.0274748,9.61424,9.58107,0.0173687,10.287,6515.79
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,3,12240.1,12388.4,13250.9,13278.3,889.857,13339.7,12863.9,442.414,18.7411,18.8277,18.8667,20.1801,1.3524,20.4247,19.4573,0.672755,20.258,13242.8
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,3,24457.1,26634.6,26871.7,29183.5,2548.94,29294.2,27667.7,1336.04,8.53411,8.56648,9.30348,9.38629,0.819817,10.222,9.05695,0.438248,9.98954,26863.8
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,3,0000:ad:00.0,6,"OK",4096,"latency","H2D",50,3,15.097,15.901,16.038,16.1953,0.29425,24.562,16.3832,1.53987,0.155309,0.235544,0.237854,0.239903,0.00435878,0.252679,0.234347,0.016128,0.255394,8.64
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,3,0000:ad:00.0,6,"OK",4096,"latency","D2H",50,3,14.845,15.2308,15.669,15.9905,0.75975,17.731,15.6882,0.554652,0.215143,0.238561,0.243456,0.25046,0.0118997,0.256968,0.243452,0.00835323,0.261409,8.416
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,3,0000:ad:00.0,6,"OK",16777216,"bandwidth","H2D",50,3,823.747,829.97,832.347,836.614,6.6445,847.312,833.03,5.07033,18.4407,18.6765,18.7722,18.826,0.149518,18.9682,18.7575,0.113684,20.1565,824.48
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,3,0000:ad:00.0,6,"OK",16777216,"bandwidth","D2H",50,3,1794.81,1806.42,1810.64,1821.58,15.161,1836.69,1814.1,10.8954,8.50717,8.57772,8.62956,8.64971,0.0719901,8.70565,8.61338,0.0515252,9.26592,1802.58
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,3,0000:ad:00.0,6,"OK",67108864,"bandwidth","H2D",50,3,3287.58,3307.33,3313.95,3319.58,12.2483,3336.34,3313.22,9.87535,18.7331,18.8277,18.8597,18.8974,0.0697259,19.0109,18.864,0.0562668,20.2504,3305.92
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,3,0000:ad:00.0,6,"OK",67108864,"bandwidth","D2H",50,3,6474.03,6493.3,6499.41,6507.29,13.993,6524.06,6500.49,10.7456,9.57993,9.60461,9.61626,9.62531,0.0206979,9.65395,9.61469,0.0158899,10.3254,6491.74
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,3,0000:ad:00.0,6,"OK",268435456,"bandwidth","H2D",50,3,12045.3,12459.1,13284.7,13321.4,862.301,13379.3,12878.3,475.282,18.6856,18.7668,18.8187,20.0657,1.29886,20.755,19.4392,0.723909,20.2064,13276.8
38,"n23g0021.hpc.itc.rwth-aachen.de",38,"38",3,3,0000:ad:00.0,6,"OK",268435456,"bandwidth","D2H",50,3,24012.2,26412,26745,29068.4,2656.37,29180.6,27471.6,1428.2,8.56732,8.60042,9.34754,9.46541,0.864991,10.4114,9.12534,0.48259,10.0368,26737.3
39,"n23g0021.hpc.itc.rwth-aachen.de",39,"39",3,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,3,12.752,13.282,13.7705,14.091,0.809,15.902,13.747,0.629937,0.239888,0.270719,0.27702,0.287209,0.0164898,0.299145,0.278061,0.0124234,0.297448,7.36
39,"n23g0021.hpc.itc.rwth-aachen.de",39,"39",3,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,3,12.405,12.9945,13.4235,13.6647,0.67025,22.108,13.5044,1.30078,0.172548,0.279163,0.284181,0.293563,0.0143999,0.307513,0.284223,0.0184535,0.305138,6.944
39,"n23g0021.hpc.itc.rwth-aachen.de",39,"39",3,0,0000:1b:00.0,0,"OK",16777216,"bandwidth","H2D",50,3,772.807,874.634,941.06,1096.12,221.491,1312.31,997.803,158.61,11.9065,14.2548,16.6036,17.8646,3.60986,20.2185,16.038,2.40549,17.828,934.192
39,"n23g0021.hpc.itc.rwth-aachen.de",39,"39",3,0,0000:1b:00.0,0,"OK",16777216,"bandwidth","D2H",50,3,714.834,835.688,906.181,1025.5,189.812,1249.55,942.068,146.263,12.5045,15.2365,17.2427,18.6972,3.46071,21.8582,16.9736,2.52924,18.5142,899.84
39,"n23g0021.hpc.itc.rwth-aachen.de",39,"39",3,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,3,2552.78,2636.23,2693.53,2697.42,61.1845,2855.28,2665.42,66.4656,21.8892,23.1703,23.2038,23.7081,0.537786,24.4831,23.463,0.58358,24.9149,2687.39
39,"n23g0021.hpc.itc.rwth-aachen.de",39,"39",3,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,3,2368.34,2420,2509.16,2514,94.0037,2667.46,2477.46,68.008,23.4305,24.8608,24.9088,25.8265,0.965715,26.3897,25.2464,0.690541,26.7456,2502.94
39,"n23g0021.hpc.itc.rwth-aachen.de",39,"39",3,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,3,10232.3,10478.5,10490.6,10533,54.494,10611.5,10500.6,54.8099,23.5593,23.735,23.8308,23.8584,0.123435,24.4325,23.8087,0.125644,25.5882,10484.5
39,"n23g0021.hpc.itc.rwth-aachen.de",39,"39",3,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,3,9692.06,9739.65,9772.95,9788.82,49.164,9968.11,9771.31,54.1754,25.08,25.5393,25.5808,25.6683,0.128919,25.7943,25.5859,0.140767,27.4672,9766.8
