pattern,target_rank,target_host,worker_rank,worker_host,worker_cpu,worker_affinity,locality_tier,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",84,"n23m0123.hpc.itc.rwth-aachen.de",84,"84","cross_socket",4194304,20,70108.3,71044.4,71166.1,71603.5,71462.4,74165.1,74256.5
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",85,"n23m0123.hpc.itc.rwth-aachen.de",85,"85","cross_socket",4194304,20,70133,70999.8,71138.7,71583.1,71529.8,74113.2,74275.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",86,"n23m0123.hpc.itc.rwth-aachen.de",86,"86","cross_socket",4194304,20,70072.3,70905.4,71039,71495.3,71422.6,73994.6,74358.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",87,"n23m0123.hpc.itc.rwth-aachen.de",87,"87","cross_socket",4194304,20,70157.6,70923.6,71079.1,71544.2,71427.7,74012.9,74483.8
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",88,"n23m0123.hpc.itc.rwth-aachen.de",88,"88","cross_socket",4194304,20,70171.3,70821.4,70968.3,71471.3,71333.6,73939,74504.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",89,"n23m0123.hpc.itc.rwth-aachen.de",89,"89","cross_socket",4194304,20,70109,70684.4,70831.2,71364.6,71218.9,73812.5,74518
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",90,"n23m0123.hpc.itc.rwth-aachen.de",90,"90","cross_socket",4194304,20,70119.3,70637.3,70785,71323.4,71181.9,73837,74550.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",91,"n23m0123.hpc.itc.rwth-aachen.de",91,"91","cross_socket",4194304,20,70212,70634.8,70750.4,71327.2,71180.4,73904.6,74617.5
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",92,"n23m0123.hpc.itc.rwth-aachen.de",92,"92","cross_socket",4194304,20,70119.7,70456.3,70594.6,71186,71032,73830.1,74555.4
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",93,"n23m0123.hpc.itc.rwth-aachen.de",93,"93","cross_socket",4194304,20,70146.4,70429.2,70563.9,71172.1,71076.7,73772,74514.6
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",94,"n23m0123.hpc.itc.rwth-aachen.de",94,"94","cross_socket",4194304,20,70209.8,70408.7,70574.4,71181.4,71140.5,73739,74596.5
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",95,"n23m0123.hpc.itc.rwth-aachen.de",95,"95","cross_socket",4194304,20,70191.8,70328.2,70488.5,71090.9,71115.6,73552.8,74446.5
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",96,"r23m0124.hpc.itc.rwth-aachen.de",0,"0","cross_node",4194304,20,69442.8,69470.5,69699.2,70236.8,70237.2,72545.9,73442.5
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",97,"r23m0124.hpc.itc.rwth-aachen.de",1,"1","cross_node",4194304,20,68556.5,68681.6,68852.6,69409,69407.5,71728.6,72506.2
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",98,"r23m0124.hpc.itc.rwth-aachen.de",2,"2","cross_node",4194304,20,67693.9,67807.2,68040.5,68573.5,68584.8,70894.9,71562.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",99,"r23m0124.hpc.itc.rwth-aachen.de",3,"3","cross_node",4194304,20,66581.5,66958.5,67236.9,67735.2,67845.4,70088.9,70598.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",100,"r23m0124.hpc.itc.rwth-aachen.de",4,"4","cross_node",4194304,20,65649.6,66108.9,66478.4,66861.7,67066.7,69252.6,69571.4
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",101,"r23m0124.hpc.itc.rwth-aachen.de",5,"5","cross_node",4194304,20,64613.2,65134.6,65539.8,65906.2,66186,68310.4,68404.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",102,"r23m0124.hpc.itc.rwth-aachen.de",6,"6","cross_node",4194304,20,63749.2,64291.4,64763.1,65058.7,65435.7,67457.4,67483.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",103,"r23m0124.hpc.itc.rwth-aachen.de",7,"7","cross_node",4194304,20,62830.1,63410.2,63993,64200.1,64647.8,66401.3,66625.5
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",104,"r23m0124.hpc.itc.rwth-aachen.de",8,"8","cross_node",4194304,20,61944.5,62572,63248.6,63350.6,63843.3,65197.8,65717.8
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",105,"r23m0124.hpc.itc.rwth-aachen.de",9,"9","cross_node",4194304,20,61056.8,61699.3,62517.6,62519.7,63038,64348.7,64861
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",106,"r23m0124.hpc.itc.rwth-aachen.de",10,"10","cross_node",4194304,20,60113.9,60755.5,61718.5,61627.1,62190.1,63492.9,63961.4
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",107,"r23m0124.hpc.itc.rwth-aachen.de",11,"11","cross_node",4194304,20,59227.5,59850.6,60923,60752.3,61341.4,62680.5,63067.3
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",108,"r23m0124.hpc.itc.rwth-aachen.de",12,"12","cross_node",4194304,20,58350.7,59016.3,60184.9,59908.4,60495.7,61580.5,62223.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",109,"r23m0124.hpc.itc.rwth-aachen.de",13,"13","cross_node",4194304,20,57518,58169.3,59440.6,59099.7,59645.3,60837.3,61385.4
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",110,"r23m0124.hpc.itc.rwth-aachen.de",14,"14","cross_node",4194304,20,56665.2,57317.5,58574.1,58274,58877,60123.7,60505.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",111,"r23m0124.hpc.itc.rwth-aachen.de",15,"15","cross_node",4194304,20,55753.9,56503.6,57747.2,57454.4,58054.1,59397.6,59617.6
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",112,"r23m0124.hpc.itc.rwth-aachen.de",16,"16","cross_node",4194304,20,54871,55601.8,56787.5,56584.2,57248.3,58581.2,58743.8
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",113,"r23m0124.hpc.itc.rwth-aachen.de",17,"17","cross_node",4194304,20,54069.8,54732.8,55858.8,55782.8,56523.1,57830.1,57953.5
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",114,"r23m0124.hpc.itc.rwth-aachen.de",18,"18","cross_node",4194304,20,53172.9,53814.4,54811.1,54896.3,55741.7,56969.1,56990.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",115,"r23m0124.hpc.itc.rwth-aachen.de",19,"19","cross_node",4194304,20,52271.9,52940,53805.4,54031.5,54934.6,56094.6,56148.6
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",116,"r23m0124.hpc.itc.rwth-aachen.de",20,"20","cross_node",4194304,20,51376.9,52097.6,52887.7,53186,54118.8,55228.9,55353.2
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",117,"r23m0124.hpc.itc.rwth-aachen.de",21,"21","cross_node",4194304,20,50521.4,51245.9,52008.1,52327.5,53310.9,54326.4,54522.2
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",118,"r23m0124.hpc.itc.rwth-aachen.de",22,"22","cross_node",4194304,20,49651.1,50296.7,51020.1,51432.3,52445.4,53403.1,53619.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",119,"r23m0124.hpc.itc.rwth-aachen.de",23,"23","cross_node",4194304,20,48742.7,49416.4,50084.8,50537.6,51614,52432.7,52716
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",120,"r23m0124.hpc.itc.rwth-aachen.de",24,"24","cross_node",4194304,20,47908.8,48601.3,49224.3,49721.1,50860,51562.4,51858.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",121,"r23m0124.hpc.itc.rwth-aachen.de",25,"25","cross_node",4194304,20,47015.3,47719.9,48341.6,48848.4,50038.7,50663.4,50961.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",122,"r23m0124.hpc.itc.rwth-aachen.de",26,"26","cross_node",4194304,20,46194.1,46873.7,47581.2,48039,49307.2,49807.2,50174.3
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",123,"r23m0124.hpc.itc.rwth-aachen.de",27,"27","cross_node",4194304,20,45378,45955.4,46746.4,47170.5,48518.7,48978.6,49289
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",124,"r23m0124.hpc.itc.rwth-aachen.de",28,"28","cross_node",4194304,20,44544.1,45048.8,45949.5,46343,47759.8,48189.3,48455
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",125,"r23m0124.hpc.itc.rwth-aachen.de",29,"29","cross_node",4194304,20,43689.2,44104,45162.9,45503.7,46979.9,47362.5,47614.6
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",126,"r23m0124.hpc.itc.rwth-aachen.de",30,"30","cross_node",4194304,20,42811.3,43204.6,44354.2,44613.5,46071.5,46565.8,46692.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",127,"r23m0124.hpc.itc.rwth-aachen.de",31,"31","cross_node",4194304,20,41909.6,42303.2,43508.5,43739.5,45166.3,45803.9,45809.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",128,"r23m0124.hpc.itc.rwth-aachen.de",32,"32","cross_node",4194304,20,41948.9,42361.1,43553.7,43756.2,45105.3,45825.9,45867.5
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",129,"r23m0124.hpc.itc.rwth-aachen.de",33,"33","cross_node",4194304,20,41946.8,42380.2,43571.3,43738.4,45007.6,45826.1,45906.2
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",130,"r23m0124.hpc.itc.rwth-aachen.de",34,"34","cross_node",4194304,20,41842.7,42412.2,43617.7,43718.1,44908.9,45786.1,45905.1
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",131,"r23m0124.hpc.itc.rwth-aachen.de",35,"35","cross_node",4194304,20,41765.8,42432.7,43683.2,43715.5,44862.6,45753.8,45938.3
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",132,"r23m0124.hpc.itc.rwth-aachen.de",36,"36","cross_node",4194304,20,41685.9,42472,43744.6,43705.4,44770,45696.7,45954.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",133,"r23m0124.hpc.itc.rwth-aachen.de",37,"37","cross_node",4194304,20,41626.6,42545.2,43822.8,43723.1,44727.4,45686.4,45975.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",134,"r23m0124.hpc.itc.rwth-aachen.de",38,"38","cross_node",4194304,20,41497.4,42567.5,43874.3,43715.7,44639.1,45646.5,45951.8
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",135,"r23m0124.hpc.itc.rwth-aachen.de",39,"39","cross_node",4194304,20,41428.3,42632.4,43875.8,43708.8,44548.8,45589.6,45983.6
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",136,"r23m0124.hpc.itc.rwth-aachen.de",40,"40","cross_node",4194304,20,41399.2,42691.6,43842.9,43697.9,44455.8,45499.6,46035.6
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",137,"r23m0124.hpc.itc.rwth-aachen.de",41,"41","cross_node",4194304,20,41343.5,42741.5,43764.3,43687,44397,45397.9,46122.2
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",138,"r23m0124.hpc.itc.rwth-aachen.de",42,"42","cross_node",4194304,20,41280.8,42804.9,43649.4,43683.3,44386.7,45340.1,46145.6
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",139,"r23m0124.hpc.itc.rwth-aachen.de",43,"43","cross_node",4194304,20,41200.5,42867.5,43516.4,43686.2,44408.1,45327.4,46194.2
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",140,"r23m0124.hpc.itc.rwth-aachen.de",44,"44","cross_node",4194304,20,41140,42952.3,43422.1,43686.1,44403.5,45286.1,46202.4
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",141,"r23m0124.hpc.itc.rwth-aachen.de",45,"45","cross_node",4194304,20,41106.8,43026,43347.1,43702,44390.2,45235.5,46249.1
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",142,"r23m0124.hpc.itc.rwth-aachen.de",46,"46","cross_node",4194304,20,41059.7,43160.4,43363.5,43720,44453.2,45234.4,46253.3
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",143,"r23m0124.hpc.itc.rwth-aachen.de",47,"47","cross_node",4194304,20,41005.2,43151.9,43369.8,43727.3,44507.5,45197.1,46279
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",144,"r23m0124.hpc.itc.rwth-aachen.de",48,"48","cross_node",4194304,20,40955.8,43064.6,43292.5,43618.5,44390.8,45001,46191.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",145,"r23m0124.hpc.itc.rwth-aachen.de",49,"49","cross_node",4194304,20,40917.3,42960.1,43246.8,43524.6,44317.9,44799.8,46104.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",146,"r23m0124.hpc.itc.rwth-aachen.de",50,"50","cross_node",4194304,20,40862.5,42947.9,43154.1,43435,44209.3,44658.4,46061.4
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",147,"r23m0124.hpc.itc.rwth-aachen.de",51,"51","cross_node",4194304,20,40784.8,42940,43112.6,43345.9,44062.5,44533.1,45936.6
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",148,"r23m0124.hpc.itc.rwth-aachen.de",52,"52","cross_node",4194304,20,40734.6,42861.8,43078.9,43254.1,43876.5,44320.9,45833.3
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",149,"r23m0124.hpc.itc.rwth-aachen.de",53,"53","cross_node",4194304,20,40686,42781,43061.9,43172.9,43688.6,44210.4,45714.6
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",150,"r23m0124.hpc.itc.rwth-aachen.de",54,"54","cross_node",4194304,20,40613.3,42698.2,43048.1,43098,43533.3,44149.6,45582.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",151,"r23m0124.hpc.itc.rwth-aachen.de",55,"55","cross_node",4194304,20,40508.6,42679.6,43089.1,43024.7,43373.3,44093.9,45445
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",152,"r23m0124.hpc.itc.rwth-aachen.de",56,"56","cross_node",4194304,20,40569.3,42613.3,43082.8,42966.3,43292.9,44015.4,45343.4
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",153,"r23m0124.hpc.itc.rwth-aachen.de",57,"57","cross_node",4194304,20,40568.3,42537.6,43034.2,42899.1,43182.4,43913.4,45254.5
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",154,"r23m0124.hpc.itc.rwth-aachen.de",58,"58","cross_node",4194304,20,40560.5,42523.9,42890.1,42829.5,43150.7,43786.3,45138
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",155,"r23m0124.hpc.itc.rwth-aachen.de",59,"59","cross_node",4194304,20,40507.3,42504,42828.5,42760,43062.3,43666.4,45068.4
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",156,"r23m0124.hpc.itc.rwth-aachen.de",60,"60","cross_node",4194304,20,40478.1,42409.3,42803.7,42723.3,43034.2,43661.8,45014
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",157,"r23m0124.hpc.itc.rwth-aachen.de",61,"61","cross_node",4194304,20,40380.2,42289,42833.4,42696.9,43044.4,43655.9,44969.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",158,"r23m0124.hpc.itc.rwth-aachen.de",62,"62","cross_node",4194304,20,40331.6,42210,42870.1,42671.8,43096.1,43645.2,44934.4
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",159,"r23m0124.hpc.itc.rwth-aachen.de",63,"63","cross_node",4194304,20,40314.3,42116.4,42906.2,42617.7,43124.7,43626,44858.5
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",160,"r23m0124.hpc.itc.rwth-aachen.de",64,"64","cross_node",4194304,20,40296.7,42020.3,42930.1,42583.7,43173.3,43617.6,44761.8
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",161,"r23m0124.hpc.itc.rwth-aachen.de",65,"65","cross_node",4194304,20,40220.7,41902.2,42933.8,42534.1,43176.8,43607.2,44668.1
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",162,"r23m0124.hpc.itc.rwth-aachen.de",66,"66","cross_node",4194304,20,40191.7,41761.4,42933.4,42487.2,43218.9,43621.7,44574.4
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",163,"r23m0124.hpc.itc.rwth-aachen.de",67,"67","cross_node",4194304,20,40186.4,41589.4,42916,42429.9,43259,43592,44464.5
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",164,"r23m0124.hpc.itc.rwth-aachen.de",68,"68","cross_node",4194304,20,40162.6,41455.5,42917,42370,43122.6,43559.3,44383.6
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",165,"r23m0124.hpc.itc.rwth-aachen.de",69,"69","cross_node",4194304,20,40097.5,41327,42902.9,42315.2,43140.2,43511.5,44338.6
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",166,"r23m0124.hpc.itc.rwth-aachen.de",70,"70","cross_node",4194304,20,40045.8,41196.7,42925.2,42267.3,43139.3,43480.9,44306.2
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",167,"r23m0124.hpc.itc.rwth-aachen.de",71,"71","cross_node",4194304,20,39957.3,41097.5,42941.2,42223.4,43114.3,43443.8,44231.4
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",168,"r23m0124.hpc.itc.rwth-aachen.de",72,"72","cross_node",4194304,20,39869.8,41050.2,42979.6,42201.4,43133.7,43462.6,44162.8
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",169,"r23m0124.hpc.itc.rwth-aachen.de",73,"73","cross_node",4194304,20,39849.4,40965.9,43010.1,42169.2,43143.2,43466.8,44053
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",170,"r23m0124.hpc.itc.rwth-aachen.de",74,"74","cross_node",4194304,20,39836.5,40905.6,43046,42148.3,43185.6,43491,43976.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",171,"r23m0124.hpc.itc.rwth-aachen.de",75,"75","cross_node",4194304,20,39827.2,40850.4,43070,42113.6,43217.2,43495.1,43872.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",172,"r23m0124.hpc.itc.rwth-aachen.de",76,"76","cross_node",4194304,20,39809.9,40797.6,43055.6,42079.4,43275.6,43529.3,43794.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",173,"r23m0124.hpc.itc.rwth-aachen.de",77,"77","cross_node",4194304,20,39765.9,40694.8,43064.3,42040.3,43273.9,43523.9,43718.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",174,"r23m0124.hpc.itc.rwth-aachen.de",78,"78","cross_node",4194304,20,39767.9,40608.6,43062.9,42008.9,43288.6,43515.6,43664.3
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",175,"r23m0124.hpc.itc.rwth-aachen.de",79,"79","cross_node",4194304,20,39737.8,40509.1,43080.2,41976.2,43277.7,43566.1,43614.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",176,"r23m0124.hpc.itc.rwth-aachen.de",80,"80","cross_node",4194304,20,39701.5,40519.9,43192,42049.4,43437.3,43678.8,43727.4
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",177,"r23m0124.hpc.itc.rwth-aachen.de",81,"81","cross_node",4194304,20,39659.8,40503.8,43335.4,42111.3,43545.6,43784.8,43844.2
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",178,"r23m0124.hpc.itc.rwth-aachen.de",82,"82","cross_node",4194304,20,39634.9,40500.7,43435.4,42171.2,43664.5,43909.4,43923
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",179,"r23m0124.hpc.itc.rwth-aachen.de",83,"83","cross_node",4194304,20,39619.3,40492,43518.6,42229,43793,43935.7,44029
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",180,"r23m0124.hpc.itc.rwth-aachen.de",84,"84","cross_node",4194304,20,39608,40539.1,43660.3,42321.4,43978.4,44107.2,44197.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",181,"r23m0124.hpc.itc.rwth-aachen.de",85,"85","cross_node",4194304,20,39604.4,40536.1,43794.7,42408.9,44157.9,44246.4,44417.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",182,"r23m0124.hpc.itc.rwth-aachen.de",86,"86","cross_node",4194304,20,39613.2,40553.7,43911.7,42491.6,44294.3,44435.8,44572.2
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",183,"r23m0124.hpc.itc.rwth-aachen.de",87,"87","cross_node",4194304,20,39640.1,40552.3,43978.7,42580.2,44417.4,44604.2,44738.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",184,"r23m0124.hpc.itc.rwth-aachen.de",88,"88","cross_node",4194304,20,39592.9,40575.6,44050.7,42660.4,44542.8,44789.5,44861.7
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",185,"r23m0124.hpc.itc.rwth-aachen.de",89,"89","cross_node",4194304,20,39598.2,40549.3,44128.2,42730.4,44670.2,44960.3,44999.6
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",186,"r23m0124.hpc.itc.rwth-aachen.de",90,"90","cross_node",4194304,20,39596.1,40493.5,44198.1,42804.7,44803.4,45078.6,45189
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",187,"r23m0124.hpc.itc.rwth-aachen.de",91,"91","cross_node",4194304,20,39572.5,40494.4,44240.8,42863.8,44931.4,45271.2,45362.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",188,"r23m0124.hpc.itc.rwth-aachen.de",92,"92","cross_node",4194304,20,39644,40495.4,44229.3,42903.5,45025.5,45439.8,45471.9
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",189,"r23m0124.hpc.itc.rwth-aachen.de",93,"93","cross_node",4194304,20,39733.7,40474.9,44226.7,42944.3,45131,45573.3,45599.5
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",190,"r23m0124.hpc.itc.rwth-aachen.de",94,"94","cross_node",4194304,20,39740.1,40426.9,44172.1,42979.4,45251,45677,45719.6
7_credits_cap32,0,"n23m0123.hpc.itc.rwth-aachen.de",191,"r23m0124.hpc.itc.rwth-aachen.de",95,"95","cross_node",4194304,20,39691.2,40371.2,44153.3,43011.4,45375.5,45742.9,45830.2
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",1,"n23m0123.hpc.itc.rwth-aachen.de",1,"1","same_numa",4194304,20,2168.8,2279.64,4012.91,4465.03,4208.9,8415.14,20542.1
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2","same_numa",4194304,20,2230.52,2362.43,4220.51,7623.6,6016.75,21578.2,40797.6
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3","same_numa",4194304,20,2192.48,4214.77,5913.46,8411.1,6454.78,12227.5,60978
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",4,"n23m0123.hpc.itc.rwth-aachen.de",4,"4","same_numa",4194304,20,2275.86,5491.49,7696.74,7462.23,7846.68,10332.5,23781.4
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",5,"n23m0123.hpc.itc.rwth-aachen.de",5,"5","same_numa",4194304,20,4205.48,7789.68,9566.34,13291.4,10164.4,23507.1,85271.8
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",6,"n23m0123.hpc.itc.rwth-aachen.de",6,"6","same_numa",4194304,20,7771.74,10912.4,11458.7,13503.6,12017.3,20493.4,50569.5
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",7,"n23m0123.hpc.itc.rwth-aachen.de",7,"7","same_numa",4194304,20,9529.41,13162.9,13349.3,18988.1,16047.8,36026.9,80177.5
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",8,"n23m0123.hpc.itc.rwth-aachen.de",8,"8","same_numa",4194304,20,8007.39,13297.2,15086.9,15380.1,15180.2,18234.4,40455.4
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",9,"n23m0123.hpc.itc.rwth-aachen.de",9,"9","same_numa",4194304,20,11330,14633.9,16953.5,18022.9,19411.1,26641.4,37294.2
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",10,"n23m0123.hpc.itc.rwth-aachen.de",10,"10","same_numa",4194304,20,13203.4,16356.1,16964.6,19258,18754.4,26704.9,48851.6
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",11,"n23m0123.hpc.itc.rwth-aachen.de",11,"11","same_numa",4194304,20,11421.1,20382.2,21511.4,23227.7,22889.4,38801.4,42483.7
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",12,"n23m0123.hpc.itc.rwth-aachen.de",12,"12","same_socket_diff_numa",4194304,20,6131.32,18855,20631.7,24112.6,23414.6,35918.9,73972
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",13,"n23m0123.hpc.itc.rwth-aachen.de",13,"13","same_socket_diff_numa",4194304,20,13446.8,22058.1,23821.3,27506,24343,32037.2,122492
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",14,"n23m0123.hpc.itc.rwth-aachen.de",14,"14","same_socket_diff_numa",4194304,20,9859.59,23978.2,25496.7,27719,27280.4,36179,83374.9
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",15,"n23m0123.hpc.itc.rwth-aachen.de",15,"15","same_socket_diff_numa",4194304,20,22130.2,25546.3,27273.7,29862.7,29160,35612.4,81827.4
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",16,"n23m0123.hpc.itc.rwth-aachen.de",16,"16","same_socket_diff_numa",4194304,20,11608.4,24733.7,27282.2,28686.1,28955,34947.1,87472.7
7_credits_cap64,0,"n23m0123.hpc.itc.rwth-aachen.de",17,"n23m0123.hpc.itc.rwth-aachen.de",17,"17","same_socket_diff_numa",4194304,20,15278.7,27703.9,30359.8,29375.5,30891.8,32788.3,47182
