pattern,target_rank,target_host,worker_rank,worker_host,worker_cpu,worker_affinity,worker_ip,locality_tier,iface,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
6_serialized_ref,0,"n23m0123.hpc.itc.rwth-aachen.de",187,"r23m0124.hpc.itc.rwth-aachen.de",91,"91","134.61.44.214","cross_node","ib0",4194304,20,297896,300175,301816,301686,302889,304876,306023
6_serialized_ref,0,"n23m0123.hpc.itc.rwth-aachen.de",188,"r23m0124.hpc.itc.rwth-aachen.de",92,"92","134.61.44.214","cross_node","ib0",4194304,20,298541,300711,302414,302272,303531,305435,306635
6_serialized_ref,0,"n23m0123.hpc.itc.rwth-aachen.de",189,"r23m0124.hpc.itc.rwth-aachen.de",93,"93","134.61.44.214","cross_node","ib0",4194304,20,298671,301231,302931,302802,304106,305749,307368
6_serialized_ref,0,"n23m0123.hpc.itc.rwth-aachen.de",190,"r23m0124.hpc.itc.rwth-aachen.de",94,"94","134.61.44.214","cross_node","ib0",4194304,20,299245,301438,303128,303008,304325,306266,307472
6_serialized_ref,0,"n23m0123.hpc.itc.rwth-aachen.de",191,"r23m0124.hpc.itc.rwth-aachen.de",95,"95","134.61.44.214","cross_node","ib0",4194304,20,299727,301885,303558,303464,304784,306578,307664
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0","134.61.45.208","cross_node","ib0",4194304,20,200336,203290,204652,205272,205770,211906,214138
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",1,"n23m0123.hpc.itc.rwth-aachen.de",1,"1","134.61.45.208","cross_node","ib0",4194304,20,199156,202414,203835,204319,205001,211528,212279
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2","134.61.45.208","cross_node","ib0",4194304,20,200064,202099,202835,203543,203894,209317,213221
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3","134.61.45.208","cross_node","ib0",4194304,20,197699,202874,204745,204651,205725,211445,213315
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",4,"n23m0123.hpc.itc.rwth-aachen.de",4,"4","134.61.45.208","cross_node","ib0",4194304,20,197228,198886,200260,201187,201969,208199,209576
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",5,"n23m0123.hpc.itc.rwth-aachen.de",5,"5","134.61.45.208","cross_node","ib0",4194304,20,192097,195738,197788,197860,199086,204034,208661
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",6,"n23m0123.hpc.itc.rwth-aachen.de",6,"6","134.61.45.208","cross_node","ib0",4194304,20,142765,197262,198944,193319,200023,203140,205067
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",7,"n23m0123.hpc.itc.rwth-aachen.de",7,"7","134.61.45.208","cross_node","ib0",4194304,20,185259,195724,198385,199034,200222,209491,222170
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",8,"n23m0123.hpc.itc.rwth-aachen.de",8,"8","134.61.45.208","cross_node","ib0",4194304,20,139586,194233,195986,193890,197731,206160,208347
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",9,"n23m0123.hpc.itc.rwth-aachen.de",9,"9","134.61.45.208","cross_node","ib0",4194304,20,192539,195079,197016,197493,199609,203430,208503
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",10,"n23m0123.hpc.itc.rwth-aachen.de",10,"10","134.61.45.208","cross_node","ib0",4194304,20,158939,196601,197863,196558,199446,203130,206066
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",11,"n23m0123.hpc.itc.rwth-aachen.de",11,"11","134.61.45.208","cross_node","ib0",4194304,20,191327,195793,197608,197694,199131,204916,208943
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",12,"n23m0123.hpc.itc.rwth-aachen.de",12,"12","134.61.45.208","cross_node","ib0",4194304,20,170418,191922,194878,193653,198133,200315,207203
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",13,"n23m0123.hpc.itc.rwth-aachen.de",13,"13","134.61.45.208","cross_node","ib0",4194304,20,162579,166908,171135,170940,173763,178584,183967
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",14,"n23m0123.hpc.itc.rwth-aachen.de",14,"14","134.61.45.208","cross_node","ib0",4194304,20,145698,167681,170536,169093,172344,178712,186642
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",15,"n23m0123.hpc.itc.rwth-aachen.de",15,"15","134.61.45.208","cross_node","ib0",4194304,20,155208,195154,196702,195132,199082,203237,209329
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",16,"n23m0123.hpc.itc.rwth-aachen.de",16,"16","134.61.45.208","cross_node","ib0",4194304,20,165221,184939,193874,190635,197325,199118,204548
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",17,"n23m0123.hpc.itc.rwth-aachen.de",17,"17","134.61.45.208","cross_node","ib0",4194304,20,177113,195022,197838,197195,199527,205170,209024
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",18,"n23m0123.hpc.itc.rwth-aachen.de",18,"18","134.61.45.208","cross_node","ib0",4194304,20,185741,196393,198420,197618,199899,201381,204186
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",19,"n23m0123.hpc.itc.rwth-aachen.de",19,"19","134.61.45.208","cross_node","ib0",4194304,20,164903,193859,196662,195424,198398,203072,208660
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",20,"n23m0123.hpc.itc.rwth-aachen.de",20,"20","134.61.45.208","cross_node","ib0",4194304,20,172482,193670,197074,195809,199059,206369,209202
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",21,"n23m0123.hpc.itc.rwth-aachen.de",21,"21","134.61.45.208","cross_node","ib0",4194304,20,139230,173243,194786,183324,198890,205649,209154
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",22,"n23m0123.hpc.itc.rwth-aachen.de",22,"22","134.61.45.208","cross_node","ib0",4194304,20,159652,194447,197228,193207,198724,201121,206985
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",23,"n23m0123.hpc.itc.rwth-aachen.de",23,"23","134.61.45.208","cross_node","ib0",4194304,20,179490,193266,197528,196210,200070,202097,207918
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",24,"n23m0123.hpc.itc.rwth-aachen.de",24,"24","134.61.45.208","cross_node","ib0",4194304,20,113845,143627,163000,157054,168849,173935,174816
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",25,"n23m0123.hpc.itc.rwth-aachen.de",25,"25","134.61.45.208","cross_node","ib0",4194304,20,188733,195739,198010,197740,198990,203292,208661
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",26,"n23m0123.hpc.itc.rwth-aachen.de",26,"26","134.61.45.208","cross_node","ib0",4194304,20,139053,151142,183777,186590,192334,211466,389985
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",27,"n23m0123.hpc.itc.rwth-aachen.de",27,"27","134.61.45.208","cross_node","ib0",4194304,20,193283,196530,197727,198347,199293,204033,209029
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",28,"n23m0123.hpc.itc.rwth-aachen.de",28,"28","134.61.45.208","cross_node","ib0",4194304,20,184389,194147,197358,196493,199527,202900,208818
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",29,"n23m0123.hpc.itc.rwth-aachen.de",29,"29","134.61.45.208","cross_node","ib0",4194304,20,135343,164731,168302,163977,170001,175351,175364
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",30,"n23m0123.hpc.itc.rwth-aachen.de",30,"30","134.61.45.208","cross_node","ib0",4194304,20,183577,193973,195603,195895,197586,204671,207104
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",31,"n23m0123.hpc.itc.rwth-aachen.de",31,"31","134.61.45.208","cross_node","ib0",4194304,20,165280,168999,170381,171350,173729,177753,181392
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",32,"n23m0123.hpc.itc.rwth-aachen.de",32,"32","134.61.45.208","cross_node","ib0",4194304,20,186234,193612,196267,196364,198889,202691,209153
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",33,"n23m0123.hpc.itc.rwth-aachen.de",33,"33","134.61.45.208","cross_node","ib0",4194304,20,176319,194127,196543,196244,197647,203362,208361
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",34,"n23m0123.hpc.itc.rwth-aachen.de",34,"34","134.61.45.208","cross_node","ib0",4194304,20,142854,148116,167598,169832,192402,199353,203325
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",35,"n23m0123.hpc.itc.rwth-aachen.de",35,"35","134.61.45.208","cross_node","ib0",4194304,20,182381,193298,196068,194187,197963,199720,203477
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",36,"n23m0123.hpc.itc.rwth-aachen.de",36,"36","134.61.45.208","cross_node","ib0",4194304,20,194394,195780,197229,198440,199957,204844,208135
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",37,"n23m0123.hpc.itc.rwth-aachen.de",37,"37","134.61.45.208","cross_node","ib0",4194304,20,133533,142713,166958,159040,169050,172279,176103
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",38,"n23m0123.hpc.itc.rwth-aachen.de",38,"38","134.61.45.208","cross_node","ib0",4194304,20,164601,170038,172375,172482,174461,177563,185441
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",39,"n23m0123.hpc.itc.rwth-aachen.de",39,"39","134.61.45.208","cross_node","ib0",4194304,20,191593,196025,197962,198167,198621,205422,208030
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",40,"n23m0123.hpc.itc.rwth-aachen.de",40,"40","134.61.45.208","cross_node","ib0",4194304,20,185941,195480,197877,197135,200218,203728,205315
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",41,"n23m0123.hpc.itc.rwth-aachen.de",41,"41","134.61.45.208","cross_node","ib0",4194304,20,129063,161119,167605,160829,168801,175487,176923
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",42,"n23m0123.hpc.itc.rwth-aachen.de",42,"42","134.61.45.208","cross_node","ib0",4194304,20,180660,190180,196753,194107,198500,200350,200909
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",43,"n23m0123.hpc.itc.rwth-aachen.de",43,"43","134.61.45.208","cross_node","ib0",4194304,20,188379,194135,197232,196834,198512,201990,208358
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",44,"n23m0123.hpc.itc.rwth-aachen.de",44,"44","134.61.45.208","cross_node","ib0",4194304,20,168904,194753,196828,195032,199410,201271,205769
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",45,"n23m0123.hpc.itc.rwth-aachen.de",45,"45","134.61.45.208","cross_node","ib0",4194304,20,150794,154106,163375,161948,165577,172850,175927
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",46,"n23m0123.hpc.itc.rwth-aachen.de",46,"46","134.61.45.208","cross_node","ib0",4194304,20,137568,147106,184555,173401,193327,200633,200763
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",47,"n23m0123.hpc.itc.rwth-aachen.de",47,"47","134.61.45.208","cross_node","ib0",4194304,20,171362,195100,196643,196113,198844,202851,208872
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",48,"n23m0123.hpc.itc.rwth-aachen.de",48,"48","134.61.45.208","cross_node","ib0",4194304,20,178038,194557,198273,194774,199184,200229,200337
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",49,"n23m0123.hpc.itc.rwth-aachen.de",49,"49","134.61.45.208","cross_node","ib0",4194304,20,179280,195003,198398,197254,199881,205503,205641
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",50,"n23m0123.hpc.itc.rwth-aachen.de",50,"50","134.61.45.208","cross_node","ib0",4194304,20,134226,138242,158671,152782,162818,173558,173609
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",51,"n23m0123.hpc.itc.rwth-aachen.de",51,"51","134.61.45.208","cross_node","ib0",4194304,20,141044,186693,195977,187151,199243,201410,202630
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",52,"n23m0123.hpc.itc.rwth-aachen.de",52,"52","134.61.45.208","cross_node","ib0",4194304,20,148727,196726,198101,196190,199853,205731,208240
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",53,"n23m0123.hpc.itc.rwth-aachen.de",53,"53","134.61.45.208","cross_node","ib0",4194304,20,192783,195792,196989,197818,199059,204298,206403
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",54,"n23m0123.hpc.itc.rwth-aachen.de",54,"54","134.61.45.208","cross_node","ib0",4194304,20,146515,195819,197877,195285,199220,205898,206248
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",55,"n23m0123.hpc.itc.rwth-aachen.de",55,"55","134.61.45.208","cross_node","ib0",4194304,20,129058,167584,169560,168634,172464,177351,183448
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",56,"n23m0123.hpc.itc.rwth-aachen.de",56,"56","134.61.45.208","cross_node","ib0",4194304,20,110052,158738,167705,160525,170549,174847,176529
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",57,"n23m0123.hpc.itc.rwth-aachen.de",57,"57","134.61.45.208","cross_node","ib0",4194304,20,157843,194596,197923,195247,199705,201041,204142
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",58,"n23m0123.hpc.itc.rwth-aachen.de",58,"58","134.61.45.208","cross_node","ib0",4194304,20,192532,195680,198223,198061,199700,202883,205509
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",59,"n23m0123.hpc.itc.rwth-aachen.de",59,"59","134.61.45.208","cross_node","ib0",4194304,20,183747,194571,196626,196231,199292,201719,206779
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",60,"n23m0123.hpc.itc.rwth-aachen.de",60,"60","134.61.45.208","cross_node","ib0",4194304,20,181767,195038,198059,197017,200029,206291,207449
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",61,"n23m0123.hpc.itc.rwth-aachen.de",61,"61","134.61.45.208","cross_node","ib0",4194304,20,161396,191800,193483,193063,197510,200592,203469
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",62,"n23m0123.hpc.itc.rwth-aachen.de",62,"62","134.61.45.208","cross_node","ib0",4194304,20,181264,194319,197105,196202,199915,205833,206502
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",63,"n23m0123.hpc.itc.rwth-aachen.de",63,"63","134.61.45.208","cross_node","ib0",4194304,20,141564,157425,169871,173256,188017,204231,209038
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",64,"n23m0123.hpc.itc.rwth-aachen.de",64,"64","134.61.45.208","cross_node","ib0",4194304,20,146091,190930,193599,189071,198096,203334,206106
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",65,"n23m0123.hpc.itc.rwth-aachen.de",65,"65","134.61.45.208","cross_node","ib0",4194304,20,192341,195084,198347,197884,198913,205920,207656
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",66,"n23m0123.hpc.itc.rwth-aachen.de",66,"66","134.61.45.208","cross_node","ib0",4194304,20,185693,195053,198614,197372,199631,206407,208760
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",67,"n23m0123.hpc.itc.rwth-aachen.de",67,"67","134.61.45.208","cross_node","ib0",4194304,20,161033,191988,196741,192982,198530,201051,202093
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",68,"n23m0123.hpc.itc.rwth-aachen.de",68,"68","134.61.45.208","cross_node","ib0",4194304,20,151619,162807,168480,166976,171281,175083,177070
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",69,"n23m0123.hpc.itc.rwth-aachen.de",69,"69","134.61.45.208","cross_node","ib0",4194304,20,182217,193016,195381,194912,197943,200661,201863
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",70,"n23m0123.hpc.itc.rwth-aachen.de",70,"70","134.61.45.208","cross_node","ib0",4194304,20,187173,193853,196122,195800,197671,200589,204495
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",71,"n23m0123.hpc.itc.rwth-aachen.de",71,"71","134.61.45.208","cross_node","ib0",4194304,20,180728,194578,195647,195972,198725,203573,206711
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",72,"n23m0123.hpc.itc.rwth-aachen.de",72,"72","134.61.45.208","cross_node","ib0",4194304,20,168521,192414,194215,193731,197870,201712,203329
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",73,"n23m0123.hpc.itc.rwth-aachen.de",73,"73","134.61.45.208","cross_node","ib0",4194304,20,149626,195421,197760,194993,199976,203208,208819
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",74,"n23m0123.hpc.itc.rwth-aachen.de",74,"74","134.61.45.208","cross_node","ib0",4194304,20,191273,196373,197536,197780,198579,206249,207924
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",75,"n23m0123.hpc.itc.rwth-aachen.de",75,"75","134.61.45.208","cross_node","ib0",4194304,20,167050,195524,197846,196331,200345,205184,207471
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",76,"n23m0123.hpc.itc.rwth-aachen.de",76,"76","134.61.45.208","cross_node","ib0",4194304,20,132780,143225,165534,157166,168247,169963,175060
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",77,"n23m0123.hpc.itc.rwth-aachen.de",77,"77","134.61.45.208","cross_node","ib0",4194304,20,152891,168507,170861,170015,172092,178030,185692
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",78,"n23m0123.hpc.itc.rwth-aachen.de",78,"78","134.61.45.208","cross_node","ib0",4194304,20,138969,184690,196945,186742,199890,202829,208362
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",79,"n23m0123.hpc.itc.rwth-aachen.de",79,"79","134.61.45.208","cross_node","ib0",4194304,20,181575,191621,196506,194810,198863,201268,207307
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",80,"n23m0123.hpc.itc.rwth-aachen.de",80,"80","134.61.45.208","cross_node","ib0",4194304,20,143240,187656,193291,188938,196394,199098,204677
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",81,"n23m0123.hpc.itc.rwth-aachen.de",81,"81","134.61.45.208","cross_node","ib0",4194304,20,132371,165467,170420,167258,172789,176321,179974
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",82,"n23m0123.hpc.itc.rwth-aachen.de",82,"82","134.61.45.208","cross_node","ib0",4194304,20,149850,167048,171160,169905,174271,176486,176968
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",83,"n23m0123.hpc.itc.rwth-aachen.de",83,"83","134.61.45.208","cross_node","ib0",4194304,20,186171,197193,198844,198334,199781,202143,206008
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",84,"n23m0123.hpc.itc.rwth-aachen.de",84,"84","134.61.45.208","cross_node","ib0",4194304,20,154366,165191,168268,168907,174320,177306,184541
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",85,"n23m0123.hpc.itc.rwth-aachen.de",85,"85","134.61.45.208","cross_node","ib0",4194304,20,120983,139057,146482,152328,168490,172500,172691
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",86,"n23m0123.hpc.itc.rwth-aachen.de",86,"86","134.61.45.208","cross_node","ib0",4194304,20,144794,188789,196140,189263,199077,202341,204978
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",87,"n23m0123.hpc.itc.rwth-aachen.de",87,"87","134.61.45.208","cross_node","ib0",4194304,20,142514,182924,191857,183441,194206,201626,201985
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",88,"n23m0123.hpc.itc.rwth-aachen.de",88,"88","134.61.45.208","cross_node","ib0",4194304,20,187037,195877,197545,197189,198446,202529,205769
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",89,"n23m0123.hpc.itc.rwth-aachen.de",89,"89","134.61.45.208","cross_node","ib0",4194304,20,182343,195346,197262,196526,199005,205448,208139
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",90,"n23m0123.hpc.itc.rwth-aachen.de",90,"90","134.61.45.208","cross_node","ib0",4194304,20,147714,189542,196623,189568,200040,202169,205116
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",91,"n23m0123.hpc.itc.rwth-aachen.de",91,"91","134.61.45.208","cross_node","ib0",4194304,20,180829,192244,196011,195201,199078,203904,205377
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",92,"n23m0123.hpc.itc.rwth-aachen.de",92,"92","134.61.45.208","cross_node","ib0",4194304,20,130211,158336,165591,160483,169732,174608,179999
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",93,"n23m0123.hpc.itc.rwth-aachen.de",93,"93","134.61.45.208","cross_node","ib0",4194304,20,144886,166090,168405,166073,173022,175792,182686
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",94,"n23m0123.hpc.itc.rwth-aachen.de",94,"94","134.61.45.208","cross_node","ib0",4194304,20,153305,169352,170506,170127,173727,178424,185313
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",95,"n23m0123.hpc.itc.rwth-aachen.de",95,"95","134.61.45.208","cross_node","ib0",4194304,20,171757,193107,196454,194616,197603,205509,206781
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",97,"r23m0124.hpc.itc.rwth-aachen.de",1,"1","134.61.44.214","same_numa","ib0",4194304,20,21757.4,22131.5,23457.5,24042.4,25839.7,27059,28336.2
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",98,"r23m0124.hpc.itc.rwth-aachen.de",2,"2","134.61.44.214","same_numa","ib0",4194304,20,22434.1,22824.1,25573.3,39351,27623.5,119397,133689
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",99,"r23m0124.hpc.itc.rwth-aachen.de",3,"3","134.61.44.214","same_numa","ib0",4194304,20,23097.2,23529,25055.2,29764.7,27514.2,33782.3,110981
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",100,"r23m0124.hpc.itc.rwth-aachen.de",4,"4","134.61.44.214","same_numa","ib0",4194304,20,23891.7,24521.5,25902.8,36491.3,28706.3,105076,153254
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",101,"r23m0124.hpc.itc.rwth-aachen.de",5,"5","134.61.44.214","same_numa","ib0",4194304,20,24459.7,25426.4,26555,38714.5,29424.7,139142,149192
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",102,"r23m0124.hpc.itc.rwth-aachen.de",6,"6","134.61.44.214","same_numa","ib0",4194304,20,25103.5,25624.6,26906.6,27482.7,29172,30528.5,31768.4
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",103,"r23m0124.hpc.itc.rwth-aachen.de",7,"7","134.61.44.214","same_numa","ib0",4194304,20,25789.2,26339.8,27575.4,28169.8,29867.6,31220.6,32456.7
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",104,"r23m0124.hpc.itc.rwth-aachen.de",8,"8","134.61.44.214","same_numa","ib0",4194304,20,26477.4,27068.4,28282.5,28877,30543.4,31928.3,33152
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",105,"r23m0124.hpc.itc.rwth-aachen.de",9,"9","134.61.44.214","same_numa","ib0",4194304,20,27125.7,27791.8,28941.1,29548.3,31261.2,32590.6,33815.9
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",106,"r23m0124.hpc.itc.rwth-aachen.de",10,"10","134.61.44.214","same_numa","ib0",4194304,20,27774.4,28468.8,29527.7,30206.9,31874.1,33292.8,34486.3
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",107,"r23m0124.hpc.itc.rwth-aachen.de",11,"11","134.61.44.214","same_numa","ib0",4194304,20,28445.8,29237.9,30219.4,30910.1,32559,33974.6,35146.5
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",108,"r23m0124.hpc.itc.rwth-aachen.de",12,"12","134.61.44.214","same_socket_diff_numa","ib0",4194304,20,29093.8,29895.4,30902.7,31568.4,33191.4,34651.1,35826.2
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",109,"r23m0124.hpc.itc.rwth-aachen.de",13,"13","134.61.44.214","same_socket_diff_numa","ib0",4194304,20,29716.2,30538.4,31480.7,32206.5,33823.3,35341.9,36466.2
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",110,"r23m0124.hpc.itc.rwth-aachen.de",14,"14","134.61.44.214","same_socket_diff_numa","ib0",4194304,20,30366.3,31212.5,32126.7,38767.1,34736.9,42877.8,152619
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",111,"r23m0124.hpc.itc.rwth-aachen.de",15,"15","134.61.44.214","same_socket_diff_numa","ib0",4194304,20,31035.1,31909.1,32797.7,33554.4,35167.3,36831.6,37777.4
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",112,"r23m0124.hpc.itc.rwth-aachen.de",16,"16","134.61.44.214","same_socket_diff_numa","ib0",4194304,20,31698.5,32608.2,33462.9,34248.5,35895.8,37713.8,38460.7
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",113,"r23m0124.hpc.itc.rwth-aachen.de",17,"17","134.61.44.214","same_socket_diff_numa","ib0",4194304,20,32385.1,33336.6,34579.9,43858.4,37714.6,102804,145522
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",114,"r23m0124.hpc.itc.rwth-aachen.de",18,"18","134.61.44.214","same_socket_diff_numa","ib0",4194304,20,33044.4,34038.6,34854.7,35632.9,37256.5,39159.8,39821.3
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",115,"r23m0124.hpc.itc.rwth-aachen.de",19,"19","134.61.44.214","same_socket_diff_numa","ib0",4194304,20,33724.9,34794.7,35455.5,36303.5,37946.4,39948.9,40521.8
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",116,"r23m0124.hpc.itc.rwth-aachen.de",20,"20","134.61.44.214","same_socket_diff_numa","ib0",4194304,20,34410.1,35448.7,36277.4,53426.9,39858.9,147487,162712
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",117,"r23m0124.hpc.itc.rwth-aachen.de",21,"21","134.61.44.214","same_socket_diff_numa","ib0",4194304,20,35178.9,36169.7,36778.8,37678.7,39292.2,41484.6,41878.3
1_incast_191to1,96,"r23m0124.hpc.itc.rwth-aachen.de",118,"r23m0124.hpc.itc.rwth-aachen.de",22,"22","134.61.44.214","same_socket_diff_numa","ib0",4194304,20,35740.8,37150.8,37928,60870.3,41097.1,149554,177173
