pattern,target_rank,target_host,worker_rank,worker_host,worker_cpu,worker_affinity,locality_tier,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",5,"n23m0223.hpc.itc.rwth-aachen.de",5,"5","same_numa",4194304,20,3476.27,4804.27,5492.43,5693.78,6851.57,7527.72,7761.85
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6","same_numa",4194304,20,3381.48,4011.74,5526.23,5403.57,6369.63,7517.41,7576.63
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7","same_numa",4194304,20,5321.42,6308.6,8326.42,7772.79,9258.28,9401.26,9427.46
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",8,"n23m0223.hpc.itc.rwth-aachen.de",8,"8","same_numa",4194304,20,5595.3,6552.29,9126.78,8442.03,9386.67,11349,11817.1
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",9,"n23m0223.hpc.itc.rwth-aachen.de",9,"9","same_numa",4194304,20,6856.91,7929.24,9336.51,9296.19,11145.1,11293.5,11406.5
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",10,"n23m0223.hpc.itc.rwth-aachen.de",10,"10","same_numa",4194304,20,6713.34,8083.4,11357.9,10709.3,13057.2,13245.3,13634.9
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",11,"n23m0223.hpc.itc.rwth-aachen.de",11,"11","same_numa",4194304,20,7861.01,10100.6,12485.7,12015.4,13145.5,16660.3,16989.1
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",12,"n23m0223.hpc.itc.rwth-aachen.de",12,"12","same_socket_diff_numa",4194304,20,8087.22,9996.95,12534.6,12221.8,14843.9,15695.7,16703.3
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",13,"n23m0223.hpc.itc.rwth-aachen.de",13,"13","same_socket_diff_numa",4194304,20,9163.2,11136.7,14168.6,13557.6,16592.1,16885.5,17556.7
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",14,"n23m0223.hpc.itc.rwth-aachen.de",14,"14","same_socket_diff_numa",4194304,20,10159.8,11723.5,15503.3,14644,16578.5,18261.3,19992.3
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",15,"n23m0223.hpc.itc.rwth-aachen.de",15,"15","same_socket_diff_numa",4194304,20,10312.7,12326.5,16392.9,15651.1,18304.1,20154.3,21213.9
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",16,"n23m0223.hpc.itc.rwth-aachen.de",16,"16","same_socket_diff_numa",4194304,20,12378.3,14014.8,15769.4,16302,18756.3,19910.1,20249.8
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",17,"n23m0223.hpc.itc.rwth-aachen.de",17,"17","same_socket_diff_numa",4194304,20,12484.6,14166.8,17623.6,17377.6,19850.2,21392.5,22948.7
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",18,"n23m0223.hpc.itc.rwth-aachen.de",18,"18","same_socket_diff_numa",4194304,20,12364.5,16391.6,18932.6,18593.8,21446.8,23010.4,23016.1
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",19,"n23m0223.hpc.itc.rwth-aachen.de",19,"19","same_socket_diff_numa",4194304,20,12538.7,15832.1,19571.8,19058.6,22996.1,23455.7,24526.3
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",20,"n23m0223.hpc.itc.rwth-aachen.de",20,"20","same_socket_diff_numa",4194304,20,14619.7,17007.8,20324,20402,23071.3,26144.3,26638.8
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",21,"n23m0223.hpc.itc.rwth-aachen.de",21,"21","same_socket_diff_numa",4194304,20,15720.1,18691.3,22468.3,21126.9,24414.2,25026.8,26273.4
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",22,"n23m0223.hpc.itc.rwth-aachen.de",22,"22","same_socket_diff_numa",4194304,20,14703.2,18709.4,22849,22228.2,26269,26697.1,27792.5
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",23,"n23m0223.hpc.itc.rwth-aachen.de",23,"23","same_socket_diff_numa",4194304,20,16895.6,19390.6,23221.5,22765.5,26213.6,27633.8,28019
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",24,"n23m0223.hpc.itc.rwth-aachen.de",24,"24","same_socket_diff_numa",4194304,20,18105.5,20785,25189.3,24266.4,27979.4,28395,29458.2
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",25,"n23m0223.hpc.itc.rwth-aachen.de",25,"25","same_socket_diff_numa",4194304,20,19314,22190.7,26422.5,25806.9,29878,30252.6,31308.8
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",26,"n23m0223.hpc.itc.rwth-aachen.de",26,"26","same_socket_diff_numa",4194304,20,19333.5,23437.5,28388.7,27177.5,30422.3,33375,33472.4
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",27,"n23m0223.hpc.itc.rwth-aachen.de",27,"27","same_socket_diff_numa",4194304,20,19464,22379,26824,26914.4,30268.6,32544.3,33642.4
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",28,"n23m0223.hpc.itc.rwth-aachen.de",28,"28","same_socket_diff_numa",4194304,20,19465.1,24762.3,28672.8,28138.8,32203,33734.1,34249.8
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",29,"n23m0223.hpc.itc.rwth-aachen.de",29,"29","same_socket_diff_numa",4194304,20,21986.9,25993.9,30198,29712.1,33642.9,35273.1,36019.7
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",30,"n23m0223.hpc.itc.rwth-aachen.de",30,"30","same_socket_diff_numa",4194304,20,21778.3,25541.8,30187.9,29866.8,34421.2,35413.5,35504
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",31,"n23m0223.hpc.itc.rwth-aachen.de",31,"31","same_socket_diff_numa",4194304,20,24178.7,28150.7,32482,32159.7,36909.5,37339.1,37809.8
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",32,"n23m0223.hpc.itc.rwth-aachen.de",32,"32","same_socket_diff_numa",4194304,20,24242.9,29138.1,34637.6,33590.2,37458.7,40550.3,40952.9
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",33,"n23m0223.hpc.itc.rwth-aachen.de",33,"33","same_socket_diff_numa",4194304,20,24410.4,28561.9,33124.3,32836.2,37433.7,38659.8,38883.6
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",34,"n23m0223.hpc.itc.rwth-aachen.de",34,"34","same_socket_diff_numa",4194304,20,25626.8,30782.4,34626.9,34710,40325.2,40700.3,41296.9
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",35,"n23m0223.hpc.itc.rwth-aachen.de",35,"35","same_socket_diff_numa",4194304,20,26718.9,31178.8,35294.6,35374.6,40389.9,40990.1,41180.8
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",36,"n23m0223.hpc.itc.rwth-aachen.de",36,"36","same_socket_diff_numa",4194304,20,28306.8,34096.1,36911.5,37602.2,42372.2,44385.3,44797.2
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",37,"n23m0223.hpc.itc.rwth-aachen.de",37,"37","same_socket_diff_numa",4194304,20,27962,32333,38481.2,37890.3,44132.9,44319,44955
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",38,"n23m0223.hpc.itc.rwth-aachen.de",38,"38","same_socket_diff_numa",4194304,20,29373.5,35477.9,39294.2,39326,44558.9,46244.5,46263.9
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",39,"n23m0223.hpc.itc.rwth-aachen.de",39,"39","same_socket_diff_numa",4194304,20,30605.7,34948.4,41604,41274.6,47129.1,48118.8,48183.9
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",40,"n23m0223.hpc.itc.rwth-aachen.de",40,"40","same_socket_diff_numa",4194304,20,31755.3,35540.9,39902.1,40515.8,46238.9,48683.4,48736.1
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",41,"n23m0223.hpc.itc.rwth-aachen.de",41,"41","same_socket_diff_numa",4194304,20,32017.8,38575.8,42315.6,42898.3,48303.3,52098.9,52436.8
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",42,"n23m0223.hpc.itc.rwth-aachen.de",42,"42","same_socket_diff_numa",4194304,20,33260.8,38030.2,44140.9,43862.3,50100.8,51942.9,52057.1
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",43,"n23m0223.hpc.itc.rwth-aachen.de",43,"43","same_socket_diff_numa",4194304,20,33811.9,38769.6,44676.9,44521.5,50885.3,52107.8,52651.1
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",44,"n23m0223.hpc.itc.rwth-aachen.de",44,"44","same_socket_diff_numa",4194304,20,36526.8,42731.5,46875.3,47634.5,54040,55994.8,56028
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",45,"n23m0223.hpc.itc.rwth-aachen.de",45,"45","same_socket_diff_numa",4194304,20,34688.7,41284.2,45262.2,45948.3,52196.2,53025.4,56190.2
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",46,"n23m0223.hpc.itc.rwth-aachen.de",46,"46","same_socket_diff_numa",4194304,20,35275.7,41186.9,48322.3,47921.8,54662.6,56108.2,56638.9
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",47,"n23m0223.hpc.itc.rwth-aachen.de",47,"47","same_socket_diff_numa",4194304,20,37444.5,43695.9,48531.5,48980.2,56152,56339.7,56824.9
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",48,"n23m0223.hpc.itc.rwth-aachen.de",48,"48","cross_socket",4194304,20,40752.3,47263.1,51343.1,52655.8,61092.2,61232.5,61249
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",49,"n23m0223.hpc.itc.rwth-aachen.de",49,"49","cross_socket",4194304,20,39106.6,45484.7,52333.6,51647.2,58706.9,61110.3,61805.7
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",50,"n23m0223.hpc.itc.rwth-aachen.de",50,"50","cross_socket",4194304,20,41267.8,48496.7,55467.9,56142.3,64718.3,66826.2,67344.9
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",51,"n23m0223.hpc.itc.rwth-aachen.de",51,"51","cross_socket",4194304,20,41197.5,48897,56506.9,55191.8,61949.7,65002.4,66604.8
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",52,"n23m0223.hpc.itc.rwth-aachen.de",52,"52","cross_socket",4194304,20,42672.3,50527.9,54431.9,56145.6,64244.1,66601.7,66739.9
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",53,"n23m0223.hpc.itc.rwth-aachen.de",53,"53","cross_socket",4194304,20,44437.7,54392.7,59145.9,59828.5,67429.4,72250.4,72395.4
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",54,"n23m0223.hpc.itc.rwth-aachen.de",54,"54","cross_socket",4194304,20,47374.6,52352.8,60774.4,61276.5,70320.9,72390.5,72870.6
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",55,"n23m0223.hpc.itc.rwth-aachen.de",55,"55","cross_socket",4194304,20,45883.6,53366.6,59428.5,60539.2,69738.8,70479.4,72565.9
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",56,"n23m0223.hpc.itc.rwth-aachen.de",56,"56","cross_socket",4194304,20,48971.4,56451,62018.1,63925.6,72995.2,75620.9,78394
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",57,"n23m0223.hpc.itc.rwth-aachen.de",57,"57","cross_socket",4194304,20,47642.2,58338.6,65249.5,66318.2,77615.5,78294,78472.7
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",58,"n23m0223.hpc.itc.rwth-aachen.de",58,"58","cross_socket",4194304,20,50267.6,59024,63989.9,65507.4,75208.6,76076.4,77831.8
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",59,"n23m0223.hpc.itc.rwth-aachen.de",59,"59","cross_socket",4194304,20,50866.5,60361.5,65794.8,67901.4,78378.2,79235.6,79261
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",60,"n23m0223.hpc.itc.rwth-aachen.de",60,"60","cross_socket",4194304,20,52377.1,64268.2,68828.2,71186,81737.8,83475.7,84353.7
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",61,"n23m0223.hpc.itc.rwth-aachen.de",61,"61","cross_socket",4194304,20,53850.6,62595,69642.9,70903,81121.6,84138,84208.4
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",62,"n23m0223.hpc.itc.rwth-aachen.de",62,"62","cross_socket",4194304,20,55643.6,66521.7,70846,74883.1,86894.3,89183.2,89739
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",63,"n23m0223.hpc.itc.rwth-aachen.de",63,"63","cross_socket",4194304,20,54137.2,64947.2,73413.7,73744.7,84119.8,86703.9,90107.5
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",64,"n23m0223.hpc.itc.rwth-aachen.de",64,"64","cross_socket",4194304,20,57093.1,66845.6,74127.7,75786,86713.1,89035.7,90112.5
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",65,"n23m0223.hpc.itc.rwth-aachen.de",65,"65","cross_socket",4194304,20,58825.7,69847.6,77984.3,79640,91501.5,95065.8,95850.1
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",66,"n23m0223.hpc.itc.rwth-aachen.de",66,"66","cross_socket",4194304,20,57364,69876.4,76816.2,78747.2,89874,92454.6,93370.2
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",67,"n23m0223.hpc.itc.rwth-aachen.de",67,"67","cross_socket",4194304,20,60292.1,71275.4,79244.4,80281,92332.2,94954.7,95889.6
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",68,"n23m0223.hpc.itc.rwth-aachen.de",68,"68","cross_socket",4194304,20,60535.6,72713.1,80589.3,82788.4,95457.5,98237.2,101428
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",69,"n23m0223.hpc.itc.rwth-aachen.de",69,"69","cross_socket",4194304,20,61967.7,74317,82989.9,84200.7,96790.9,99057.1,99603.9
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",70,"n23m0223.hpc.itc.rwth-aachen.de",70,"70","cross_socket",4194304,20,63435.6,75968.4,83503,85732.3,99182.2,100547,101454
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",71,"n23m0223.hpc.itc.rwth-aachen.de",71,"71","cross_socket",4194304,20,63600.4,76090.8,84563.1,87365.5,101084,102727,104465
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",72,"n23m0223.hpc.itc.rwth-aachen.de",72,"72","cross_socket",4194304,20,65068.2,79359,88842.3,88907.6,102259,104520,105996
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",73,"n23m0223.hpc.itc.rwth-aachen.de",73,"73","cross_socket",4194304,20,66572,77915,87318.5,90194,104798,106926,106967
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",74,"n23m0223.hpc.itc.rwth-aachen.de",74,"74","cross_socket",4194304,20,66806.6,80480.2,89519.8,92319.9,106400,110700,111516
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",75,"n23m0223.hpc.itc.rwth-aachen.de",75,"75","cross_socket",4194304,20,68295.6,81285.2,92823.9,93691.2,108531,111218,111552
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",76,"n23m0223.hpc.itc.rwth-aachen.de",76,"76","cross_socket",4194304,20,69745.7,82259,92846.7,94561.7,107683,112505,112560
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",77,"n23m0223.hpc.itc.rwth-aachen.de",77,"77","cross_socket",4194304,20,69963.9,83428.6,95225.7,96614.2,111687,113111,113151
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",78,"n23m0223.hpc.itc.rwth-aachen.de",78,"78","cross_socket",4194304,20,72664.3,84650.4,96838,98453.4,113734,115674,116656
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",79,"n23m0223.hpc.itc.rwth-aachen.de",79,"79","cross_socket",4194304,20,71425.7,86196.1,98991.2,99442.4,114739,117992,117995
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",80,"n23m0223.hpc.itc.rwth-aachen.de",80,"80","cross_socket",4194304,20,73175.4,86320.6,101072,101265,116538,118551,118607
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",81,"n23m0223.hpc.itc.rwth-aachen.de",81,"81","cross_socket",4194304,20,74712.3,89067.5,103185,103382,120323,122177,122407
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",82,"n23m0223.hpc.itc.rwth-aachen.de",82,"82","cross_socket",4194304,20,76177.1,89287.4,103110,103956,119327,123424,123490
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",83,"n23m0223.hpc.itc.rwth-aachen.de",83,"83","cross_socket",4194304,20,76461.9,90383.8,105654,105841,122568,124214,124772
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",84,"n23m0223.hpc.itc.rwth-aachen.de",84,"84","cross_socket",4194304,20,78034.2,92430,108835,107878,125461,127304,127524
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",85,"n23m0223.hpc.itc.rwth-aachen.de",85,"85","cross_socket",4194304,20,79582.6,94504.1,109200,109763,125710,129206,129763
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",86,"n23m0223.hpc.itc.rwth-aachen.de",86,"86","cross_socket",4194304,20,79946.1,95522.5,110956,110896,128400,131133,131440
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",87,"n23m0223.hpc.itc.rwth-aachen.de",87,"87","cross_socket",4194304,20,81815,99378.1,114251,113112,128651,132549,135534
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",88,"n23m0223.hpc.itc.rwth-aachen.de",88,"88","cross_socket",4194304,20,81508.4,98252.7,114700,114455,133110,134024,134972
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",89,"n23m0223.hpc.itc.rwth-aachen.de",89,"89","cross_socket",4194304,20,83465.2,102618,119036,117253,134053,138306,141123
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",90,"n23m0223.hpc.itc.rwth-aachen.de",90,"90","cross_socket",4194304,20,85025.1,101423,116634,117497,137034,139408,140627
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",91,"n23m0223.hpc.itc.rwth-aachen.de",91,"91","cross_socket",4194304,20,86658.6,105505,119078,118552,135831,139529,139665
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",92,"n23m0223.hpc.itc.rwth-aachen.de",92,"92","cross_socket",4194304,20,87025.8,110786,124397,122656,140459,145108,146492
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",93,"n23m0223.hpc.itc.rwth-aachen.de",93,"93","cross_socket",4194304,20,86960.6,107137,121276,121524,139534,143855,145180
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",94,"n23m0223.hpc.itc.rwth-aachen.de",94,"94","cross_socket",4194304,20,88455.4,109572,124663,124018,142577,145408,146291
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",95,"n23m0223.hpc.itc.rwth-aachen.de",95,"95","cross_socket",4194304,20,90213.3,112538,126693,125591,145047,147060,147107
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",96,"n23m0236.hpc.itc.rwth-aachen.de",0,"0","cross_node",4194304,20,91175.4,114395,128296,127013,146128,148237,149095
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",97,"n23m0236.hpc.itc.rwth-aachen.de",1,"1","cross_node",4194304,20,91659.9,113854,128294,127328,147232,148311,149278
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",98,"n23m0236.hpc.itc.rwth-aachen.de",2,"2","cross_node",4194304,20,92855.5,115585,128414,127781,146613,148695,149669
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",99,"n23m0236.hpc.itc.rwth-aachen.de",3,"3","cross_node",4194304,20,91882.2,114514,130038,127847,147567,148630,149397
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",100,"n23m0236.hpc.itc.rwth-aachen.de",4,"4","cross_node",4194304,20,93482.2,116651,130279,129172,148863,150435,150753
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",101,"n23m0236.hpc.itc.rwth-aachen.de",5,"5","cross_node",4194304,20,93572.7,117565,131211,129514,148225,150149,151711
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",102,"n23m0236.hpc.itc.rwth-aachen.de",6,"6","cross_node",4194304,20,95350.9,118636,131778,129996,148789,150119,151145
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",103,"n23m0236.hpc.itc.rwth-aachen.de",7,"7","cross_node",4194304,20,94332.6,116494,130679,130151,150331,151195,152227
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",104,"n23m0236.hpc.itc.rwth-aachen.de",8,"8","cross_node",4194304,20,95246.8,120096,133013,131076,149760,151528,152021
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",105,"n23m0236.hpc.itc.rwth-aachen.de",9,"9","cross_node",4194304,20,96224.5,118739,131993,131237,150300,152557,152596
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",106,"n23m0236.hpc.itc.rwth-aachen.de",10,"10","cross_node",4194304,20,97199,119827,134139,132217,150845,153094,153679
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",107,"n23m0236.hpc.itc.rwth-aachen.de",11,"11","cross_node",4194304,20,97864.2,121222,134219,132523,151562,152908,153883
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",108,"n23m0236.hpc.itc.rwth-aachen.de",12,"12","cross_node",4194304,20,97930.5,122572,134475,133111,151147,153949,154243
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",109,"n23m0236.hpc.itc.rwth-aachen.de",13,"13","cross_node",4194304,20,96889.3,120689,135348,133543,152888,154128,155010
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",110,"n23m0236.hpc.itc.rwth-aachen.de",14,"14","cross_node",4194304,20,99446.6,122600,135339,134117,152414,154242,155326
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",111,"n23m0236.hpc.itc.rwth-aachen.de",15,"15","cross_node",4194304,20,98471.5,123954,136004,134232,153172,154473,154931
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",112,"n23m0236.hpc.itc.rwth-aachen.de",16,"16","cross_node",4194304,20,100420,123687,137453,135452,154007,155568,156424
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",113,"n23m0236.hpc.itc.rwth-aachen.de",17,"17","cross_node",4194304,20,101096,125900,137330,135812,153745,155708,155808
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",114,"n23m0236.hpc.itc.rwth-aachen.de",18,"18","cross_node",4194304,20,102071,124564,137271,136080,154659,156687,156889
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",115,"n23m0236.hpc.itc.rwth-aachen.de",19,"19","cross_node",4194304,20,100110,125661,138232,136528,154981,156812,157770
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",116,"n23m0236.hpc.itc.rwth-aachen.de",20,"20","cross_node",4194304,20,102720,126570,139217,137306,155138,156923,156976
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",117,"n23m0236.hpc.itc.rwth-aachen.de",21,"21","cross_node",4194304,20,101740,127107,138797,137600,156046,157298,159137
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",118,"n23m0236.hpc.itc.rwth-aachen.de",22,"22","cross_node",4194304,20,103424,128469,140262,138178,156494,158092,158244
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",119,"n23m0236.hpc.itc.rwth-aachen.de",23,"23","cross_node",4194304,20,105287,129044,139665,138728,156908,158638,160530
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",120,"n23m0236.hpc.itc.rwth-aachen.de",24,"24","cross_node",4194304,20,104445,128498,140968,139172,156760,158579,158581
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",121,"n23m0236.hpc.itc.rwth-aachen.de",25,"25","cross_node",4194304,20,103463,130412,141786,139939,157837,159625,159695
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",122,"n23m0236.hpc.itc.rwth-aachen.de",26,"26","cross_node",4194304,20,105173,131976,141839,140291,157960,159737,159982
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",123,"n23m0236.hpc.itc.rwth-aachen.de",27,"27","cross_node",4194304,20,106174,131024,143483,141083,158327,159899,160806
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",124,"n23m0236.hpc.itc.rwth-aachen.de",28,"28","cross_node",4194304,20,107165,130478,142741,141242,159156,161130,161891
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",125,"n23m0236.hpc.itc.rwth-aachen.de",29,"29","cross_node",4194304,20,107877,132994,143090,142245,159343,161258,163228
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",126,"n23m0236.hpc.itc.rwth-aachen.de",30,"30","cross_node",4194304,20,106889,134338,144177,142264,159690,161245,162477
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",127,"n23m0236.hpc.itc.rwth-aachen.de",31,"31","cross_node",4194304,20,108862,132450,144587,142904,161365,162215,162269
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",128,"n23m0236.hpc.itc.rwth-aachen.de",32,"32","cross_node",4194304,20,108622,134157,144846,142978,160597,161796,162466
9_credits_aix_ramping,0,"n23m0223.hpc.itc.rwth-aachen.de",129,"n23m0236.hpc.itc.rwth-aachen.de",33,"33","cross_node",4194304,20,109606,135495,146931,144384,161795,163058,163549
