pattern,target_rank,target_host,worker_rank,worker_host,worker_cpu,worker_affinity,worker_ip,locality_tier,iface,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",8,"n23m0223.hpc.itc.rwth-aachen.de",8,"8","134.61.46.53","same_numa","ib0",4194304,20,190300,194331,197848,196938,198644,201206,203766
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",9,"n23m0223.hpc.itc.rwth-aachen.de",9,"9","134.61.46.53","same_numa","ib0",4194304,20,190781,194796,198235,197341,199121,201686,204245
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",10,"n23m0223.hpc.itc.rwth-aachen.de",10,"10","134.61.46.53","same_numa","ib0",4194304,20,191219,195241,198856,197843,199796,202044,204608
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",11,"n23m0223.hpc.itc.rwth-aachen.de",11,"11","134.61.46.53","same_numa","ib0",4194304,20,191611,195648,199239,198234,199973,202510,205058
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",12,"n23m0223.hpc.itc.rwth-aachen.de",12,"12","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,192089,196100,199748,198719,200622,202972,205489
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",13,"n23m0223.hpc.itc.rwth-aachen.de",13,"13","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,192481,196515,200017,199080,200827,203382,205917
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",14,"n23m0223.hpc.itc.rwth-aachen.de",14,"14","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,192979,196981,200592,199593,201494,203816,206431
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",15,"n23m0223.hpc.itc.rwth-aachen.de",15,"15","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,193372,197448,201036,200045,201912,204321,206876
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",16,"n23m0223.hpc.itc.rwth-aachen.de",16,"16","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,193856,197887,201439,200471,202290,204716,207333
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",17,"n23m0223.hpc.itc.rwth-aachen.de",17,"17","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,194398,198326,201914,200976,202689,205229,207857
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",18,"n23m0223.hpc.itc.rwth-aachen.de",18,"18","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,194740,198771,202298,201358,203200,205624,208215
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",19,"n23m0223.hpc.itc.rwth-aachen.de",19,"19","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,195183,199190,202812,201809,203684,206050,208633
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",20,"n23m0223.hpc.itc.rwth-aachen.de",20,"20","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,195693,199734,203202,202306,203992,206644,209241
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",21,"n23m0223.hpc.itc.rwth-aachen.de",21,"21","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,196086,200082,203629,202679,204499,206984,209509
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",22,"n23m0223.hpc.itc.rwth-aachen.de",22,"22","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,196468,200601,204042,203164,204918,207534,210095
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",23,"n23m0223.hpc.itc.rwth-aachen.de",23,"23","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,196945,200973,204474,203531,205338,207836,210335
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",24,"n23m0223.hpc.itc.rwth-aachen.de",24,"24","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,197383,201350,204937,203990,205775,208306,210822
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",25,"n23m0223.hpc.itc.rwth-aachen.de",25,"25","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,197897,201859,205354,204463,206265,208761,211299
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",26,"n23m0223.hpc.itc.rwth-aachen.de",26,"26","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,198302,202314,205853,204942,206710,209224,211783
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",27,"n23m0223.hpc.itc.rwth-aachen.de",27,"27","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,198814,202789,206272,205395,207128,209691,212226
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",28,"n23m0223.hpc.itc.rwth-aachen.de",28,"28","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,199371,203239,206807,205923,207504,210277,212788
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",29,"n23m0223.hpc.itc.rwth-aachen.de",29,"29","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,199723,203828,207220,206386,208090,210740,213284
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",30,"n23m0223.hpc.itc.rwth-aachen.de",30,"30","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,200186,204171,207612,206777,208589,211018,213594
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",31,"n23m0223.hpc.itc.rwth-aachen.de",31,"31","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,200685,204644,208159,207261,209089,211526,214088
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",32,"n23m0223.hpc.itc.rwth-aachen.de",32,"32","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,201131,205109,208600,207736,209461,211935,214651
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",33,"n23m0223.hpc.itc.rwth-aachen.de",33,"33","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,201643,205602,209006,208205,209931,212448,215101
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",34,"n23m0223.hpc.itc.rwth-aachen.de",34,"34","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,202098,206130,209549,208696,210418,212955,215490
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",35,"n23m0223.hpc.itc.rwth-aachen.de",35,"35","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,202595,206580,210016,209192,210804,213573,216118
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",36,"n23m0223.hpc.itc.rwth-aachen.de",36,"36","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,203107,207135,210496,209658,211328,213795,216531
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",37,"n23m0223.hpc.itc.rwth-aachen.de",37,"37","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,203615,207615,211001,210149,211811,214428,216942
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",38,"n23m0223.hpc.itc.rwth-aachen.de",38,"38","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,204155,208110,211539,210694,212372,214924,217507
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",39,"n23m0223.hpc.itc.rwth-aachen.de",39,"39","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,204691,208653,212069,211213,212831,215480,218026
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",40,"n23m0223.hpc.itc.rwth-aachen.de",40,"40","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,205169,209122,212523,211688,213361,215668,218583
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",41,"n23m0223.hpc.itc.rwth-aachen.de",41,"41","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,205757,209684,213077,212229,213800,216531,219037
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",42,"n23m0223.hpc.itc.rwth-aachen.de",42,"42","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,206213,210265,213472,212749,214370,217019,219626
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",43,"n23m0223.hpc.itc.rwth-aachen.de",43,"43","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,206789,210718,214041,213254,214860,217541,220047
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",44,"n23m0223.hpc.itc.rwth-aachen.de",44,"44","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,207281,211261,214508,213780,215294,217938,220675
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",45,"n23m0223.hpc.itc.rwth-aachen.de",45,"45","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,207855,211856,215100,214335,215906,218689,221205
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",46,"n23m0223.hpc.itc.rwth-aachen.de",46,"46","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,208347,212239,215507,214810,216404,219045,221638
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",47,"n23m0223.hpc.itc.rwth-aachen.de",47,"47","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,208880,212776,216094,215332,216864,219703,222257
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",48,"n23m0223.hpc.itc.rwth-aachen.de",48,"48","134.61.46.53","cross_socket","ib0",4194304,20,209610,213481,216800,216043,217672,220309,222859
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",49,"n23m0223.hpc.itc.rwth-aachen.de",49,"49","134.61.46.53","cross_socket","ib0",4194304,20,210424,214316,217567,216853,218515,221140,223662
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",50,"n23m0223.hpc.itc.rwth-aachen.de",50,"50","134.61.46.53","cross_socket","ib0",4194304,20,211277,215083,218331,217616,219304,221987,224448
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",51,"n23m0223.hpc.itc.rwth-aachen.de",51,"51","134.61.46.53","cross_socket","ib0",4194304,20,212142,215908,219232,218470,220145,222874,225304
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",52,"n23m0223.hpc.itc.rwth-aachen.de",52,"52","134.61.46.53","cross_socket","ib0",4194304,20,212946,216788,219828,219262,220951,223631,226143
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",53,"n23m0223.hpc.itc.rwth-aachen.de",53,"53","134.61.46.53","cross_socket","ib0",4194304,20,213807,217622,220708,220081,221717,224559,227000
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",54,"n23m0223.hpc.itc.rwth-aachen.de",54,"54","134.61.46.53","cross_socket","ib0",4194304,20,214703,218473,221379,220881,222565,225337,227880
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",55,"n23m0223.hpc.itc.rwth-aachen.de",55,"55","134.61.46.53","cross_socket","ib0",4194304,20,215512,219327,222366,221813,223452,226226,228711
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",56,"n23m0223.hpc.itc.rwth-aachen.de",56,"56","134.61.46.53","cross_socket","ib0",4194304,20,216369,220187,223046,222561,224293,227061,229511
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",57,"n23m0223.hpc.itc.rwth-aachen.de",57,"57","134.61.46.53","cross_socket","ib0",4194304,20,217235,221036,223910,223441,225150,227966,230707
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",58,"n23m0223.hpc.itc.rwth-aachen.de",58,"58","134.61.46.53","cross_socket","ib0",4194304,20,218069,221916,224778,224312,226030,228766,231651
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",59,"n23m0223.hpc.itc.rwth-aachen.de",59,"59","134.61.46.53","cross_socket","ib0",4194304,20,218940,222793,225656,225177,226886,229653,232528
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",60,"n23m0223.hpc.itc.rwth-aachen.de",60,"60","134.61.46.53","cross_socket","ib0",4194304,20,219800,223659,226534,226039,227747,230392,233391
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",61,"n23m0223.hpc.itc.rwth-aachen.de",61,"61","134.61.46.53","cross_socket","ib0",4194304,20,220699,224536,227404,226920,228607,231417,234279
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",62,"n23m0223.hpc.itc.rwth-aachen.de",62,"62","134.61.46.53","cross_socket","ib0",4194304,20,221573,225400,228270,227793,229464,232304,235162
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",63,"n23m0223.hpc.itc.rwth-aachen.de",63,"63","134.61.46.53","cross_socket","ib0",4194304,20,222443,226297,229165,228684,230353,233201,236049
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",64,"n23m0223.hpc.itc.rwth-aachen.de",64,"64","134.61.46.53","cross_socket","ib0",4194304,20,223313,227170,230054,229568,231236,234037,236909
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",65,"n23m0223.hpc.itc.rwth-aachen.de",65,"65","134.61.46.53","cross_socket","ib0",4194304,20,224227,228074,230967,230491,232174,235000,237838
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",66,"n23m0223.hpc.itc.rwth-aachen.de",66,"66","134.61.46.53","cross_socket","ib0",4194304,20,225124,228969,231868,231388,233089,235894,238725
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",67,"n23m0223.hpc.itc.rwth-aachen.de",67,"67","134.61.46.53","cross_socket","ib0",4194304,20,226035,229867,232766,232292,233992,236825,239642
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",68,"n23m0223.hpc.itc.rwth-aachen.de",68,"68","134.61.46.53","cross_socket","ib0",4194304,20,226926,230771,233679,233197,234897,237718,240544
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",69,"n23m0223.hpc.itc.rwth-aachen.de",69,"69","134.61.46.53","cross_socket","ib0",4194304,20,227858,231692,234583,234113,235798,238672,241494
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",70,"n23m0223.hpc.itc.rwth-aachen.de",70,"70","134.61.46.53","cross_socket","ib0",4194304,20,228765,232584,235541,235030,236712,239591,242404
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",71,"n23m0223.hpc.itc.rwth-aachen.de",71,"71","134.61.46.53","cross_socket","ib0",4194304,20,229692,233499,236464,235952,237624,240535,243318
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",72,"n23m0223.hpc.itc.rwth-aachen.de",72,"72","134.61.46.53","cross_socket","ib0",4194304,20,230591,234405,237358,236863,238532,241441,244226
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",73,"n23m0223.hpc.itc.rwth-aachen.de",73,"73","134.61.46.53","cross_socket","ib0",4194304,20,231500,235326,238246,237786,239448,242400,245180
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",74,"n23m0223.hpc.itc.rwth-aachen.de",74,"74","134.61.46.53","cross_socket","ib0",4194304,20,232408,236244,239207,238728,240368,243329,246103
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",75,"n23m0223.hpc.itc.rwth-aachen.de",75,"75","134.61.46.53","cross_socket","ib0",4194304,20,233360,237183,240173,239680,241315,244297,247061
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",76,"n23m0223.hpc.itc.rwth-aachen.de",76,"76","134.61.46.53","cross_socket","ib0",4194304,20,234301,238103,241014,240577,242263,245215,247997
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",77,"n23m0223.hpc.itc.rwth-aachen.de",77,"77","134.61.46.53","cross_socket","ib0",4194304,20,235272,239062,241953,241519,243206,246162,248930
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",78,"n23m0223.hpc.itc.rwth-aachen.de",78,"78","134.61.46.53","cross_socket","ib0",4194304,20,236209,240013,242895,242467,244162,247110,249878
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",79,"n23m0223.hpc.itc.rwth-aachen.de",79,"79","134.61.46.53","cross_socket","ib0",4194304,20,237175,240970,243688,243389,245124,248087,250857
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",80,"n23m0223.hpc.itc.rwth-aachen.de",80,"80","134.61.46.53","cross_socket","ib0",4194304,20,238107,241921,244741,244361,246080,249042,251806
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",81,"n23m0223.hpc.itc.rwth-aachen.de",81,"81","134.61.46.53","cross_socket","ib0",4194304,20,239064,242876,245598,245295,247022,250026,252776
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",82,"n23m0223.hpc.itc.rwth-aachen.de",82,"82","134.61.46.53","cross_socket","ib0",4194304,20,240009,243836,246553,246241,247982,250984,253708
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",83,"n23m0223.hpc.itc.rwth-aachen.de",83,"83","134.61.46.53","cross_socket","ib0",4194304,20,240997,244827,247465,247203,248910,251991,254685
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",84,"n23m0223.hpc.itc.rwth-aachen.de",84,"84","134.61.46.53","cross_socket","ib0",4194304,20,241950,245789,248488,248177,249864,252932,255618
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",85,"n23m0223.hpc.itc.rwth-aachen.de",85,"85","134.61.46.53","cross_socket","ib0",4194304,20,242923,246753,249349,249113,250824,253918,256589
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",86,"n23m0223.hpc.itc.rwth-aachen.de",86,"86","134.61.46.53","cross_socket","ib0",4194304,20,243870,247713,250325,250075,251783,254855,257560
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",87,"n23m0223.hpc.itc.rwth-aachen.de",87,"87","134.61.46.53","cross_socket","ib0",4194304,20,244849,248698,251311,251052,252755,255841,258537
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",88,"n23m0223.hpc.itc.rwth-aachen.de",88,"88","134.61.46.53","cross_socket","ib0",4194304,20,245817,249662,252300,252028,253755,256797,259513
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",89,"n23m0223.hpc.itc.rwth-aachen.de",89,"89","134.61.46.53","cross_socket","ib0",4194304,20,246823,250643,253287,253016,254751,257774,260509
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",90,"n23m0223.hpc.itc.rwth-aachen.de",90,"90","134.61.46.53","cross_socket","ib0",4194304,20,247798,251612,254255,253994,255742,258725,261488
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",91,"n23m0223.hpc.itc.rwth-aachen.de",91,"91","134.61.46.53","cross_socket","ib0",4194304,20,248818,252588,255248,254979,256705,259727,262484
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",92,"n23m0223.hpc.itc.rwth-aachen.de",92,"92","134.61.46.53","cross_socket","ib0",4194304,20,249794,253557,256222,255954,257683,260668,263454
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",93,"n23m0223.hpc.itc.rwth-aachen.de",93,"93","134.61.46.53","cross_socket","ib0",4194304,20,250794,254517,257212,256953,258655,261657,264457
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",94,"n23m0223.hpc.itc.rwth-aachen.de",94,"94","134.61.46.53","cross_socket","ib0",4194304,20,251770,255474,258208,257917,259629,262616,265432
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",95,"n23m0223.hpc.itc.rwth-aachen.de",95,"95","134.61.46.53","cross_socket","ib0",4194304,20,252768,256460,259222,258930,260615,263621,266424
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",96,"n23m0236.hpc.itc.rwth-aachen.de",0,"0","134.61.46.66","cross_node","ib0",4194304,20,253921,257650,260428,260143,261962,264768,267615
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",97,"n23m0236.hpc.itc.rwth-aachen.de",1,"1","134.61.46.66","cross_node","ib0",4194304,20,255739,259320,261699,261801,264046,266399,269077
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",98,"n23m0236.hpc.itc.rwth-aachen.de",2,"2","134.61.46.66","cross_node","ib0",4194304,20,254901,258596,261539,261144,262736,265975,268696
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",99,"n23m0236.hpc.itc.rwth-aachen.de",3,"3","134.61.46.66","cross_node","ib0",4194304,20,256973,260382,263356,262916,264976,267903,270587
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",100,"n23m0236.hpc.itc.rwth-aachen.de",4,"4","134.61.46.66","cross_node","ib0",4194304,20,256112,260231,263017,262640,264204,267486,270164
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",101,"n23m0236.hpc.itc.rwth-aachen.de",5,"5","134.61.46.66","cross_node","ib0",4194304,20,256523,260271,263746,262959,264401,267670,270284
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",102,"n23m0236.hpc.itc.rwth-aachen.de",6,"6","134.61.46.66","cross_node","ib0",4194304,20,257557,261201,264249,263799,265395,268639,271273
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",103,"n23m0236.hpc.itc.rwth-aachen.de",7,"7","134.61.46.66","cross_node","ib0",4194304,20,257548,261238,264294,263813,265495,268637,271284
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",104,"n23m0236.hpc.itc.rwth-aachen.de",8,"8","134.61.46.66","cross_node","ib0",4194304,20,258457,262292,265434,264877,266753,269683,272294
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",105,"n23m0236.hpc.itc.rwth-aachen.de",9,"9","134.61.46.66","cross_node","ib0",4194304,20,258622,262292,265280,264956,266609,269838,272293
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",106,"n23m0236.hpc.itc.rwth-aachen.de",10,"10","134.61.46.66","cross_node","ib0",4194304,20,259204,262780,265740,265427,267197,270200,272630
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",107,"n23m0236.hpc.itc.rwth-aachen.de",11,"11","134.61.46.66","cross_node","ib0",4194304,20,259470,263175,266224,265692,267296,270513,273048
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",108,"n23m0236.hpc.itc.rwth-aachen.de",12,"12","134.61.46.66","cross_node","ib0",4194304,20,259899,263826,266611,266157,267793,271019,273381
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",109,"n23m0236.hpc.itc.rwth-aachen.de",13,"13","134.61.46.66","cross_node","ib0",4194304,20,261551,265376,268725,267859,269360,272397,274908
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",110,"n23m0236.hpc.itc.rwth-aachen.de",14,"14","134.61.46.66","cross_node","ib0",4194304,20,262066,265944,268759,268278,269815,273030,275740
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",111,"n23m0236.hpc.itc.rwth-aachen.de",15,"15","134.61.46.66","cross_node","ib0",4194304,20,261467,264887,268082,267616,269338,272530,274946
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",112,"n23m0236.hpc.itc.rwth-aachen.de",16,"16","134.61.46.66","cross_node","ib0",4194304,20,261845,265821,268378,268198,269965,273418,275195
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",113,"n23m0236.hpc.itc.rwth-aachen.de",17,"17","134.61.46.66","cross_node","ib0",4194304,20,262543,265983,269297,268617,270372,273551,276060
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",114,"n23m0236.hpc.itc.rwth-aachen.de",18,"18","134.61.46.66","cross_node","ib0",4194304,20,262572,266770,269746,269047,270550,274511,276402
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",115,"n23m0236.hpc.itc.rwth-aachen.de",19,"19","134.61.46.66","cross_node","ib0",4194304,20,262769,266625,269652,269176,270812,274164,276469
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",116,"n23m0236.hpc.itc.rwth-aachen.de",20,"20","134.61.46.66","cross_node","ib0",4194304,20,263429,267135,270532,269848,271587,274633,277270
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",117,"n23m0236.hpc.itc.rwth-aachen.de",21,"21","134.61.46.66","cross_node","ib0",4194304,20,264054,267687,270800,270234,272086,275212,277529
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",118,"n23m0236.hpc.itc.rwth-aachen.de",22,"22","134.61.46.66","cross_node","ib0",4194304,20,263862,267823,271347,270390,271923,275120,278343
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",119,"n23m0236.hpc.itc.rwth-aachen.de",23,"23","134.61.46.66","cross_node","ib0",4194304,20,264574,268578,271891,271209,273080,276778,278900
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",120,"n23m0236.hpc.itc.rwth-aachen.de",24,"24","134.61.46.66","cross_node","ib0",4194304,20,265146,268754,271972,271448,273233,276629,278702
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",121,"n23m0236.hpc.itc.rwth-aachen.de",25,"25","134.61.46.66","cross_node","ib0",4194304,20,265760,269309,272525,271993,273898,277388,279227
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",122,"n23m0236.hpc.itc.rwth-aachen.de",26,"26","134.61.46.66","cross_node","ib0",4194304,20,265996,270234,273009,272565,274313,277768,280357
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",123,"n23m0236.hpc.itc.rwth-aachen.de",27,"27","134.61.46.66","cross_node","ib0",4194304,20,266859,270705,273260,273125,274862,278672,280034
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",124,"n23m0236.hpc.itc.rwth-aachen.de",28,"28","134.61.46.66","cross_node","ib0",4194304,20,267019,270626,273677,273209,274919,278256,280488
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",125,"n23m0236.hpc.itc.rwth-aachen.de",29,"29","134.61.46.66","cross_node","ib0",4194304,20,267497,270987,274236,273701,275365,278767,280923
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",126,"n23m0236.hpc.itc.rwth-aachen.de",30,"30","134.61.46.66","cross_node","ib0",4194304,20,268024,271809,274468,274209,276005,279435,281431
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",127,"n23m0236.hpc.itc.rwth-aachen.de",31,"31","134.61.46.66","cross_node","ib0",4194304,20,268157,271811,274943,274461,276295,279494,281617
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",128,"n23m0236.hpc.itc.rwth-aachen.de",32,"32","134.61.46.66","cross_node","ib0",4194304,20,268769,272135,275207,274895,276675,280226,282126
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",129,"n23m0236.hpc.itc.rwth-aachen.de",33,"33","134.61.46.66","cross_node","ib0",4194304,20,268710,272145,275226,274865,276666,280052,282092
6_serialized_ref,0,"n23m0223.hpc.itc.rwth-aachen.de",130,"n23m0236.hpc.itc.rwth-aachen.de",34,"34","134.61.46.66","cross_node","ib0",4194304,20,269427,272829,275980,275590,277384,280705,282793
